species,node_i,node_j,profile_corr
Zebrafish,MOS4,rimRF,0.9803746282160802
Zebrafish,MOS4,rpRF,0.9360484522093877
Zebrafish,MOS5,NX,0.714260367208938
Zebrafish,MOS5,OB,-0.4186786400248081
Zebrafish,MOS5,OE,-0.6768976557292841
Zebrafish,MOS5,OG,-0.8952111782488427
Zebrafish,MOS5,P,-0.19791703747419062
Zebrafish,MOS5,PO,0.410839330865217
Zebrafish,MOS5,PT,0.9282872584560081
Zebrafish,MOS5,PrT,0.8086127503033949
Zebrafish,MOS5,Ra,0.9350542401608609
Zebrafish,MOS5,SP,0.14870339136340457
Zebrafish,MOS5,T,0.9325533763315617
Zebrafish,MOS5,TG,-0.9157634567674272
Zebrafish,MOS5,TL,-0.9798645591901299
Zebrafish,MOS5,TS,-0.9737953506884827
Zebrafish,MOS5,TeO,-0.9088109996103558
Zebrafish,MOS5,Th,0.6006325314354364
Zebrafish,MOS5,VR,0.6568743820199776
Zebrafish,MOS5,aRF,0.7337973598331193
Zebrafish,MOS5,imRF,0.8077692632800386
Zebrafish,MOS5,pRF,0.8785421856745855
Zebrafish,MOS5,rCb,0.6659158555258884
Zebrafish,MOS5,rHR,-0.22159120191646334
Zebrafish,MOS5,rHb,-0.5449267769144678
Zebrafish,MOS5,rHc,-0.6346145925156991
Zebrafish,MOS5,rHi,0.4979055488650289
Zebrafish,MOS5,rIO,-0.9202308423294677
Zebrafish,MOS5,rIPN,-0.5059552814712429
Zebrafish,MOS5,rMON,-0.840214790693727
Zebrafish,MOS5,rMOS1,0.956133030840263
Zebrafish,MOS5,rMOS2,0.917283141889656
Zebrafish,MOS5,rMOS3,0.8708561126211378
Zebrafish,MOS5,rMOS4,0.8220439188515231
Zebrafish,MOS5,rMOS5,0.9327685631654024
Zebrafish,MOS5,rNX,0.8367645518574002
Zebrafish,MOS5,rOB,-0.6882252902378271
Zebrafish,MOS5,rOE,-0.6663249976163458
Zebrafish,MOS5,rOG,-0.8354954663083749
Zebrafish,MOS5,rP,-0.03980148537852614
Zebrafish,MOS5,rPO,0.5888893741969587
Zebrafish,MOS5,rPT,0.9884022919303169
Zebrafish,MOS5,rPrT,0.9599509825589495
Zebrafish,MOS5,rRa,0.39298461414571184
Zebrafish,MOS5,rSP,0.2969943881368578
Zebrafish,MOS5,rT,0.9457125881584499
Zebrafish,MOS5,rTG,-0.9069141315082702
Zebrafish,MOS5,rTL,-0.9905816609915306
Zebrafish,MOS5,rTS,-0.9406303077825295
Zebrafish,MOS5,rTeO,-0.40787687657583993
Zebrafish,MOS5,rTh,0.8669027572085465
Zebrafish,MOS5,rVR,0.4433048158966439
Zebrafish,MOS5,raRF,0.6557399076271152
Zebrafish,MOS5,rimRF,0.7973405947292752
Zebrafish,MOS5,rpRF,0.8901586022641175
Zebrafish,NX,OB,-0.9056635321030968
Zebrafish,NX,OE,-0.9487648650537334
Zebrafish,NX,OG,-0.4905265523848935
Zebrafish,NX,P,-0.6032966692733834
Zebrafish,NX,PO,0.16385046016155316
Zebrafish,NX,PT,0.8440253794375603
Zebrafish,NX,PrT,0.9023162739024488
Zebrafish,NX,Ra,0.6248832944769206
Zebrafish,NX,SP,-0.36936066255573885
Zebrafish,NX,T,0.8488888325267571
Zebrafish,NX,TG,-0.6284371174520504
Zebrafish,NX,TL,-0.8272036100086303
Zebrafish,NX,TS,-0.8545615577048874
Zebrafish,NX,TeO,-0.9408658929444808
Zebrafish,NX,Th,0.02388191231031442
Zebrafish,NX,VR,0.983485090587419
Zebrafish,NX,aRF,0.9871977766629556
Zebrafish,NX,imRF,0.9892703279958818
Zebrafish,NX,pRF,0.8029676376802555
Zebrafish,NX,rCb,0.9202237183588662
Zebrafish,NX,rHR,0.5190348313590556
Zebrafish,NX,rHb,-0.9342754254514644
Zebrafish,NX,rHc,-0.3576346714709547
Zebrafish,NX,rHi,0.7747903442527916
Zebrafish,NX,rIO,-0.9275180970036253
Zebrafish,NX,rIPN,-0.9414506162015386
Zebrafish,NX,rMON,-0.6563075530406683
Zebrafish,NX,rMOS1,0.8878255121982622
Zebrafish,NX,rMOS2,0.932888090588683
Zebrafish,NX,rMOS3,0.9393648821043209
Zebrafish,NX,rMOS4,0.9742796366013889
Zebrafish,NX,rMOS5,0.9081521156708492
Zebrafish,NX,rNX,0.9789238724648451
Zebrafish,NX,rOB,-0.9270345271997656
Zebrafish,NX,rOE,-0.9393917767427737
Zebrafish,NX,rOG,-0.5942014468288507
Zebrafish,NX,rP,-0.559673214221723
Zebrafish,NX,rPO,-0.02464262181934631
Zebrafish,NX,rPT,0.6150314924536696
Zebrafish,NX,rPrT,0.8733797246206716
Zebrafish,NX,rRa,0.9067421322007231
Zebrafish,NX,rSP,-0.2968079897958234
Zebrafish,NX,rT,0.7954397208416153
Zebrafish,NX,rTG,-0.445714882871615
Zebrafish,NX,rTL,-0.6435983853412722
Zebrafish,NX,rTS,-0.6918645384254483
Zebrafish,NX,rTeO,-0.8003866485316973
Zebrafish,NX,rTh,0.31924964949427415
Zebrafish,NX,rVR,0.3354852831148022
Zebrafish,NX,raRF,0.8880257345235187
Zebrafish,NX,rimRF,0.9851242740184124
Zebrafish,NX,rpRF,0.9121625636725815
Zebrafish,OB,OE,0.9452613977133553
Zebrafish,OB,OG,0.08428625913320013
Zebrafish,OB,P,0.8513526537729456
Zebrafish,OB,PO,0.23043941192725237
Zebrafish,OB,PT,-0.6852196570029845
Zebrafish,OB,PrT,-0.838769654817842
Zebrafish,OB,Ra,-0.43287907153309024
Zebrafish,OB,SP,0.7214240038189716
Zebrafish,OB,T,-0.6843812476371609
Zebrafish,OB,TG,0.243211601127703
Zebrafish,OB,TL,0.5456312842601954
Zebrafish,OB,TS,0.6073391918446375
Zebrafish,OB,TeO,0.7465411589034043
Zebrafish,OB,Th,0.10076324523252347
Zebrafish,OB,VR,-0.9577130915427954
Zebrafish,OB,aRF,-0.9224864112173148
Zebrafish,OB,imRF,-0.8545453546114844
Zebrafish,OB,pRF,-0.47492013670441763
Zebrafish,OB,rCb,-0.935418143153117
Zebrafish,OB,rHR,-0.7135402293818681
Zebrafish,OB,rHb,0.9873745527704267
Zebrafish,OB,rHc,-0.05891280352255194
Zebrafish,OB,rHi,-0.8975543612411251
Zebrafish,OB,rIO,0.7372794644456708
Zebrafish,OB,rIPN,0.8654419324782954
Zebrafish,OB,rMON,0.5666998496143224
Zebrafish,OB,rMOS1,-0.6513428562445609
Zebrafish,OB,rMOS2,-0.7371393042602323
Zebrafish,OB,rMOS3,-0.7061847021736414
Zebrafish,OB,rMOS4,-0.860250666947229
Zebrafish,OB,rMOS5,-0.7178526605028377
Zebrafish,OB,rNX,-0.8375278252727444
Zebrafish,OB,rOB,0.928559432646719
Zebrafish,OB,rOE,0.9458429474059146
Zebrafish,OB,rOG,0.19770390789315678
Zebrafish,OB,rP,0.8506906098904214
Zebrafish,OB,rPO,0.43996702412094546
Zebrafish,OB,rPT,-0.3224938705021234
Zebrafish,OB,rPrT,-0.6563283986862805
Zebrafish,OB,rRa,-0.8820843798550151
Zebrafish,OB,rSP,0.6736718038280519
Zebrafish,OB,rT,-0.6193471338115369
Zebrafish,OB,rTG,0.04630567507658876
Zebrafish,OB,rTL,0.3632014198959122
Zebrafish,OB,rTS,0.326930656298196
Zebrafish,OB,rTeO,0.9507814243851846
Zebrafish,OB,rTh,0.07750405828528908
Zebrafish,OB,rVR,-0.45178546240972484
Zebrafish,OB,raRF,-0.9185987026864376
Zebrafish,OB,rimRF,-0.8777328201112804
Zebrafish,OB,rpRF,-0.6533100978940922
Zebrafish,OE,OG,0.34080603150397293
Zebrafish,OE,P,0.8017469298661162
Zebrafish,OE,PO,0.12708290983900167
Zebrafish,OE,PT,-0.8847105818249532
Zebrafish,OE,PrT,-0.9701221337436736
Zebrafish,OE,Ra,-0.7024241027401921
Zebrafish,OE,SP,0.5780964554273497
Zebrafish,OE,T,-0.8836414500622667
Zebrafish,OE,TG,0.469101871645386
Zebrafish,OE,TL,0.7582151851967925
Zebrafish,OE,TS,0.8133570294498783
Zebrafish,OE,TeO,0.897823596093774
Zebrafish,OE,Th,-0.19601327691113235
Zebrafish,OE,VR,-0.9865242656367036
Zebrafish,OE,aRF,-0.985281044542759
Zebrafish,OE,imRF,-0.9451103317605867
Zebrafish,OE,pRF,-0.632875682670173
Zebrafish,OE,rCb,-0.9966736209645982
Zebrafish,OE,rHR,-0.4555075299994071
Zebrafish,OE,rHb,0.9847823377309907
Zebrafish,OE,rHc,0.09836611679558842
Zebrafish,OE,rHi,-0.9333723154614905
Zebrafish,OE,rIO,0.8998031288541153
Zebrafish,OE,rIPN,0.8179803654115911
Zebrafish,OE,rMON,0.7915540303127524
Zebrafish,OE,rMOS1,-0.8386633528298397
Zebrafish,OE,rMOS2,-0.8953911065626123
Zebrafish,OE,rMOS3,-0.8309612100452226
Zebrafish,OE,rMOS4,-0.9668963255643368
Zebrafish,OE,rMOS5,-0.8935096805998227
Zebrafish,OE,rNX,-0.9460837602533978
Zebrafish,OE,rOB,0.9973956672891142
Zebrafish,OE,rOE,0.999581595719921
Zebrafish,OE,rOG,0.3894864567128492
Zebrafish,OE,rP,0.7368910259773402
Zebrafish,OE,rPO,0.18183355883648478
Zebrafish,OE,rPT,-0.6074910994273547
Zebrafish,OE,rPrT,-0.853678109179081
Zebrafish,OE,rRa,-0.7933442834198962
Zebrafish,OE,rSP,0.47795031777745217
Zebrafish,OE,rT,-0.8413479861580552
Zebrafish,OE,rTG,0.32499764380078955
Zebrafish,OE,rTL,0.6420201595879401
Zebrafish,OE,rTS,0.5488440396074563
Zebrafish,OE,rTeO,0.9340275576774978
Zebrafish,OE,rTh,-0.22144936306524776
Zebrafish,OE,rVR,-0.6010858612237361
Zebrafish,OE,raRF,-0.9874567434001031
Zebrafish,OE,rimRF,-0.9685428917238925
Zebrafish,OE,rpRF,-0.7932072949119627
Zebrafish,OG,P,-0.24701847757725798
Zebrafish,OG,PO,-0.756752942609221
Zebrafish,OG,PT,-0.6713578803102795
Zebrafish,OG,PrT,-0.483526295571349
Zebrafish,OG,Ra,-0.7134172874723214
Zebrafish,OG,SP,-0.5590076547583848
Zebrafish,OG,T,-0.6816666595214294
Zebrafish,OG,TG,0.9842519976285183
Zebrafish,OG,TL,0.8707020197324404
Zebrafish,OG,TS,0.8195161785877382
Zebrafish,OG,TeO,0.718043948456697
Zebrafish,OG,Th,-0.44486501073566603
Zebrafish,OG,VR,-0.3655911780737877
Zebrafish,OG,aRF,-0.4557870509227179
Zebrafish,OG,imRF,-0.5895159751202668
Zebrafish,OG,pRF,-0.8923638126811324
Zebrafish,OG,rCb,-0.3078118690820648
Zebrafish,OG,rHR,0.3573205381593037
Zebrafish,OG,rHb,0.20047565618895186
Zebrafish,OG,rHc,0.8950480703465468
Zebrafish,OG,rHi,-0.07271103693110614
Zebrafish,OG,rIO,0.7166155330159812
Zebrafish,OG,rIPN,0.37018248797413367
Zebrafish,OG,rMON,0.5250934040878186
Zebrafish,OG,rMOS1,-0.7975894227092083
Zebrafish,OG,rMOS2,-0.7234993774152866
Zebrafish,OG,rMOS3,-0.7574503336988799
Zebrafish,OG,rMOS4,-0.5652771265231387
Zebrafish,OG,rMOS5,-0.7214257390642491
Zebrafish,OG,rNX,-0.6114705225518943
Zebrafish,OG,rOB,0.3376361521638132
Zebrafish,OG,rOE,0.32140022811424673
Zebrafish,OG,rOG,0.9638951973931191
Zebrafish,OG,rP,-0.38030382813374386
Zebrafish,OG,rPO,-0.8577111130964267
Zebrafish,OG,rPT,-0.8816992848156904
Zebrafish,OG,rPrT,-0.7706070057040703
Zebrafish,OG,rRa,-0.2449658983310079
Zebrafish,OG,rSP,-0.6629110770239434
Zebrafish,OG,rT,-0.7020190996138848
Zebrafish,OG,rTG,0.9934553931961572
Zebrafish,OG,rTL,0.8662731091316755
Zebrafish,OG,rTS,0.9684264835737546
Zebrafish,OG,rTeO,-0.005715301346379254
Zebrafish,OG,rTh,-0.9669216463278087
Zebrafish,OG,rVR,-0.04027146764216521
Zebrafish,OG,raRF,-0.2798192684221458
Zebrafish,OG,rimRF,-0.5452763756372535
Zebrafish,OG,rpRF,-0.8019174496417601
Zebrafish,P,PO,0.6878565802923237
Zebrafish,P,PT,-0.548064824404637
Zebrafish,P,PrT,-0.7284321114832364
Zebrafish,P,Ra,-0.397550779050936
Zebrafish,P,SP,0.9397175309274698
Zebrafish,P,T,-0.5375898338085573
Zebrafish,P,TG,-0.1328649100455791
Zebrafish,P,TL,0.25438004887003945
Zebrafish,P,TS,0.3499125885986213
Zebrafish,P,TeO,0.46768325380582676
Zebrafish,P,Th,-0.13651615786736124
Zebrafish,P,VR,-0.737393889972482
Zebrafish,P,aRF,-0.6936425337218901
Zebrafish,P,imRF,-0.5640294067555486
Zebrafish,P,pRF,-0.044685826707035504
Zebrafish,P,rCb,-0.8345657818594078
Zebrafish,P,rHR,-0.5080351220136263
Zebrafish,P,rHb,0.8470462291006
Zebrafish,P,rHc,-0.5158485977321104
Zebrafish,P,rHi,-0.9483839132593564
Zebrafish,P,rIO,0.4833242322446995
Zebrafish,P,rIPN,0.47401294458544435
Zebrafish,P,rMON,0.6079173762815151
Zebrafish,P,rMOS1,-0.3751920856036529
Zebrafish,P,rMOS2,-0.4679617777072297
Zebrafish,P,rMOS3,-0.3341042432122854
Zebrafish,P,rMOS4,-0.6257792870596841
Zebrafish,P,rMOS5,-0.4868989095924754
Zebrafish,P,rNX,-0.5653577774611165
Zebrafish,P,rOB,0.817275210336612
Zebrafish,P,rOE,0.8173591775660981
Zebrafish,P,rOG,-0.23527361664015886
Zebrafish,P,rP,0.9797909553298311
Zebrafish,P,rPO,0.6645887826828919
Zebrafish,P,rPT,-0.16680765385028654
Zebrafish,P,rPrT,-0.4256749483919503
Zebrafish,P,rRa,-0.5137229764569784
Zebrafish,P,rSP,0.8696747911327096
Zebrafish,P,rT,-0.5004152618773355
Zebrafish,P,rTG,-0.23343324783151914
Zebrafish,P,rTL,0.20967658624615196
Zebrafish,P,rTS,-0.04008014118917654
Zebrafish,P,rTeO,0.9607609316746378
Zebrafish,P,rTh,0.2957827846150455
Zebrafish,P,rVR,-0.754831361171865
Zebrafish,P,raRF,-0.8580123722555827
Zebrafish,P,rimRF,-0.6278183294577802
Zebrafish,P,rpRF,-0.2720121418911168
Zebrafish,PO,PT,0.09493734202942768
Zebrafish,PO,PrT,-0.07661149336954269
Zebrafish,PO,Ra,0.08384882802101583
Zebrafish,PO,SP,0.8282728526045345
Zebrafish,PO,T,0.11226265924963733
Zebrafish,PO,TG,-0.7401392683574782
Zebrafish,PO,TL,-0.44232663764713914
Zebrafish,PO,TS,-0.34910671701723234
Zebrafish,PO,TeO,-0.2805547100874111
Zebrafish,PO,Th,-0.13839511857446773
Zebrafish,PO,VR,-0.01694378250816256
Zebrafish,PO,aRF,0.041348502562218434
Zebrafish,PO,imRF,0.20389369777677127
Zebrafish,PO,pRF,0.6774808325807394
Zebrafish,PO,rCb,-0.1932655279130451
Zebrafish,PO,rHR,-0.1632663867286894
Zebrafish,PO,rHb,0.19771413101199128
Zebrafish,PO,rHc,-0.9650663950812934
Zebrafish,PO,rHi,-0.4662659393194461
Zebrafish,PO,rIO,-0.24947267002804702
Zebrafish,PO,rIPN,-0.2676866652477237
Zebrafish,PO,rMON,0.14840983670638444
Zebrafish,PO,rMOS1,0.3475621683870942
Zebrafish,PO,rMOS2,0.2731726106800922
Zebrafish,PO,rMOS3,0.44322470822329124
Zebrafish,PO,rMOS4,0.11458019133163981
Zebrafish,PO,rMOS5,0.2278707597850538
Zebrafish,PO,rNX,0.19337859281320743
Zebrafish,PO,rOB,0.16554717872965583
Zebrafish,PO,rOE,0.15486942095358924
Zebrafish,PO,rOG,-0.8344602583325734
Zebrafish,PO,rP,0.7042926419175976
Zebrafish,PO,rPO,0.8047191674020393
Zebrafish,PO,rPT,0.35998326943579256
Zebrafish,PO,rPrT,0.2724710425872424
Zebrafish,PO,rRa,0.18606625669986607
Zebrafish,PO,rSP,0.8091385864076849
Zebrafish,PO,rT,0.11028950619459028
Zebrafish,PO,rTG,-0.6999816625967714
Zebrafish,PO,rTL,-0.3328338933104487
Zebrafish,PO,rTS,-0.6830908019918397
Zebrafish,PO,rTeO,0.45980072968651164
Zebrafish,PO,rTh,0.662779750664628
Zebrafish,PO,rVR,-0.62269440561881
Zebrafish,PO,raRF,-0.251172582917715
Zebrafish,PO,rimRF,0.1214538110846288
Zebrafish,PO,rpRF,0.49557584600258786
Zebrafish,PT,PrT,0.9672768299116592
Zebrafish,PT,Ra,0.9454157152289911
Zebrafish,PT,SP,-0.22966598049620757
Zebrafish,PT,T,0.9998258454598461
Zebrafish,PT,TG,-0.7337096221733624
Zebrafish,PT,TL,-0.9346549228113914
Zebrafish,PT,TS,-0.9653796191862004
Zebrafish,PT,TeO,-0.9561113673339373
Zebrafish,PT,Th,0.5552516115161953
Zebrafish,PT,VR,0.8449215832150812
Zebrafish,PT,aRF,0.8934672954092977
Zebrafish,PT,imRF,0.9078387449250991
Zebrafish,PT,pRF,0.7717182627649624
Zebrafish,PT,rCb,0.8869690370457143
Zebrafish,PT,rHR,0.012535777088020101
Zebrafish,PT,rHb,-0.7902736086624723
Zebrafish,PT,rHc,-0.3504982479189954
Zebrafish,PT,rHi,0.7846841721488779
Zebrafish,PT,rIO,-0.9711784607904672
Zebrafish,PT,rIPN,-0.620151623604698
Zebrafish,PT,rMON,-0.9440257089182431
Zebrafish,PT,rMOS1,0.9605923799522857
Zebrafish,PT,rMOS2,0.9631551855795635
Zebrafish,PT,rMOS3,0.874949870349442
Zebrafish,PT,rMOS4,0.9422695186292778
Zebrafish,PT,rMOS5,0.9826041178957444
Zebrafish,PT,rNX,0.9324528926803894
Zebrafish,PT,rOB,-0.8994763404229159
Zebrafish,PT,rOE,-0.8813848839208621
Zebrafish,PT,rOG,-0.6277963671871093
Zebrafish,PT,rP,-0.4068832577035703
Zebrafish,PT,rPO,0.24893795881710729
Zebrafish,PT,rPT,0.9049181571171069
Zebrafish,PT,rPrT,0.9820992135459913
Zebrafish,PT,rRa,0.5391696816965309
Zebrafish,PT,rSP,-0.07772999479287673
Zebrafish,PT,rT,0.9960062720469078
Zebrafish,PT,rTG,-0.685220259395648
Zebrafish,PT,rTL,-0.9231770776865723
Zebrafish,PT,rTS,-0.7901849319980238
Zebrafish,PT,rTeO,-0.7142013789610016
Zebrafish,PT,rTh,0.6258783390497517
Zebrafish,PT,rVR,0.6579060113257955
Zebrafish,PT,raRF,0.8863687825055473
Zebrafish,PT,rimRF,0.9225121617776291
Zebrafish,PT,rpRF,0.8676721882268686
Zebrafish,PrT,Ra,0.8538836186365413
Zebrafish,PrT,SP,-0.45492621560397434
Zebrafish,PrT,T,0.965426209461974
Zebrafish,PrT,TG,-0.5787890489849906
Zebrafish,PrT,TL,-0.8469876905763981
Zebrafish,PrT,TS,-0.8964556592171216
Zebrafish,PrT,TeO,-0.9346321171236556
Zebrafish,PrT,Th,0.4165718832596015
Zebrafish,PrT,VR,0.9332175683670213
Zebrafish,PrT,aRF,0.9561308470455685
Zebrafish,PrT,imRF,0.9341850181682401
Zebrafish,PrT,pRF,0.6796629109920497
Zebrafish,PrT,rCb,0.9747266625200566
Zebrafish,PrT,rHR,0.22652879300831838
Zebrafish,PrT,rHb,-0.914395766737517
Zebrafish,PrT,rHc,-0.17461080147986457
Zebrafish,PrT,rHi,0.9073846794676474
Zebrafish,PrT,rIO,-0.946409161643344
Zebrafish,PrT,rIPN,-0.707281873613812
Zebrafish,PrT,rMON,-0.9106300910378347
Zebrafish,PrT,rMOS1,0.905358910071642
Zebrafish,PrT,rMOS2,0.9380869065108098
Zebrafish,PrT,rMOS3,0.8459451600031033
Zebrafish,PrT,rMOS4,0.9702937154759174
Zebrafish,PrT,rMOS5,0.9516463807514027
Zebrafish,PrT,rNX,0.9494571053008141
Zebrafish,PrT,rOB,-0.9801780540004684
Zebrafish,PrT,rOE,-0.9700592381620624
Zebrafish,PrT,rOG,-0.47514118161693636
Zebrafish,PrT,rP,-0.6194401177814001
Zebrafish,PrT,rPO,0.0006794801796299254
Zebrafish,PrT,rPT,0.767363283610465
Zebrafish,PrT,rPrT,0.9299628175284205
Zebrafish,PrT,rRa,0.6557544386505009
Zebrafish,PrT,rSP,-0.32112254450252237
Zebrafish,PrT,rT,0.94412623748366
Zebrafish,PrT,rTG,-0.4883883925180592
Zebrafish,PrT,rTL,-0.7955009714016859
Zebrafish,PrT,rTS,-0.6515321840314003
Zebrafish,PrT,rTeO,-0.8669461953225432
Zebrafish,PrT,rTh,0.4100428475252531
Zebrafish,PrT,rVR,0.6950389028121043
Zebrafish,PrT,raRF,0.9744114806186915
Zebrafish,PrT,rimRF,0.9592551499094506
Zebrafish,PrT,rpRF,0.8207731352259962
Zebrafish,Ra,SP,-0.07005522987313315
Zebrafish,Ra,T,0.9429668608976731
Zebrafish,Ra,TG,-0.7188684186121334
Zebrafish,Ra,TL,-0.8763267830531922
Zebrafish,Ra,TS,-0.9000745310089856
Zebrafish,Ra,TeO,-0.8302988029056577
Zebrafish,Ra,Th,0.7897375496923051
Zebrafish,Ra,VR,0.6280328784468533
Zebrafish,Ra,aRF,0.699318881417831
Zebrafish,Ra,imRF,0.7265078706061174
Zebrafish,Ra,pRF,0.6641287348355362
Zebrafish,Ra,rCb,0.7202334998696112
Zebrafish,Ra,rHR,-0.30847826273835344
Zebrafish,Ra,rHb,-0.5701876839853708
Zebrafish,Ra,rHc,-0.3362175987382082
Zebrafish,Ra,rHi,0.6477739693611142
Zebrafish,Ra,rIO,-0.859080808771877
Zebrafish,Ra,rIPN,-0.3387685747467858
Zebrafish,Ra,rMON,-0.9679548168889942
Zebrafish,Ra,rMOS1,0.8725514679657101
Zebrafish,Ra,rMOS2,0.8451521243731869
Zebrafish,Ra,rMOS3,0.7201916427421023
Zebrafish,Ra,rMOS4,0.7818968273074124
Zebrafish,Ra,rMOS5,0.8866835776676033
Zebrafish,Ra,rNX,0.7683307959268699
Zebrafish,Ra,rOB,-0.7355827764673608
Zebrafish,Ra,rOE,-0.7020550721833075
Zebrafish,Ra,rOG,-0.5896093999915215
Zebrafish,Ra,rP,-0.21747096295598248
Zebrafish,Ra,rPO,0.41568788577171895
Zebrafish,Ra,rPT,0.9596285175924307
Zebrafish,Ra,rPrT,0.9093876454835416
Zebrafish,Ra,rRa,0.23811128108570798
Zebrafish,Ra,rSP,0.10629690029247166
Zebrafish,Ra,rT,0.9701765778328831
Zebrafish,Ra,rTG,-0.7586124984245186
Zebrafish,Ra,rTL,-0.9674694304628483
Zebrafish,Ra,rTS,-0.7596948537694916
Zebrafish,Ra,rTeO,-0.5294053610528281
Zebrafish,Ra,rTh,0.7480401715076931
Zebrafish,Ra,rVR,0.7256799300346047
Zebrafish,Ra,raRF,0.7364986749038683
Zebrafish,Ra,rimRF,0.7466919549624561
Zebrafish,Ra,rpRF,0.7287059412190077
Zebrafish,SP,T,-0.2178756171115023
Zebrafish,SP,TG,-0.44849308819054917
Zebrafish,SP,TL,-0.0811992374184118
Zebrafish,SP,TS,0.016741203541196722
Zebrafish,SP,TeO,0.1606855196059633
Zebrafish,SP,Th,0.0864161621463946
Zebrafish,SP,VR,-0.5229716818564367
Zebrafish,SP,aRF,-0.4512228175159586
Zebrafish,SP,imRF,-0.2953898373184769
Zebrafish,SP,pRF,0.25239881077135284
Zebrafish,SP,rCb,-0.6136737463198447
Zebrafish,SP,rHR,-0.604456799537522
Zebrafish,SP,rHb,0.6713940810735431
Zebrafish,SP,rHc,-0.7337125854349018
Zebrafish,SP,rHi,-0.7835393611377638
Zebrafish,SP,rIO,0.17147800683175865
Zebrafish,SP,rIPN,0.316290949531904
Zebrafish,SP,rMON,0.31488319194236813
Zebrafish,SP,rMOS1,-0.04954590005893929
Zebrafish,SP,rMOS2,-0.15753435118100906
Zebrafish,SP,rMOS3,-0.042275452097591516
Zebrafish,SP,rMOS4,-0.35077501312037307
Zebrafish,SP,rMOS5,-0.16967757798522556
Zebrafish,SP,rNX,-0.2855876937974187
Zebrafish,SP,rOB,0.5885095481798046
Zebrafish,SP,rOE,0.5971546137794683
Zebrafish,SP,rOG,-0.5214989056202212
Zebrafish,SP,rP,0.9767145109775505
Zebrafish,SP,rPO,0.8779840946569673
Zebrafish,SP,rPT,0.17881828186672913
Zebrafish,SP,rPrT,-0.09765671687111518
Zebrafish,SP,rRa,-0.39627760211371443
Zebrafish,SP,rSP,0.9829115350429523
Zebrafish,SP,rT,-0.17422090387723888
Zebrafish,SP,rTG,-0.5514910376283773
Zebrafish,SP,rTL,-0.1360993660966605
Zebrafish,SP,rTS,-0.36344357545357503
Zebrafish,SP,rTeO,0.8300980893222072
Zebrafish,SP,rTh,0.6030256226761385
Zebrafish,SP,rVR,-0.5960792480634353
Zebrafish,SP,raRF,-0.6395295240927785
Zebrafish,SP,rimRF,-0.36234264985928294
Zebrafish,SP,rpRF,0.027412927083271064
Zebrafish,T,TG,-0.7447150366237959
Zebrafish,T,TL,-0.9407867714207381
Zebrafish,T,TS,-0.9699444159188222
Zebrafish,T,TeO,-0.9607553013947001
Zebrafish,T,Th,0.546394005813507
Zebrafish,T,VR,0.8465944178028091
Zebrafish,T,aRF,0.8955429210025172
Zebrafish,T,imRF,0.9124332856122103
Zebrafish,T,pRF,0.7834283460584944
Zebrafish,T,rCb,0.8844237080901838
Zebrafish,T,rHR,0.016256726579573045
Zebrafish,T,rHb,-0.789031811414656
Zebrafish,T,rHc,-0.36652940002785234
Zebrafish,T,rHi,0.7770834001765993
Zebrafish,T,rIO,-0.9749561396370819
Zebrafish,T,rIPN,-0.6287575133875231
Zebrafish,T,rMON,-0.9381747451808322
Zebrafish,T,rMOS1,0.965611525628341
Zebrafish,T,rMOS2,0.9674896540158222
Zebrafish,T,rMOS3,0.8832542507687681
Zebrafish,T,rMOS4,0.9447800697262552
Zebrafish,T,rMOS5,0.9856404201546553
Zebrafish,T,rNX,0.9364386750690176
Zebrafish,T,rOB,-0.8973174532541802
Zebrafish,T,rOE,-0.8797819551379686
Zebrafish,T,rOG,-0.6412323739417286
Zebrafish,T,rP,-0.39733760803348295
Zebrafish,T,rPO,0.2587627342456948
Zebrafish,T,rPT,0.9073844135217036
Zebrafish,T,rPrT,0.9854352183648619
Zebrafish,T,rRa,0.5469999718299016
Zebrafish,T,rSP,-0.06722123429452304
Zebrafish,T,rT,0.9955199170621037
Zebrafish,T,rTG,-0.69385798053995
Zebrafish,T,rTL,-0.9253318076549776
Zebrafish,T,rTS,-0.8003541654636976
Zebrafish,T,rTeO,-0.7079043206253542
Zebrafish,T,rTh,0.6330424448711921
Zebrafish,T,rVR,0.6437552904277829
Zebrafish,T,raRF,0.8824724765223779
Zebrafish,T,rimRF,0.9255177042928775
Zebrafish,T,rpRF,0.8765832826208622
Zebrafish,TG,TL,0.9235681232358696
Zebrafish,TG,TS,0.8794510966199693
Zebrafish,TG,TeO,0.8099688957256809
Zebrafish,TG,Th,-0.3506266486020602
Zebrafish,TG,VR,-0.5070519686193622
Zebrafish,TG,aRF,-0.5860647428776576
Zebrafish,TG,imRF,-0.7096674025048918
Zebrafish,TG,pRF,-0.9579985325013729
Zebrafish,TG,rCb,-0.4300392191726978
Zebrafish,TG,rHR,0.19046603950196633
Zebrafish,TG,rHb,0.3461725290085998
Zebrafish,TG,rHc,0.8904583862286919
Zebrafish,TG,rHi,-0.18309255271056468
Zebrafish,TG,rIO,0.8029725047529913
Zebrafish,TG,rIPN,0.5285325902688299
Zebrafish,TG,rMON,0.5519610304199397
Zebrafish,TG,rMOS1,-0.8688726144059346
Zebrafish,TG,rMOS2,-0.8119310261443687
Zebrafish,TG,rMOS3,-0.8567899221274865
