species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group
Zebrafish,TeO,-0.14948621688673217,-0.0110271518518184,-0.0022026520170567,0.7329485343881813,subject-specific within-region cell-level induced sub-SC modularity Q,36862.0,175.0,-0.4082220918859268,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,Th,-0.35753722688156503,-0.0176772935158277,0.0023046521900481,0.7461319777534029,subject-specific within-region cell-level induced sub-SC modularity Q,2102.0,62.0,-1.0150904632452276,subject_16,16,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,TL,1.0875055524748847,-0.0585688498318023,-0.013320331879973,0.711483875380459,subject-specific within-region cell-level induced sub-SC modularity Q,171.0,28.0,2.01563389330328,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.38150800152139414,-0.0110212672415344,-0.009690554729964,0.6431846812799197,subject-specific within-region cell-level induced sub-SC modularity Q,315.0,54.0,-0.6304951809494403,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TG,-1.3949138160353474,-0.0013596807484462,0.0089970053629761,,,,,0.7780466243464316,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,VR,-0.729754852979735,0.0023514089090976,0.001862513395079,,,,,2.501350118513116,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,0.32880693621504575,-0.0077815126846051,,0.3451509360377625,subject-specific within-region cell-level induced sub-SC modularity Q,10853.0,8.0,-0.4371570652657694,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.329170951943136,-0.0113596667598018,-0.0016042033407504,0.3232917566272991,subject-specific within-region cell-level induced sub-SC modularity Q,27544.0,20.0,0.4158669911247618,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,-0.1661478650032462,-0.0226718472193532,0.0020816537065072,0.5968907132684241,subject-specific within-region cell-level induced sub-SC modularity Q,12271.0,68.0,0.1886028281021641,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.6244058233714407,-0.0147406606344109,0.0061342395441588,0.2730676998184747,subject-specific within-region cell-level induced sub-SC modularity Q,65666.0,46.0,-0.4279815975482602,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,0.12925733311603238,-0.0026234666040952,0.0107233691580869,0.5450215163419295,subject-specific within-region cell-level induced sub-SC modularity Q,4041.0,39.0,-1.453291015816313,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.5855024595828006,-0.0164847054366043,-0.0075616730130933,0.5033082843975799,subject-specific within-region cell-level induced sub-SC modularity Q,16484.0,17.0,1.1971226798420296,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.0004908583780632136,-0.0085209846883733,0.0007851860095915,0.7091129436004445,subject-specific within-region cell-level induced sub-SC modularity Q,8551.0,97.0,1.2531794578582744,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,0.13290051125738125,-0.0080181006542016,-0.0025257968568838,0.3562513984615534,subject-specific within-region cell-level induced sub-SC modularity Q,36194.0,32.0,1.3200017960224253,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rIPN,-0.3871422242182533,-0.0306784867293414,0.0008625219138304,,,,,-1.1143100780146862,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rIO,-0.2143421529547639,0.0103285405513743,-0.0008655979877643,,,,,2.6390573296152584,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rRa,-0.6881293184775819,-0.0198811637402325,0.008435250103286,0.6974234693877551,subject-specific within-region cell-level induced sub-SC modularity Q,280.0,38.0,-1.1685598141655118,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rT,0.3244219337868169,-0.0198655489821491,-0.0009601234524792,0.5011148564591925,subject-specific within-region cell-level induced sub-SC modularity Q,9216.0,39.0,0.7506739470650821,subject_16,16,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,raRF,-0.8487954135749098,-0.0188852804757023,-0.0046508056337094,0.7189781983590302,subject-specific within-region cell-level induced sub-SC modularity Q,551.0,66.0,0.237435685327753,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,0.655451399156599,-0.0239927077739265,0.0035706491312224,0.5184136640239131,subject-specific within-region cell-level induced sub-SC modularity Q,2288.0,30.0,-0.3896389340382766,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,1.0120196409731983,-0.009252681572599,0.0090829554437422,0.4891284204470335,subject-specific within-region cell-level induced sub-SC modularity Q,7088.0,33.0,-1.5758724001406683,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHb,0.7505961046674405,0.0048200558513521,-0.0087327422453623,0.7258235670022103,subject-specific within-region cell-level induced sub-SC modularity Q,413.0,43.0,5.109306821603285,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHi,-0.6834311949992008,-0.0090770376229974,0.0034295135193085,,,,,0.7111194229643757,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHR,-0.9004993132069993,-0.0274308828904556,-0.0039819940599679,,,,,-2.4410012757185857,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rOG,-1.8638563952383898,-3.882100265894594e-07,-2.9359378652219088e-08,,,,,-1.0986122886681098,subject_16,16,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rOB,1.5271112642824205,0.0043878204140337,-0.0036731218444257,0.8073926592797782,subject-specific within-region cell-level induced sub-SC modularity Q,76.0,51.0,-4.31748811353631,subject_16,16,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rOE,0.9610770092479639,3.917497940863771e-10,-1.6946663958903768e-10,,,,,0.0,subject_16,16,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rP,1.184175100538224,0.0066192392747327,-0.0141929453786083,0.8059611551996556,subject-specific within-region cell-level induced sub-SC modularity Q,944.0,106.0,1.8587146426079912,subject_16,16,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rPT,0.6162058920731861,-0.0107529213075884,-0.0041051916083601,0.6049400466289635,subject-specific within-region cell-level induced sub-SC modularity Q,1244.0,26.0,-0.7379515078139074,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPO,1.4386511837089004,0.0084019355443779,,0.6314108269353023,subject-specific within-region cell-level induced sub-SC modularity Q,1430.0,28.0,0.7447388106626245,subject_16,16,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPrT,0.24196980980750987,-0.0212028674182455,-0.0031065396212039,0.6862325626092282,subject-specific within-region cell-level induced sub-SC modularity Q,946.0,55.0,-0.323775951266672,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rSP,1.6724770397728066,-0.0022085665495317,-0.0016056656917991,0.6671175746383503,subject-specific within-region cell-level induced sub-SC modularity Q,1140.0,73.0,2.619427989411732,subject_16,16,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rTeO,0.2854772894364714,-0.0212136399348867,-0.0036371169258184,0.6794808606429392,subject-specific within-region cell-level induced sub-SC modularity Q,44819.0,183.0,-0.7255241327407493,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTh,0.6820650408186992,-0.0112954475682798,-0.002722484486155,0.6462817250861791,subject-specific within-region cell-level induced sub-SC modularity Q,4306.0,35.0,-0.3873067411896781,subject_16,16,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTL,-0.48138789693464484,-0.0322271889211204,-0.0172200364688304,,,,,0.7945232368492389,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTS,-0.578030888134149,,,0.8264000000000004,subject-specific within-region cell-level induced sub-SC modularity Q,50.0,52.0,0.6136929678276244,subject_16,16,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTG,-3.145146622566949,1.1312263970522351e-14,0.0,,,,,0.0,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rVR,-0.416883902209134,-0.0070916661966419,-0.0069594113781546,,,,,2.454645678006191,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.2888726435067594,-0.017303047663416,0.0111644868050843,0.4148750721582763,subject-specific within-region cell-level induced sub-SC modularity Q,7751.0,20.0,-0.9201200607567288,subject_16,16,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MON,-0.08980429394830558,-0.0083785025878565,-0.00653636974829,0.2943033827208982,subject-specific within-region cell-level induced sub-SC modularity Q,16681.0,52.0,1.02114723528258,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Cb,-0.21623992922827565,-0.0121444764435234,-0.0024720959674152,0.6054185377805161,subject-specific within-region cell-level induced sub-SC modularity Q,14287.0,100.0,0.4432726760907677,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS1,0.9795290483019106,-0.0096639890714432,0.0063573198747965,0.2699415974384612,subject-specific within-region cell-level induced sub-SC modularity Q,47394.0,34.0,-0.3701345061580254,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS2,1.4457934244575683,-0.0074515959554193,0.0124537373426252,0.5455166429334286,subject-specific within-region cell-level induced sub-SC modularity Q,1060.0,62.0,-0.1964336319520648,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS3,1.1134952193391436,-0.0164283968292685,0.0030569295629503,0.4090794950102029,subject-specific within-region cell-level induced sub-SC modularity Q,10000.0,27.0,1.6779879067933132,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS4,0.215763141735448,-0.006616246393561,-7.690905813514227e-05,0.6267752600973538,subject-specific within-region cell-level induced sub-SC modularity Q,3117.0,114.0,1.1537084969849656,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS5,0.015470282416206347,-0.0076799326031148,-0.0002707224565474,0.5850137334624708,subject-specific within-region cell-level induced sub-SC modularity Q,11247.0,67.0,0.8613237457105629,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,IPN,-0.47744822279131494,-0.0240436119904435,0.003998151101089,,,,,-1.1249813238546935,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,IO,0.7568154847477434,-0.0001658361435414,-0.0016426354559304,,,,,-3.8892660183055296,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hc,-2.643122218989466,-0.0078510433868905,0.0011328275812671,,,,,-0.4687006974653195,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,-0.16619575126610403,-0.0148270503115894,0.0086080184280231,0.6853691914083417,subject-specific within-region cell-level induced sub-SC modularity Q,686.0,35.0,-1.095236787403114,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,T,0.3626425935959274,-0.0198084327127755,-0.00382316534479,0.6774488983789894,subject-specific within-region cell-level induced sub-SC modularity Q,5882.0,33.0,1.1407264284932506,subject_17,17,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,aRF,0.006177258265019236,-0.0161749224951703,0.0008244245873031,0.6621001984778779,subject-specific within-region cell-level induced sub-SC modularity Q,804.0,53.0,0.278268617564606,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,0.0003830866258714102,-0.0259227485936307,0.0025686940998444,0.5718881179582408,subject-specific within-region cell-level induced sub-SC modularity Q,1430.0,48.0,-0.5275702052429987,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,1.138568907313117,-0.0154757857690795,0.0064137709090651,0.61620458033217,subject-specific within-region cell-level induced sub-SC modularity Q,2412.0,69.0,-1.5588923448670176,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hb,1.39242566511877,0.0238138945209611,-0.0001451404465394,0.5224302747701259,subject-specific within-region cell-level induced sub-SC modularity Q,1233.0,46.0,6.702295355676824,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Hi,-0.7684201843013194,-0.022321317002284,-0.0028178913911625,,,,,1.2394125378455432,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,HR,-0.3606146639988976,-0.0074267306345181,-0.0022705173207937,,,,,-0.55351912824019,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,OG,-1.5565903384401045,0.0009948208168121,2.737158528539588e-05,,,,,2.5649493574615367,subject_17,17,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OB,0.8237602592643614,-0.0001047495137277,-0.0001782641764432,0.6655229591836735,subject-specific within-region cell-level induced sub-SC modularity Q,280.0,36.0,0.2097205309820691,subject_17,17,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OE,0.9129075400428529,3.3535971624666745e-41,-5.903361985157811e-05,,,,,-0.2876820724517809,subject_17,17,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,P,1.4048017170331897,0.0017029381473925,-0.0266376026912718,0.8128739185271499,subject-specific within-region cell-level induced sub-SC modularity Q,1258.0,101.0,1.0361519262872796,subject_17,17,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,PT,0.7424296391233344,-0.0102926654150442,-0.0029069604277006,0.6589986196642871,subject-specific within-region cell-level induced sub-SC modularity Q,752.0,33.0,-0.8599124626599185,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PO,0.7894810432747364,0.0069157633930777,0.0041861005993259,0.6688622892512605,subject-specific within-region cell-level induced sub-SC modularity Q,1502.0,33.0,0.6713666242349513,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PrT,0.15250962552706693,-0.0214360218561846,-0.0001860897202898,0.4430542894916361,subject-specific within-region cell-level induced sub-SC modularity Q,1218.0,64.0,-0.4359191840588264,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,SP,1.3671565595826682,-7.66211532735504e-05,-0.0224241516274004,0.6041934011500659,subject-specific within-region cell-level induced sub-SC modularity Q,2068.0,68.0,1.7335936588924228,subject_17,17,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,TeO,-0.2950914064187023,-0.0118519793495643,-0.002531538923418,0.6170977935782895,subject-specific within-region cell-level induced sub-SC modularity Q,99357.0,117.0,0.0725686566056256,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,Th,0.16554776596111842,-0.0213735692441697,0.0026026510862324,0.7869713116856472,subject-specific within-region cell-level induced sub-SC modularity Q,1368.0,80.0,-1.060385930359646,subject_17,17,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,TL,-0.3725430822215455,-0.0377045046555244,-0.0090447102804519,0.7370200108166576,subject-specific within-region cell-level induced sub-SC modularity Q,86.0,32.0,2.2567579125159973,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.04593281386966752,-0.0133084040031716,-0.0096519904601769,0.5790326752029249,subject-specific within-region cell-level induced sub-SC modularity Q,789.0,56.0,-0.0468870948967984,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TG,-2.036539280812502,0.0277608056597682,-0.0150064838034189,,,,,1.1210851445201684,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,VR,-0.617384808942358,9.39790510604212e-05,0.0276852235910382,,,,,1.851319533115651,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,-0.08046836081270854,-0.002703459718899,0.0085613845457553,0.5065244731209674,subject-specific within-region cell-level induced sub-SC modularity Q,1518.0,22.0,-0.0797528967637966,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,0.061090890336953,-0.0094166527618355,-0.0004689165126372,0.359901655432725,subject-specific within-region cell-level induced sub-SC modularity Q,14154.0,35.0,0.5230935667068793,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,0.04737456573174685,-0.0147869115426434,0.0004331931869796,0.5828445125599304,subject-specific within-region cell-level induced sub-SC modularity Q,18957.0,65.0,-0.087940402854966,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.250933486786998,-0.0104284531640851,0.0059649297107073,0.2657204949337494,subject-specific within-region cell-level induced sub-SC modularity Q,61628.0,31.0,-0.5745453397017325,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5518817681304204,-0.0015124441446586,0.0094613710600982,0.4840799329844966,subject-specific within-region cell-level induced sub-SC modularity Q,1435.0,48.0,-1.5684014652457563,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.4527189431757313,-0.018052166721634,-0.0075972219402655,0.5214523292825683,subject-specific within-region cell-level induced sub-SC modularity Q,13932.0,18.0,1.139834898485904,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.3876387378433024,-0.0110361717858804,-0.0002730172080916,0.6503415763865554,subject-specific within-region cell-level induced sub-SC modularity Q,5462.0,94.0,1.2582441423033293,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,0.0055657742743108396,-0.0082240762427154,0.0016121472176498,0.3833805044413987,subject-specific within-region cell-level induced sub-SC modularity Q,31237.0,38.0,1.160197051306573,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rIPN,0.1517569737133329,-0.0261345386287601,0.0047207604259747,,,,,-0.439965965926252,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rIO,-1.4690644327805238,0.0,-2.97250938198205e-71,,,,,0.0,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rRa,-0.4584187554989816,-0.0204033974797751,0.0057943244074423,0.6533908317580341,subject-specific within-region cell-level induced sub-SC modularity Q,460.0,29.0,-1.0544990443533195,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rT,0.7113694935095315,-0.024441773486817,-0.0020668188758269,0.5517275297477777,subject-specific within-region cell-level induced sub-SC modularity Q,7814.0,29.0,0.6765290105250404,subject_17,17,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,raRF,-0.836022681858026,-0.0202032334575056,-0.0060455132670405,0.8420209256291825,subject-specific within-region cell-level induced sub-SC modularity Q,206.0,69.0,0.0691572087971196,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-0.6574317483168195,-0.0285760802397077,0.002461199119543,0.4979068964070351,subject-specific within-region cell-level induced sub-SC modularity Q,1319.0,45.0,-0.7385689176546191,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,-0.7998791222478433,-0.0070983116274345,0.0081979605187281,0.5252083728432756,subject-specific within-region cell-level induced sub-SC modularity Q,3175.0,51.0,-1.8562988657276431,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHb,1.2342373011780987,0.00196196894792,1.8146975249186552e-05,0.7062687043336837,subject-specific within-region cell-level induced sub-SC modularity Q,537.0,48.0,5.354077233432499,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHi,-0.5170617497599529,-0.0008173009333734,0.002992506686199,,,,,0.2099436065578121,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHR,-0.4541656081056237,-0.0183690249038575,-0.0012053534389431,,,,,-2.280189465342036,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rOG,-2.4189893646311798,-0.0002857952265054,-0.0017149037930624,,,,,1.252762968495368,subject_17,17,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rOB,0.8382987870367816,2.195168305882971e-07,-0.0028243916483958,0.8256044391597305,subject-specific within-region cell-level induced sub-SC modularity Q,87.0,54.0,-3.746558565700614,subject_17,17,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rOE,0.8372410017730291,0.3661236767414836,-0.165397484978872,,,,,0.4054651081081644,subject_17,17,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rP,1.4897599905582186,0.0054106305636886,-0.0073275688314985,0.7815428833792474,subject-specific within-region cell-level induced sub-SC modularity Q,1650.0,104.0,1.2313135766478145,subject_17,17,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rPT,1.1980870839423232,-0.0136538024037795,-0.0027287950493053,0.5712776851946324,subject-specific within-region cell-level induced sub-SC modularity Q,891.0,24.0,-0.5954773070665802,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPO,0.8797349439397625,0.0068985057439075,0.0027682995898966,0.6386620891950194,subject-specific within-region cell-level induced sub-SC modularity Q,1439.0,26.0,0.4991382989244441,subject_17,17,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPrT,0.27089912269283967,-0.0223277546688356,-0.0009853648315283,0.7019933317656545,subject-specific within-region cell-level induced sub-SC modularity Q,976.0,65.0,-0.2646400806120124,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rSP,1.351100082780531,-0.0042866103333149,-0.0023470415803456,0.572842049204755,subject-specific within-region cell-level induced sub-SC modularity Q,2408.0,50.0,2.2521437688390726,subject_17,17,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rTeO,0.14572445959707128,-0.0218913908469203,-0.0031434679394961,0.7442232088138271,subject-specific within-region cell-level induced sub-SC modularity Q,57376.0,123.0,-0.7754723082795963,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTh,1.1714534023996181,-0.0161646158073484,-0.0009029777787503,0.6891986018478514,subject-specific within-region cell-level induced sub-SC modularity Q,2903.0,58.0,-0.3316154384509759,subject_17,17,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTL,-0.4883539440014784,-0.0287540734622788,-0.0132543271548887,,,,,0.2891515804311408,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTS,-1.8462178028077998,-0.0091871758401281,-0.0075609411636347,0.8900935374149664,subject-specific within-region cell-level induced sub-SC modularity Q,84.0,67.0,1.5709280576722249,subject_17,17,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTG,-2.792030341155998,2.0825599009953738e-103,-4.879258668188298e-194,,,,,-0.4054651081081644,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rVR,-0.8700727121583208,-0.0009176720943901,0.0006567827209745,,,,,2.086330202675021,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.6093804398154701,-0.0272097380125648,0.0061054766591879,0.566671615718624,subject-specific within-region cell-level induced sub-SC modularity Q,6780.0,13.0,-0.731077266690547,subject_17,17,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MON,-0.25540885344745634,-0.0111828525728056,-0.0074190639881882,0.3281973342942779,subject-specific within-region cell-level induced sub-SC modularity Q,13898.0,44.0,0.7997260091952875,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Cb,-0.2808478674617808,-0.0120562955285139,-0.0008794531432777,0.595460972886627,subject-specific within-region cell-level induced sub-SC modularity Q,12720.0,73.0,0.3107320844965925,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS1,-0.0630167361786575,-0.0133963982199079,0.0064501621952827,0.2595047157471697,subject-specific within-region cell-level induced sub-SC modularity Q,57128.0,34.0,-0.4757234716459431,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS2,-0.23285693633795357,-0.017577789871505,0.0120377250488065,0.4868080355430054,subject-specific within-region cell-level induced sub-SC modularity Q,3610.0,57.0,-0.2086708570920076,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS3,1.0220311144310488,-0.0163561342331094,0.0034958210008534,0.4671204101656969,subject-specific within-region cell-level induced sub-SC modularity Q,9409.0,27.0,1.7156024675504211,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
