species,node_i,node_j,sc_profile_corr
C. elegans,ADLL,RMDVL,-0.9038556913481196
C. elegans,ADLL,RMDVR,-0.8994045507740177
C. elegans,ADLL,RMED,-0.9107068937924124
C. elegans,ADLL,RMEL,-0.9365294690920404
C. elegans,ADLL,RMER,-0.9468596448714293
C. elegans,ADLL,RMEV,-0.9151124229595026
C. elegans,ADLL,RMGL,0.7155215241287334
C. elegans,ADLL,SAADL,-0.3828350070573079
C. elegans,ADLL,SAADR,0.44371059969219306
C. elegans,ADLL,SAAVL,0.9270496451757693
C. elegans,ADLL,SAAVR,0.9625199071149664
C. elegans,ADLL,SMBVR,-0.8076173238627486
C. elegans,ADLL,SMDDL,-0.8655068830962827
C. elegans,ADLL,SMDDR,-0.8895116405258867
C. elegans,ADLL,SMDVL,-0.3514829174527511
C. elegans,ADLL,SMDVR,-0.5512640070645594
C. elegans,ADLL,URADL,-0.7826739093525157
C. elegans,ADLL,URADR,-0.15006009833998263
C. elegans,ADLL,URAVL,0.8765194905006736
C. elegans,ADLL,URAVR,0.8332782470454041
C. elegans,ADLL,URBL,0.9907614935306708
C. elegans,ADLL,URBR,0.9096535627789653
C. elegans,ADLL,URXL,0.40289343224729196
C. elegans,ADLL,URXR,0.8640655038990838
C. elegans,ADLL,URYDL,0.9719547501127694
C. elegans,ADLL,URYDR,0.9962709271586971
C. elegans,ADLL,URYVL,0.9993859168239758
C. elegans,ADLL,URYVR,0.9990810496231162
C. elegans,ADLR,AIBL,-0.4264185217829533
C. elegans,ADLR,AIBR,-0.6248250383126358
C. elegans,ADLR,AIML,0.9992032681738805
C. elegans,ADLR,AIMR,0.9996262301882661
C. elegans,ADLR,AINL,0.9842847235788376
C. elegans,ADLR,AINR,0.9817669898966361
C. elegans,ADLR,AIYL,0.912282135812968
C. elegans,ADLR,AIYR,0.8808379733138078
C. elegans,ADLR,AIZL,0.37875097066094665
C. elegans,ADLR,AIZR,-0.1865549137594105
C. elegans,ADLR,ALA,0.9471623754812125
C. elegans,ADLR,AQR,0.9960768057094671
C. elegans,ADLR,ASEL,0.9873284062661358
C. elegans,ADLR,ASER,0.8578468104036736
C. elegans,ADLR,ASGL,0.9209853313191849
C. elegans,ADLR,ASGR,0.9665597141776123
C. elegans,ADLR,ASHL,0.9794550653697499
C. elegans,ADLR,ASIL,0.9987013698974412
C. elegans,ADLR,ASIR,0.9513402049157135
C. elegans,ADLR,ASKL,-0.04221480934332317
C. elegans,ADLR,ASKR,0.984599408329141
C. elegans,ADLR,AUAL,0.9978902977996401
C. elegans,ADLR,AUAR,0.9997464432106059
C. elegans,ADLR,AVAL,-0.7300697498167296
C. elegans,ADLR,AVAR,-0.7288380240243137
C. elegans,ADLR,AVBL,-0.8054691875742287
C. elegans,ADLR,AVBR,-0.7920498865783364
C. elegans,ADLR,AVDL,-0.6198661636755635
C. elegans,ADLR,AVDR,-0.4106938557066922
C. elegans,ADLR,AVEL,-0.6660806935926005
C. elegans,ADLR,AVER,-0.5877117097666796
C. elegans,ADLR,AVHL,0.6865111323353305
C. elegans,ADLR,AVJL,-0.767629015381394
C. elegans,ADLR,AVJR,-0.554529412196301
C. elegans,ADLR,AVKL,-0.65629900062472
C. elegans,ADLR,AVKR,-0.6624473309716858
C. elegans,ADLR,AVL,-0.16986918964052794
C. elegans,ADLR,AWAL,0.9513057652305106
C. elegans,ADLR,AWAR,0.9861552597978902
C. elegans,ADLR,AWBL,0.9874593449153537
C. elegans,ADLR,AWBR,0.9987243684588977
C. elegans,ADLR,AWCL,0.5370420545045427
C. elegans,ADLR,AWCR,0.9670065245657147
C. elegans,ADLR,BAGL,0.9947121592483934
C. elegans,ADLR,CEPDL,0.9968828012249467
C. elegans,ADLR,CEPDR,0.9775663355926636
C. elegans,ADLR,CEPVL,0.9835478401928891
C. elegans,ADLR,CEPVR,0.9793693804357835
C. elegans,ADLR,FLPL,0.9335069764387304
C. elegans,ADLR,FLPR,0.9322245371538767
C. elegans,ADLR,IL1DL,-0.5640913477352915
C. elegans,ADLR,IL1DR,0.7874557671508712
C. elegans,ADLR,IL1L,0.978979277398267
C. elegans,ADLR,IL1R,0.9972383525809315
C. elegans,ADLR,IL1VL,0.5031170520622089
C. elegans,ADLR,IL1VR,0.6095724111219201
C. elegans,ADLR,IL2DL,0.9388802093584406
C. elegans,ADLR,IL2DR,0.9648347764791773
C. elegans,ADLR,IL2L,0.971355733218428
C. elegans,ADLR,IL2R,0.9667576365854081
C. elegans,ADLR,IL2VL,0.9314242427303523
C. elegans,ADLR,IL2VR,0.9354925844334387
C. elegans,ADLR,OLLL,0.9780480397571988
C. elegans,ADLR,OLLR,0.9956347986584958
C. elegans,ADLR,OLQDL,-0.4397087321437782
C. elegans,ADLR,OLQDR,-0.5271241804658531
C. elegans,ADLR,OLQVL,-0.6046035698251615
C. elegans,ADLR,OLQVR,0.6428233294965578
C. elegans,ADLR,RIAL,0.017843021592157792
C. elegans,ADLR,RIAR,0.3101040969000155
C. elegans,ADLR,RIBL,-0.7148861584516277
C. elegans,ADLR,RIBR,-0.7822101519809466
C. elegans,ADLR,RICL,0.35605392144762876
C. elegans,ADLR,RICR,0.09833884292859915
C. elegans,ADLR,RID,-0.6966868744406759
C. elegans,ADLR,RIH,0.9701941305331578
C. elegans,ADLR,RIML,-0.26833095134239004
C. elegans,ADLR,RIMR,-0.5599196706510343
C. elegans,ADLR,RIR,0.8243225248233977
C. elegans,ADLR,RIS,0.9885433633146652
C. elegans,ADLR,RIVL,0.371349336427735
C. elegans,ADLR,RIVR,0.9809844447989023
C. elegans,ADLR,RMDDL,-0.8291365505674612
C. elegans,ADLR,RMDDR,-0.8413956748396622
C. elegans,ADLR,RMDL,-0.7337335620752331
C. elegans,ADLR,RMDR,-0.7965217263306522
C. elegans,ADLR,RMDVL,-0.7854159381869291
C. elegans,ADLR,RMDVR,-0.7794171561278961
C. elegans,ADLR,RMED,-0.7917942150085275
C. elegans,ADLR,RMEL,-0.8307061117752195
C. elegans,ADLR,RMER,-0.8474221587260835
C. elegans,ADLR,RMEV,-0.7981472732496581
C. elegans,ADLR,RMGL,0.85603071889706
C. elegans,ADLR,SAADL,-0.1620462160121622
C. elegans,ADLR,SAADR,0.6322521826046611
C. elegans,ADLR,SAAVL,0.9846194951943829
C. elegans,ADLR,SAAVR,0.9973938291652185
C. elegans,ADLR,SMBVR,-0.650271379181463
C. elegans,ADLR,SMDDL,-0.7272932995100008
C. elegans,ADLR,SMDDR,-0.7610809179601503
C. elegans,ADLR,SMDVL,-0.12806070459284608
C. elegans,ADLR,SMDVR,-0.34493008681627835
C. elegans,ADLR,URADL,-0.6193102464742452
C. elegans,ADLR,URADR,0.06850465473188949
C. elegans,ADLR,URAVL,0.963832404480212
C. elegans,ADLR,URAVR,0.9381723585092213
C. elegans,ADLR,URBL,0.9950251267699585
C. elegans,ADLR,URBR,0.9808250022426546
C. elegans,ADLR,URXL,0.6026245167700482
C. elegans,ADLR,URXR,0.9565761366070812
C. elegans,ADLR,URYDL,0.9972270782580879
C. elegans,ADLR,URYDR,0.9882328336400464
C. elegans,ADLR,URYVL,0.9644370372519191
C. elegans,ADLR,URYVR,0.9647196039550866
C. elegans,AIBL,AIBR,0.9724159834798868
C. elegans,AIBL,AIML,-0.3979129636252851
C. elegans,AIBL,AIMR,-0.4457122972348113
C. elegans,AIBL,AINL,-0.579444008367464
C. elegans,AIBL,AINR,-0.5904847265281143
C. elegans,AIBL,AIYL,-0.029255772387929053
C. elegans,AIBL,AIYR,0.0340350660044918
C. elegans,AIBL,AIZL,0.6753966209146091
C. elegans,AIBL,AIZR,0.9679596136614764
C. elegans,AIBL,ALA,-0.11594738410168769
C. elegans,AIBL,AQR,-0.49601726494059334
C. elegans,AIBL,ASEL,-0.5613284342168432
C. elegans,AIBL,ASER,0.09086849898699455
C. elegans,AIBL,ASGL,-0.7447224369621326
C. elegans,AIBL,ASGR,-0.6440575412892279
C. elegans,AIBL,ASHL,-0.5997385384864508
C. elegans,AIBL,ASIL,-0.4142487250927821
C. elegans,AIBL,ASIR,-0.6842402935968148
C. elegans,AIBL,ASKL,0.919910399461461
C. elegans,AIBL,ASKR,-0.5779335875699634
C. elegans,AIBL,AUAL,-0.37467015492737493
C. elegans,AIBL,AUAR,-0.4217230154612505
C. elegans,AIBL,AVAL,0.9279558921839468
C. elegans,AIBL,AVAR,0.9292021167947447
C. elegans,AIBL,AVBL,0.8776055157411587
C. elegans,AIBL,AVBR,0.8881938626396947
C. elegans,AIBL,AVDL,0.9364110583219486
C. elegans,AIBL,AVDR,0.9407675496599966
C. elegans,AIBL,AVEL,0.9581211820758383
C. elegans,AIBL,AVER,0.9792788596748024
C. elegans,AIBL,AVHL,0.3641539753160711
C. elegans,AIBL,AVJL,0.9069401866785539
C. elegans,AIBL,AVJR,0.9817102344479951
C. elegans,AIBL,AVKL,0.9604490045919737
C. elegans,AIBL,AVKR,0.9596254465988592
C. elegans,AIBL,AVL,0.9631857059519318
C. elegans,AIBL,AWAL,-0.6822390542204596
C. elegans,AIBL,AWAR,-0.5699308157105796
C. elegans,AIBL,AWBL,-0.5594939520895572
C. elegans,AIBL,AWBR,-0.45313378556532674
C. elegans,AIBL,AWCL,0.5227852856323735
C. elegans,AIBL,AWCR,-0.18964629894581217
C. elegans,AIBL,BAGL,-0.5123703655551458
C. elegans,AIBL,CEPDL,-0.49645115321149624
C. elegans,AIBL,CEPDR,-0.6073513432558514
C. elegans,AIBL,CEPVL,-0.5820929811756532
C. elegans,AIBL,CEPVR,-0.23541285418459357
C. elegans,AIBL,FLPL,-0.714373001921335
C. elegans,AIBL,FLPR,-0.722445716741038
C. elegans,AIBL,IL1DL,0.9869347568030665
C. elegans,AIBL,IL1DR,0.21924432284478548
C. elegans,AIBL,IL1L,-0.24800403331710202
C. elegans,AIBL,IL1R,-0.3730586459925629
C. elegans,AIBL,IL1VL,0.5392091146992722
C. elegans,AIBL,IL1VR,0.4411415210609519
C. elegans,AIBL,IL2DL,-0.7115777393891355
C. elegans,AIBL,IL2DR,-0.6489899970886275
C. elegans,AIBL,IL2L,-0.6291169272801613
C. elegans,AIBL,IL2R,-0.6435205336980285
C. elegans,AIBL,IL2VL,-0.7252533645965822
C. elegans,AIBL,IL2VR,-0.7182453595618125
C. elegans,AIBL,OLLL,-0.6012635017061001
C. elegans,AIBL,OLLR,-0.3523111421258603
C. elegans,AIBL,OLQDL,0.9998910777071441
C. elegans,AIBL,OLQDR,0.9930134781526881
C. elegans,AIBL,OLQVL,0.9780380206441683
C. elegans,AIBL,OLQVR,0.41612637251671336
C. elegans,AIBL,RIAL,0.8854808333665135
C. elegans,AIBL,RIAR,0.7176073352963909
C. elegans,AIBL,RIBL,0.9373193905943262
C. elegans,AIBL,RIBR,0.8970679848441206
C. elegans,AIBL,RICL,0.6757450036029402
C. elegans,AIBL,RICR,0.8491849560328234
C. elegans,AIBL,RID,0.9435540257735864
C. elegans,AIBL,RIH,-0.207465190387349
C. elegans,AIBL,RIML,0.9840792360684413
C. elegans,AIBL,RIMR,0.9869755104805255
C. elegans,AIBL,RIR,0.15260928688894995
C. elegans,AIBL,RIS,-0.5579238818513387
C. elegans,AIBL,RIVL,0.6576068360212444
C. elegans,AIBL,RIVR,-0.41176616898750523
C. elegans,AIBL,RMDDL,0.8587091773258069
C. elegans,AIBL,RMDDR,0.8438929194417976
C. elegans,AIBL,RMDL,0.9257356135468832
C. elegans,AIBL,RMDR,0.8861921605492368
C. elegans,AIBL,RMDVL,0.8910294775251466
C. elegans,AIBL,RMDVR,0.8945356392750544
C. elegans,AIBL,RMED,0.8900981434233971
C. elegans,AIBL,RMEL,0.8570373688465576
C. elegans,AIBL,RMER,0.8408621409425961
C. elegans,AIBL,RMEV,0.8851912256107665
C. elegans,AIBL,RMGL,0.10127926545963002
C. elegans,AIBL,SAADL,0.9606401402306367
C. elegans,AIBL,SAADR,0.41865168902918376
C. elegans,AIBL,SAAVL,-0.28923263788639914
C. elegans,AIBL,SAAVR,-0.38868143940789596
C. elegans,AIBL,SMBVR,0.9637419250638248
C. elegans,AIBL,SMDDL,0.930729313926804
C. elegans,AIBL,SMDDR,0.9112545327029931
C. elegans,AIBL,SMDVL,0.9513299216874928
C. elegans,AIBL,SMDVR,0.9960060336540612
C. elegans,AIBL,URADL,0.9742548639263536
C. elegans,AIBL,URADR,0.8453828299265197
C. elegans,AIBL,URAVL,-0.17124955211886897
C. elegans,AIBL,URAVR,-0.0872392422886333
C. elegans,AIBL,URBL,-0.5138831225927979
C. elegans,AIBL,URBR,-0.24418688568680103
C. elegans,AIBL,URXL,0.4568449185114871
C. elegans,AIBL,URXR,-0.14924248561118555
C. elegans,AIBL,URYDL,-0.42524129654385706
C. elegans,AIBL,URYDR,-0.5544404149283356
C. elegans,AIBL,URYVL,-0.6492718605631048
C. elegans,AIBL,URYVR,-0.6449243202300114
C. elegans,AIBR,AIML,-0.5995122435425607
C. elegans,AIBR,AIMR,-0.6410315260052152
C. elegans,AIBR,AINL,-0.7528500930259977
C. elegans,AIBR,AINR,-0.7615786778461167
C. elegans,AIBR,AIYL,-0.2575874074734602
C. elegans,AIBR,AIYR,-0.19407441328404937
C. elegans,AIBR,AIZL,0.48594127927990827
C. elegans,AIBR,AIZR,0.8836185647977861
C. elegans,AIBR,ALA,-0.34415908737098316
C. elegans,AIBR,AQR,-0.6846974949913728
C. elegans,AIBR,ASEL,-0.7372956508765609
C. elegans,AIBR,ASER,-0.13998838758966134
C. elegans,AIBR,ASGL,-0.8795673654580964
C. elegans,AIBR,ASGR,-0.8041500435031476
C. elegans,AIBR,ASHL,-0.7693493086141694
C. elegans,AIBR,ASIL,-0.6129806329810236
C. elegans,AIBR,ASIR,-0.8350025180384798
C. elegans,AIBR,ASKL,0.8059096573428324
C. elegans,AIBR,ASKR,-0.7515161108031874
C. elegans,AIBR,AUAL,-0.580295703790206
C. elegans,AIBR,AUAR,-0.6202589113842021
C. elegans,AIBR,AVAL,0.9872813983486373
C. elegans,AIBR,AVAR,0.9882532544672992
C. elegans,AIBR,AVBL,0.9631482686459739
C. elegans,AIBR,AVBR,0.9688759957006117
C. elegans,AIBR,AVDL,0.9620706195804688
C. elegans,AIBR,AVDR,0.9103254001426712
C. elegans,AIBR,AVEL,0.9972126369514431
C. elegans,AIBR,AVER,0.9944311146478214
C. elegans,AIBR,AVHL,0.13860712675558357
C. elegans,AIBR,AVJL,0.9795262283985605
C. elegans,AIBR,AVJR,0.987148463190615
C. elegans,AIBR,AVKL,0.9984840418156926
C. elegans,AIBR,AVKR,0.9987625302575756
C. elegans,AIBR,AVL,0.8755065363069799
C. elegans,AIBR,AWAL,-0.8338563120116395
C. elegans,AIBR,AWAR,-0.7448047784416858
C. elegans,AIBR,AWBL,-0.7356370862963999
C. elegans,AIBR,AWBR,-0.6467195984739152
C. elegans,AIBR,AWCL,0.3160991520224322
C. elegans,AIBR,AWCR,-0.41070429010237924
C. elegans,AIBR,BAGL,-0.6969728050469173
C. elegans,AIBR,CEPDL,-0.6844666544244812
C. elegans,AIBR,CEPDR,-0.7751239235228518
C. elegans,AIBR,CEPVL,-0.7552717149081709
C. elegans,AIBR,CEPVR,-0.4543822953366228
C. elegans,AIBR,FLPL,-0.8578370419581639
C. elegans,AIBR,FLPR,-0.8637468840909055
C. elegans,AIBR,IL1DL,0.9958995111711726
C. elegans,AIBR,IL1DR,-0.01429118405494365
C. elegans,AIBR,IL1L,-0.4671270682563731
C. elegans,AIBR,IL1R,-0.5790304624257462
C. elegans,AIBR,IL1VL,0.331340858252528
C. elegans,AIBR,IL1VR,0.22065842980803796
C. elegans,AIBR,IL2DL,-0.8554055593131528
C. elegans,AIBR,IL2DR,-0.8080617589324823
C. elegans,AIBR,IL2L,-0.7922901810964845
C. elegans,AIBR,IL2R,-0.8036534052065624
C. elegans,AIBR,IL2VL,-0.8656798297595925
C. elegans,AIBR,IL2VR,-0.8603668634123309
C. elegans,AIBR,OLLL,-0.7709602977833845
C. elegans,AIBR,OLLR,-0.5607470702551708
C. elegans,AIBR,OLQDL,0.9757494868879037
C. elegans,AIBR,OLQDR,0.9916828566520034
C. elegans,AIBR,OLQVL,0.9988031375480931
C. elegans,AIBR,OLQVR,0.19530835170361793
C. elegans,AIBR,RIAL,0.7562530137445452
C. elegans,AIBR,RIAR,0.5365746021157237
C. elegans,AIBR,RIBL,0.9924739544560777
C. elegans,AIBR,RIBR,0.9749035473041343
C. elegans,AIBR,RICL,0.4877301034760866
C. elegans,AIBR,RICR,0.7046037859216285
C. elegans,AIBR,RID,0.9944012017392603
C. elegans,AIBR,RIH,-0.42655778576966524
C. elegans,AIBR,RIML,0.9168386741543385
C. elegans,AIBR,RIMR,0.9945003134225668
C. elegans,AIBR,RIR,-0.07803088664225473
C. elegans,AIBR,RIS,-0.7352173595245529
C. elegans,AIBR,RIVL,0.46754014406293687
C. elegans,AIBR,RIVR,-0.6112695329484009
C. elegans,AIBR,RMDDL,0.9534283988529861
C. elegans,AIBR,RMDDR,0.9429504346319386
C. elegans,AIBR,RMDL,0.9883147537197281
C. elegans,AIBR,RMDR,0.96972453405187
C. elegans,AIBR,RMDVL,0.9691394164063585
C. elegans,AIBR,RMDVR,0.9704743840205918
C. elegans,AIBR,RMED,0.9715203145982758
C. elegans,AIBR,RMEL,0.9535314463373709
C. elegans,AIBR,RMER,0.9438430177484636
C. elegans,AIBR,RMEV,0.9690708712601545
C. elegans,AIBR,RMGL,-0.13328181356171792
C. elegans,AIBR,SAADL,0.8695710411250195
C. elegans,AIBR,SAADR,0.19584605716772485
C. elegans,AIBR,SAAVL,-0.5045132753751038
C. elegans,AIBR,SAAVR,-0.5928161034095458
C. elegans,AIBR,SMBVR,0.9993425808640334
C. elegans,AIBR,SMDDL,0.9902907281926006
C. elegans,AIBR,SMDDR,0.9818899753364396
C. elegans,AIBR,SMDVL,0.8532060136832889
C. elegans,AIBR,SMDVR,0.9483205787664095
C. elegans,AIBR,URADL,0.9996434189683643
C. elegans,AIBR,URADR,0.7068321563648622
C. elegans,AIBR,URAVL,-0.39478454867214685
C. elegans,AIBR,URAVR,-0.3159602325571384
C. elegans,AIBR,URBL,-0.6987981359855332
C. elegans,AIBR,URBR,-0.46202295105051017
C. elegans,AIBR,URXL,0.24183048047729042
C. elegans,AIBR,URXR,-0.37334467121708
C. elegans,AIBR,URYDL,-0.6246211230915282
C. elegans,AIBR,URYDR,-0.7331295663048204
C. elegans,AIBR,URYVL,-0.808494208340161
C. elegans,AIBR,URYVR,-0.8053602208609278
C. elegans,AIML,AIMR,0.9985814592618022
C. elegans,AIML,AINL,0.9779780237012982
C. elegans,AIML,AINR,0.9752298717302185
C. elegans,AIML,AIYL,0.9263798934874046
C. elegans,AIML,AIYR,0.897681613505728
C. elegans,AIML,AIZL,0.40780683734315293
C. elegans,AIML,AIZR,-0.15525540493583173
C. elegans,AIML,ALA,0.9553381095434698
C. elegans,AIML,AQR,0.9918240992556269
C. elegans,AIML,ASEL,0.9825466083747756
C. elegans,AIML,ASER,0.875279254838977
C. elegans,AIML,ASGL,0.9076685205830745
C. elegans,AIML,ASGR,0.9576613402968386
C. elegans,AIML,ASHL,0.972104603040291
C. elegans,AIML,ASIL,0.9995363323827224
C. elegans,AIML,ASIR,0.940738518537222
C. elegans,AIML,ASKL,-0.009554527660836283
C. elegans,AIML,ASKR,0.9784849885620477
C. elegans,AIML,AUAL,0.998034993028472
C. elegans,AIML,AUAR,0.9996555287782587
C. elegans,AIML,AVAL,-0.709442800210276
C. elegans,AIML,AVAR,-0.7078915513355326
C. elegans,AIML,AVBL,-0.78768973821004
C. elegans,AIML,AVBR,-0.7736728396323177
C. elegans,AIML,AVDL,-0.6025347015050188
C. elegans,AIML,AVDR,-0.39246914488892953
C. elegans,AIML,AVEL,-0.6431129880939943
C. elegans,AIML,AVER,-0.5640329162881369
C. elegans,AIML,AVHL,0.7094749504065829
C. elegans,AIML,AVJL,-0.747356344024382
C. elegans,AIML,AVJR,-0.5313506357957943
C. elegans,AIML,AVKL,-0.6309512754848712
C. elegans,AIML,AVKR,-0.6379327553792555
C. elegans,AIML,AVL,-0.13814468238747668
C. elegans,AIML,AWAL,0.9400540063294222
C. elegans,AIML,AWAR,0.9805885099693192
C. elegans,AIML,AWBL,0.9828756976307804
C. elegans,AIML,AWBR,0.9980016504037623
C. elegans,AIML,AWCL,0.5660942583178676
C. elegans,AIML,AWCR,0.9755357708026337
C. elegans,AIML,BAGL,0.9916874337015205
C. elegans,AIML,CEPDL,0.9936164114077444
C. elegans,AIML,CEPDR,0.9703043799397296
C. elegans,AIML,CEPVL,0.9767433773851858
C. elegans,AIML,CEPVR,0.9852620939690111
C. elegans,AIML,FLPL,0.9198961416932593
C. elegans,AIML,FLPR,0.9192035060749446
C. elegans,AIML,IL1DL,-0.5386877292897134
C. elegans,AIML,IL1DR,0.8044818584326086
C. elegans,AIML,IL1L,0.9820193486183039
C. elegans,AIML,IL1R,0.9970726290326456
C. elegans,AIML,IL1VL,0.5229458044062406
C. elegans,AIML,IL1VR,0.6290680876138929
C. elegans,AIML,IL2DL,0.9271463506419821
C. elegans,AIML,IL2DR,0.9556223467009229
C. elegans,AIML,IL2L,0.9632819533690076
C. elegans,AIML,IL2R,0.957983014201561
C. elegans,AIML,IL2VL,0.9186417731282652
C. elegans,AIML,IL2VR,0.9233868891695359
C. elegans,AIML,OLLL,0.9698252751156243
C. elegans,AIML,OLLR,0.9961231464908207
C. elegans,AIML,OLQDL,-0.41137493635602
C. elegans,AIML,OLQDR,-0.50095641913444
C. elegans,AIML,OLQVL,-0.5798568789789547
C. elegans,AIML,OLQVR,0.667741279674026
C. elegans,AIML,RIAL,0.04464177973898511
C. elegans,AIML,RIAR,0.33548755467500513
C. elegans,AIML,RIBL,-0.6924909627192929
C. elegans,AIML,RIBR,-0.7622966129919464
C. elegans,AIML,RICL,0.37951413227261593
C. elegans,AIML,RICR,0.1254289112143442
C. elegans,AIML,RID,-0.6723343087616566
C. elegans,AIML,RIH,0.9785696834030455
C. elegans,AIML,RIML,-0.23967853752673327
C. elegans,AIML,RIMR,-0.5348988849685855
C. elegans,AIML,RIR,0.8435016210403042
C. elegans,AIML,RIS,0.9832285097319851
C. elegans,AIML,RIVL,0.3936541173065817
C. elegans,AIML,RIVR,0.9755863103905658
C. elegans,AIML,RMDDL,-0.8117197298601091
C. elegans,AIML,RMDDR,-0.8256859183263181
C. elegans,AIML,RMDL,-0.7107863642190074
C. elegans,AIML,RMDR,-0.7765362748723409
C. elegans,AIML,RMDVL,-0.7674333313082043
C. elegans,AIML,RMDVR,-0.7614127544976317
C. elegans,AIML,RMED,-0.7720477260890016
C. elegans,AIML,RMEL,-0.8119761526280058
C. elegans,AIML,RMER,-0.8295117609618156
C. elegans,AIML,RMEV,-0.7784718174606291
C. elegans,AIML,RMGL,0.8704527643445575
C. elegans,AIML,SAADL,-0.1324087021833315
C. elegans,AIML,SAADR,0.6517998745383118
C. elegans,AIML,SAAVL,0.9858772224918119
C. elegans,AIML,SAAVR,0.9963692829483275
C. elegans,AIML,SMBVR,-0.6252562029031659
C. elegans,AIML,SMDDL,-0.70491193954982
C. elegans,AIML,SMDDR,-0.7401750585029736
C. elegans,AIML,SMDVL,-0.09778594137972538
C. elegans,AIML,SMDVR,-0.3150852231200737
C. elegans,AIML,URADL,-0.5944995499173062
C. elegans,AIML,URADR,0.09242346548296777
C. elegans,AIML,URAVL,0.9720126370171058
C. elegans,AIML,URAVR,0.9485741337077557
C. elegans,AIML,URBL,0.9914168372507802
C. elegans,AIML,URBR,0.986806637718083
C. elegans,AIML,URXL,0.6296791192285169
C. elegans,AIML,URXR,0.9661280790824486
C. elegans,AIML,URYDL,0.9945745785590587
C. elegans,AIML,URYDR,0.9818174134574216
C. elegans,AIML,URYVL,0.9548541947260755
C. elegans,AIML,URYVR,0.9546262736021076
C. elegans,AIMR,AINL,0.9876984709578512
C. elegans,AIMR,AINR,0.9855945339394253
C. elegans,AIMR,AIYL,0.9050368620265936
C. elegans,AIMR,AIYR,0.8730969530001479
C. elegans,AIMR,AIZL,0.3590804804715573
C. elegans,AIMR,AIZR,-0.20722514021630858
C. elegans,AIMR,ALA,0.939298137291713
C. elegans,AIMR,AQR,0.996719252883131
C. elegans,AIMR,ASEL,0.990860204911012
C. elegans,AIMR,ASER,0.8482872768464593
C. elegans,AIMR,ASGL,0.9286957363688967
C. elegans,AIMR,ASGR,0.9716141062315574
C. elegans,AIMR,ASHL,0.9832141199838016
C. elegans,AIMR,ASIL,0.9988840173056046
C. elegans,AIMR,ASIR,0.9574364994701988
C. elegans,AIMR,ASKL,-0.06257641912423685
C. elegans,AIMR,ASKR,0.9880658262935798
C. elegans,AIMR,AUAL,0.9957601673154391
C. elegans,AIMR,AUAR,0.9996339891150553
C. elegans,AIMR,AVAL,-0.745258173795961
C. elegans,AIMR,AVAR,-0.7438935660036189
C. elegans,AIMR,AVBL,-0.8187133852920139
C. elegans,AIMR,AVBR,-0.8056552747957996
C. elegans,AIMR,AVDL,-0.6398733937281437
C. elegans,AIMR,AVDR,-0.4344644038752025
C. elegans,AIMR,AVEL,-0.6823791620044292
C. elegans,AIMR,AVER,-0.6060843562839504
C. elegans,AIMR,AVHL,0.6712422192336187
C. elegans,AIMR,AVJL,-0.7813207645620122
C. elegans,AIMR,AVJR,-0.5740148035500662
C. elegans,AIMR,AVKL,-0.6712925165222434
C. elegans,AIMR,AVKR,-0.6778430429163366
C. elegans,AIMR,AVL,-0.1903594812917456
C. elegans,AIMR,AWAL,0.9568690720265622
C. elegans,AIMR,AWAR,0.9895844539152657
C. elegans,AIMR,AWBL,0.9910361919188656
C. elegans,AIMR,AWBR,0.9996830149365975
C. elegans,AIMR,AWCL,0.5213998853888138
C. elegans,AIMR,AWCR,0.9624540637696124
C. elegans,AIMR,BAGL,0.9969814322381166
C. elegans,AIMR,CEPDL,0.998196470509366
C. elegans,AIMR,CEPDR,0.9817810062182891
C. elegans,AIMR,CEPVL,0.986764352852062
C. elegans,AIMR,CEPVR,0.9749417475180282
C. elegans,AIMR,FLPL,0.9393414426593533
C. elegans,AIMR,FLPR,0.9388631196075446
C. elegans,AIMR,IL1DL,-0.5821280821544259
C. elegans,AIMR,IL1DR,0.7729819202103496
C. elegans,AIMR,IL1L,0.9732231787771222
C. elegans,AIMR,IL1R,0.9948354980348426
C. elegans,AIMR,IL1VL,0.48114123775123346
C. elegans,AIMR,IL1VR,0.5898673043069146
C. elegans,AIMR,IL2DL,0.9457452509975075
C. elegans,AIMR,IL2DR,0.9699432397550453
C. elegans,AIMR,IL2L,0.9761692180092578
C. elegans,AIMR,IL2R,0.971866491205359
C. elegans,AIMR,IL2VL,0.938372144573393
C. elegans,AIMR,IL2VR,0.9424873593738317
C. elegans,AIMR,OLLL,0.9813170835249739
C. elegans,AIMR,OLLR,0.9927298676809525
C. elegans,AIMR,OLQDL,-0.45884905242052526
C. elegans,AIMR,OLQDR,-0.5456658925625983
C. elegans,AIMR,OLQVL,-0.6218597048893936
C. elegans,AIMR,OLQVR,0.6272995521690814
C. elegans,AIMR,RIAL,-0.0060566565345493845
C. elegans,AIMR,RIAR,0.2873306123964135
C. elegans,AIMR,RIBL,-0.7296217776477089
C. elegans,AIMR,RIBR,-0.7953900617811268
C. elegans,AIMR,RICL,0.3330354777516058
C. elegans,AIMR,RICR,0.0747421291281556
C. elegans,AIMR,RID,-0.7107546136971533
