species,unit_type,node,n_edge_values,summary_from_sample,edge_target_dca_mean,edge_target_dca_median,edge_target_dca_q05,edge_target_dca_q25,edge_target_dca_q75,edge_target_dca_q95,edge_target_dca_frac_positive,edge_target_dca_frac_negative,edge_target_dca_weighted_mean,edge_weight_sum,EdgeStdFCV,PostDCA
C. elegans,neuron,RIGR,19,False,0.030507198575385547,0.0177160583754681,-0.008988633382,0.00379859242799685,0.02894984505994805,0.11066535427969815,0.7894736842105263,0.21052631578947367,0.01803282635410246,89.0,,0.0180328263541024
C. elegans,neuron,RIPL,3,False,0.0329402646717488,0.0082246307077683,0.00316375854381603,0.00541303506112815,0.0481096773003792,0.08001771457446791,1.0,0.0,0.03900802972320096,5.0,,0.0390080297232009
C. elegans,neuron,RIPR,5,False,0.015062117764941738,0.0082246307077683,-0.03939987389735916,0.002228476865899,0.026669718946225,0.07572972290363707,0.8,0.2,0.007624734177588509,9.0,,0.0076247341775885
C. elegans,neuron,RMFL,12,False,0.0032926374099139246,0.0005981357341215,-0.07400064247384772,-0.02973223120427035,0.03788681250868583,0.08359028398127108,0.5,0.5,-0.019891565081958627,49.0,,-0.0198915650819586
C. elegans,neuron,RMFR,6,False,0.005707653064546264,0.0005981357341215,-0.07283690172868305,-0.031029970560435174,0.05271138240960414,0.08336924092988685,0.5,0.5,-0.0037054009685283038,26.0,,-0.0037054009685283
C. elegans,neuron,RMGR,27,False,-0.024431927556861834,0.0050074741225411,-0.19884565742001462,-0.029808636786479346,0.02102603452883405,0.05144703040736915,0.5555555555555556,0.4444444444444444,-0.054582743392229495,100.0,,-0.0545827433922294
C. elegans,neuron,RMHL,9,False,-0.03777619617017607,-0.0061887858232264,-0.3115350768335386,-0.0834548689500998,0.0722051142690488,0.11936218122821453,0.4444444444444444,0.5555555555555556,-0.045117178854223415,11.0,,-0.0451171788542234
C. elegans,neuron,RMHR,8,False,-0.026057113156330115,-0.0097850824624062,-0.10262790788429291,-0.05160096728584955,0.00018443590124449932,0.030228434877272375,0.25,0.75,-0.012655924631717972,27.0,,-0.0126559246317179
C. elegans,neuron,SABD,2,False,0.0536966133770864,0.0536966133770864,0.043301971098788965,0.047921812111365605,0.0594714146428072,0.06409125565538384,1.0,0.0,0.0536966133770864,8.0,,0.0536966133770864
C. elegans,neuron,SABVL,2,False,0.042122121508577304,0.042122121508577304,-0.010706465851610529,0.012772906308472949,0.07147133670868165,0.09495070886876512,0.5,0.5,0.07734117974870251,5.0,,0.0773411797487025
C. elegans,neuron,SABVR,1,False,0.143421741625972,0.143421741625972,0.143421741625972,0.143421741625972,0.143421741625972,0.143421741625972,1.0,0.0,0.143421741625972,4.0,,0.143421741625972
C. elegans,neuron,SDQL,19,False,-0.029025214602401067,-0.0032604183071342,-0.35058603097410457,-0.04784808377237635,0.030159911296677198,0.08917987563243872,0.47368421052631576,0.5263157894736842,-0.07343438765675626,59.0,,-0.0734343876567562
C. elegans,neuron,SDQR,14,False,-0.017522668713922968,0.0015618854198776002,-0.1637835884615445,-0.013758308592188651,0.03175691024626357,0.0649239610524477,0.5,0.5,-0.04006239937900242,113.0,,-0.0400623993790024
C. elegans,neuron,SIADL,7,False,-0.01330267635820527,0.0023484742031619,-0.09136119636737688,-0.0258256671396058,0.01158707310336025,0.035892110116108086,0.5714285714285714,0.42857142857142855,-0.03889499708739629,52.0,,-0.0388949970873962
C. elegans,neuron,SIADR,8,False,-0.051522827095951254,0.00486586016328895,-0.2793909709789077,-0.058482378892041074,0.0243347889759355,0.04436374059498751,0.5,0.5,-0.069472703770304,46.0,,-0.0694727037703039
C. elegans,neuron,SIAVL,6,False,-0.00869917715644215,0.0020099553524576498,-0.058146563064261775,-0.011714095574586051,0.006834277751127476,0.019908529831377225,0.6666666666666666,0.3333333333333333,-0.02681216106330806,26.0,,-0.026812161063308
C. elegans,neuron,SIAVR,5,False,-0.025021611151371657,-0.0186342735085259,-0.06120889302569064,-0.0409830000644328,-0.0032604183071342,0.0025759182499649185,0.2,0.8,-0.02828304089853628,25.0,,-0.0282830408985362
C. elegans,neuron,SIBDL,6,False,-0.004767984632789682,0.013012297560533,-0.08878425965646347,-0.0107112343144149,0.03129799863677912,0.03842280544004525,0.6666666666666666,0.3333333333333333,-0.06494844149005644,16.0,,-0.0649484414900564
C. elegans,neuron,SIBDR,2,False,-0.07343525239343895,-0.07343525239343895,-0.14480415584319148,-0.11308464319885703,-0.03378586158802087,-0.0020663489436864215,0.5,0.5,-0.12630110680066306,12.0,,-0.126301106800663
C. elegans,neuron,SIBVL,6,False,-0.05721476198458645,-0.03912022004697735,-0.18763084229148558,-0.1012802305108374,0.0063033020798537245,0.039122622369642576,0.3333333333333333,0.6666666666666666,-0.057508437380820135,31.0,,-0.0575084373808201
C. elegans,neuron,SIBVR,8,False,0.007315969618184703,-0.00042194799519105,-0.05410968610682629,-0.014155343038802524,0.03355276612472202,0.07309801409160054,0.5,0.5,-0.03414704689232834,37.0,,-0.0341470468923283
C. elegans,neuron,SMBDL,10,False,0.012366286067284371,0.00919780266849505,-0.07143678636129241,-0.013111836996249775,0.04047700674863705,0.09504892930167783,0.6,0.4,0.01759652637642239,66.0,,0.0175965263764223
C. elegans,neuron,SMBDR,10,False,-0.033747545595737075,-0.00218864246705015,-0.25990528836742577,-0.0116483889246569,0.00522788588687505,0.0956507148761519,0.4,0.6,0.009984251535082284,86.0,,0.0099842515350822
C. elegans,neuron,SMBVL,13,False,-0.010717562607267464,0.001864236400056,-0.096656137038207,-0.0106683342147788,0.0049314041219524,0.03789218648104173,0.6153846153846154,0.38461538461538464,0.007202838704767937,53.0,,0.0072028387047679
C. elegans,neuron,VA1,3,False,-0.010970886293125733,-0.0112749313693162,-0.01833685231592866,-0.0151982207841009,-0.006895574340245799,-0.0033920887169894805,0.0,1.0,-0.010123083660262888,16.0,,-0.0101230836602628
C. elegans,neuron,VA10,9,False,-0.00047518719580286667,-0.0005524688016617,-0.00341559549501172,-0.0018936912067194,0.0003112580356513,0.0028082450141078985,0.4444444444444444,0.5555555555555556,-0.0011384718814883568,37.0,,-0.0011384718814883
C. elegans,neuron,VA11,8,False,-2.2735800423502074e-06,-0.0002720793598972,-0.007257723334343165,-0.00467830898019495,0.0012685797707589,0.010668729602541584,0.5,0.5,-0.001080562085006206,47.0,,-0.0010805620850062
C. elegans,neuron,VA12,17,False,-0.02481978179801848,-0.0058234243967274,-0.16359739228026673,-0.0145238159502145,-0.0007390574574838,0.03635259209922232,0.23529411764705882,0.7647058823529411,-0.0170761607550082,100.0,,-0.0170761607550081
C. elegans,neuron,VA2,9,False,-0.02748733974943561,-0.0036377320933886,-0.2140073234651992,-0.0112749313693162,-0.0022682232279848,0.08658562834268085,0.2222222222222222,0.7777777777777778,-0.009739908059950186,56.0,,-0.0097399080599501
C. elegans,neuron,VA3,7,False,-0.0027658666317652717,-0.0014121819889947,-0.00923287177228057,-0.0033681446369244502,-0.0006345611039707,0.0008255499251320289,0.14285714285714285,0.8571428571428571,-0.0050645626957064455,48.0,,-0.0050645626957064
C. elegans,neuron,VA4,7,False,-0.0484544606671608,-0.0009142189836448,-0.2646789118522633,-0.0012108014253285,0.00890726872160625,0.022168672073364024,0.2857142857142857,0.7142857142857143,-0.009835989621004421,37.0,,-0.0098359896210044
C. elegans,neuron,VA5,5,False,-0.0008696760541253,-0.0009142189836448,-0.0033232778426011203,-0.001330379279422,-0.0005111104190032,0.0016808426320708792,0.2,0.8,-8.8231349073783e-05,35.0,,-8.823134907378305e-05
C. elegans,neuron,VA6,9,False,-0.043621273768152384,-0.001330379279422,-0.2294150397842803,-0.0056196904394208,-0.0005111104190032,0.0020876941577531198,0.2222222222222222,0.7777777777777778,-0.00849341461591443,55.0,,-0.0084934146159144
C. elegans,neuron,VA7,8,False,-0.001793664300651032,-0.0008399066632017,-0.005324445396295145,-0.00410791137785125,-0.0001498331989550394,0.001185415860274859,0.125,0.875,-0.0010872349345392635,50.0,,-0.0010872349345392
C. elegans,neuron,VA8,10,False,-0.001945058374874665,-0.0016313929414516499,-0.00437520009604975,-0.0032559082601263,-0.00031820719888600005,-3.4333559938889226e-05,0.1,0.9,-0.001766048098334024,46.0,,-0.001766048098334
C. elegans,neuron,VA9,10,False,-0.0005256647501206958,-0.00064576312957275,-0.003305469451719335,-0.0016129117075459,0.00022920307561266064,0.0026275347715381155,0.3,0.7,-0.0007321826410553346,36.0,,-0.0007321826410553
C. elegans,neuron,VB1,13,False,0.00263365298694807,-0.0044680660458641,-0.01469180423001754,-0.011219275183321,0.0018575255834541,0.04258081911664484,0.3076923076923077,0.6923076923076923,0.014838781975891077,68.0,,0.014838781975891
C. elegans,neuron,VB10,5,False,0.0001951444482608799,0.0001948987376894,-0.00668001145505236,-0.0007390574574838,0.0044550995762349,0.0050750449866937,0.6,0.4,-2.6464465456572325e-05,36.0,,-2.6464465456572264e-05
C. elegans,neuron,VB11,7,False,-0.0037440231361954286,0.0001311251294087,-0.0215162504259348,-0.00153299482065915,0.00093014862164285,0.003724274043142468,0.5714285714285714,0.42857142857142855,0.0011362321139442196,51.0,,0.0011362321139442
C. elegans,neuron,VB2,8,False,-0.009883754133817063,-0.0048477057688853,-0.03377420985103702,-0.0112331892298198,-0.001287691237657225,0.0005478981226326887,0.125,0.875,-0.008681611877370836,67.0,,-0.0086816118773708
C. elegans,neuron,VB3,5,False,-0.0030218874093292806,-0.0014121819889947,-0.006672610374699061,-0.0044680660458641,-0.001091223571235,-0.0009496199011628401,0.0,1.0,-0.001701971222985095,57.0,,-0.001701971222985
C. elegans,neuron,VB4,8,False,0.00039017492003192464,-0.0007489184003388999,-0.006259258313042505,-0.001935434189892275,0.00017387490945744996,0.010975049456611317,0.25,0.75,-0.00014427063499903577,28.0,,-0.000144270634999
C. elegans,neuron,VB5,3,False,-0.0008188746167584667,-0.0005111104190032,-0.00349046327695663,-0.00216630645119955,0.00068243931656025,0.0016372791050110098,0.3333333333333333,0.6666666666666666,-0.00013610584112312184,46.0,,-0.0001361058411231
C. elegans,neuron,VB6,6,False,0.0010148647423324905,-0.00013224786940387875,-0.004818591323147825,-0.0035429072983206252,0.0013827224865173857,0.01097989505248405,0.3333333333333333,0.6666666666666666,-0.00024001474804646132,61.0,,-0.0002400147480464
C. elegans,neuron,VB7,5,False,-0.0030835184186182793,-0.0020940829755031,-0.00638548098245206,-0.0061174491113227,-0.0007705732100254,-0.00014051291880971757,0.2,0.8,-0.0018532564962221046,42.0,,-0.0018532564962221
C. elegans,neuron,VB8,5,False,-0.00273253096083524,-0.0018936912067194,-0.00695101655865622,-0.0020940829755031,-0.0007705732100254,-0.00074536060799212,0.0,1.0,-0.001584010348727514,42.0,,-0.0015840103487275
C. elegans,neuron,VB9,5,False,-0.0016873964035831802,-0.0018936912067194,-0.00695101655865622,-0.0020940829755031,-0.0007390574574838,0.003416268169491159,0.2,0.8,-0.0008107447602928523,42.0,,-0.0008107447602928
C. elegans,neuron,VC1,16,False,0.005829890390047524,-8.997417249285002e-05,-0.0052411174982830745,-0.001626192298742225,0.001964199512802625,0.04364770020527363,0.5,0.5,0.0006603525934080314,54.0,,0.000660352593408
C. elegans,neuron,VC2,16,False,-0.001635975852439994,-8.997417249285002e-05,-0.037855954857127096,-0.00233022174878245,0.001964199512802625,0.04364770020527363,0.5,0.5,0.001348891388062002,55.0,,0.001348891388062
C. elegans,neuron,VC3,23,False,-0.0021792739142613557,-0.0005111104190032,-0.01986623992526998,-0.0023922202695801,0.0016445861620237,0.013136080481274577,0.43478260869565216,0.5652173913043478,0.00019539353607480372,57.0,,0.0001953935360748
C. elegans,neuron,VC4,4,False,-0.01115915465334352,0.00011946942642361081,-0.04234975083312319,-0.012520907812921134,0.001481222586001225,0.004241367814762163,0.5,0.5,-0.008945768366908871,5.0,,-0.0089457683669088
C. elegans,neuron,VC5,8,False,0.014816196358232975,0.00443384527795605,0.00067816820208022,0.0020216773141959253,0.01446549702854085,0.05410505590085333,1.0,0.0,0.016549581956979073,16.0,,0.016549581956979
C. elegans,neuron,VC6,6,False,0.005063362798923867,0.0023249991569621498,-0.002607149020324975,-0.0005055684086904999,0.01162467268351185,0.015267046415812299,0.6666666666666666,0.3333333333333333,0.0039090666196251065,15.0,,0.0039090666196251
C. elegans,neuron,VD1,4,False,0.02871926491972772,-0.0074563317313524,-0.013278455417100286,-0.011864203148076225,0.03312713633645155,0.12136282056806785,0.25,0.75,-0.0003983080909033634,16.0,,-0.0003983080909033
C. elegans,neuron,VD10,2,False,-0.00307061545729155,-0.00307061545729155,-0.006114301600940115,-0.004761552203762975,-0.0013796787108201248,-2.6929313642985253e-05,0.5,0.5,-0.004197906621605833,3.0,,-0.0041979066216058
C. elegans,neuron,VD11,5,False,-0.07620208764790967,-0.0007390574574838,-0.3036671049262451,-0.0081652499544445,0.0002064065022669,0.004225306371900099,0.4,0.6,-0.09593216429008398,8.0,,-0.0959321642900839
C. elegans,neuron,VD12,4,False,-0.002524951088613525,-0.00103283976470915,-0.007139455772068,-0.003036279042562,-0.000521511810760675,5.977413748246981e-07,0.25,0.75,-0.0013471505351538159,19.0,,-0.0013471505351538
C. elegans,neuron,VD13,6,False,-0.06833712973361317,-0.00153299482065915,-0.2905919874914623,-0.02288691601465625,-8.6420517314425e-05,0.00017895533561922502,0.3333333333333333,0.6666666666666666,-0.04145959003640815,19.0,,-0.0414595900364081
C. elegans,neuron,VD2,5,False,-0.013775911531471499,-0.0074271883097858,-0.038966351039126434,-0.0112749313693162,-0.0056196904394208,-5.87713536887211e-05,0.2,0.8,-0.007714960726935179,19.0,,-0.0077149607269351
C. elegans,neuron,VD3,4,False,-0.005379412839797374,-0.0057870892038088,-0.011266582941416919,-0.0112331892298198,6.668718621362498e-05,0.0010785041714381645,0.25,0.75,-0.008478359641383784,13.0,,-0.0084783596413837
C. elegans,neuron,VD4,2,False,-0.00241148463508035,-0.00241148463508035,-0.004262407904785726,-0.003439775340472225,-0.001383193929688475,-0.0005605613653749753,0.0,1.0,-0.0017259574981524336,3.0,,-0.0017259574981524
C. elegans,neuron,VD5,6,False,-0.041689031226056265,-0.0037296172883922504,-0.2849628631161234,-0.006373185463529826,-0.0019072174829136502,0.10723371139962348,0.16666666666666666,0.8333333333333334,-0.03233603913658342,8.0,,-0.0323360391365834
C. elegans,neuron,VD6,4,False,-0.08449536250839648,-0.00220256015021445,-0.29602545647373973,-0.08976384189232055,0.003065919233709625,0.01182480815549192,0.25,0.75,-0.05760407583339628,6.0,,-0.0576040758333962
C. elegans,neuron,VD7,3,False,-0.0030167863134177002,-0.0046680702215921,-0.00476532687817196,-0.0047221016974698,-0.0021371128834528005,-0.0001123470129413605,0.3333333333333333,0.6666666666666666,-0.0036989124670385397,5.0,,-0.0036989124670385
C. elegans,neuron,VD8,3,False,-0.0035307898934342006,-0.0048687650236664,-0.00599258070255707,-0.00549310706749455,-0.00223746028448995,-0.00013241649314879047,0.3333333333333333,0.6666666666666666,-0.0030134580498565,5.0,,-0.0030134580498565
C. elegans,neuron,VD9,2,False,-0.00288974297020265,-0.00288974297020265,-0.005794678497210695,-0.004503596040762675,-0.001275889899642625,1.5192556805394733e-05,0.5,0.5,-0.00353528419842666,5.0,,-0.0035352841984266
Drosophila,region,MB_R,7763,False,-0.07426032588565215,-3.938269045677251e-09,-0.8781629734089117,-0.0643415936483265,0.008000802440821301,0.3156078122598673,0.4053845162952467,0.5827643952080381,-0.0744620882658049,84387.0,0.2786621343203507,-0.1252192110285077
Drosophila,region,MB_L,10026,False,-0.037351889308267334,4.046178666635898e-21,-0.9528579574661826,-0.0207963062570191,0.0084192686351284,0.4361349546144639,0.5288250548573709,0.4493317374825454,-0.013538794889797411,112292.0,0.2782836257019559,-0.0569564167101986
Drosophila,region,VES_L,8257,False,-0.0009923940224907874,0.0003515911122064,-0.1326159872888773,-0.0026267957376508,0.0148753543912097,0.0830235794172036,0.5883492793992976,0.40232529974567033,-0.0033078106008641583,149967.0,0.27738283725128,0.0055564777536826
Drosophila,region,VES_R,7822,False,-0.006652004453436586,0.0002993128853442,-0.1442835068951262,-0.0076711307612681,0.0162033268402433,0.0810941730689352,0.5600869342879059,0.43185885962669396,-0.012812201102631095,150197.0,0.2773233551297182,-0.0027180829781906
Drosophila,region,LAL_L,13857,False,0.00828147968815207,4.4387637313266375e-06,-0.1015075377847145,-0.0006012299256884,0.0136762433110407,0.1092605245136459,0.5863462509922782,0.4032618892978278,0.010117650502523511,261835.0,0.2772695805019357,0.0158525861949458
Drosophila,region,CRE_R,11266,False,-0.004829537419193089,0.0,-0.0406397832478558,-0.0001761139765824,0.000205761955054275,0.0345116107133958,0.4962719687555477,0.4730161548020593,-0.005838847093314994,155791.0,0.2761286420770891,-0.0242509560105475
Drosophila,region,AL_R,20673,False,0.03329743258766693,0.0150319639191359,-0.1431146615982774,7.966611106375753e-08,0.0482389861172489,0.2345946868857504,0.8044309002080008,0.18768441929086246,0.07303521976356286,327790.0,0.2753235577173548,0.0561545807743888
Drosophila,region,CRE_L,14276,False,0.005283219486648148,3.0954652802803516e-28,-0.0258440325843438,-0.00057089153541075,0.0039357699874698,0.0781960772718986,0.5348837209302325,0.4380778929672177,0.011521942898297253,182385.0,0.2752349079404297,-0.0049864930875445
Drosophila,region,ATL_R,249,False,-0.013200948560504295,-1.1384734989599535e-25,-0.0625697489377788,-0.0008862652482854,0.0041301020357399,0.0309900461317047,0.43373493975903615,0.5261044176706827,-0.027579887686374146,3685.0,0.2749467370669525,-0.0228575836458514
Drosophila,region,LAL_R,9999,False,-0.002689642246145195,3.3599373586010605e-05,-0.1522495481885794,-0.0016566985357958498,0.0131097479234666,0.1195694312784815,0.576957695769577,0.4166416641664166,-0.006558999955748,200449.0,0.2748231912483635,-0.009054463137215
Drosophila,region,LH_L,23472,False,0.004333995133339953,0.0001895319332559,-0.0256792584993319,-2.1293298707967978e-07,0.0066423489976992,0.0654240858278853,0.6064246762099523,0.341428084526244,0.002910283714404382,326988.0,0.2747266170786009,0.0073878421151655
Drosophila,region,SIP_R,2776,False,-0.013840592051676103,-4.1703414447085916e-16,-0.1245814925891785,-0.0114060357394551,0.0032900327515235,0.0567748426382446,0.4650576368876081,0.5244956772334294,-0.029419015752971824,35566.0,0.2746739210036054,-0.0268607093638766
Drosophila,region,ATL_L,439,False,-0.010649415429209764,-7.3785634688115025e-19,-0.00725316843746835,-3.511618604856741e-05,3.282989168665297e-06,0.015512375919397728,0.4214123006833713,0.5330296127562643,-0.024293647032232194,5438.0,0.274594540742548,-0.0252259685261034
Drosophila,region,SIP_L,3372,False,0.002502650337910785,2.9299710387255845e-15,-0.0841849478417476,-0.0021270747033984,0.0052785653623608,0.1517070975921493,0.527876631079478,0.46055753262158955,-0.00564879585819665,40588.0,0.2745508119257009,0.010544627094206
Drosophila,region,WED_R,12659,False,0.0016791746858184219,0.0002386736376668,-0.0473080256163882,-0.0005551868798289,0.0046494206199087,0.0457932322525131,0.6290386286436528,0.36369381467730466,0.0007532254037463715,207834.0,0.2744945890588167,0.0018852715074512
Drosophila,region,LH_R,23627,False,0.0023726134784099696,0.0009805794985183,-0.057294230674895,-0.00047740365388719997,0.0104282302913868,0.055267487088136884,0.606467177381809,0.3324586278410293,0.00010509401842562777,306197.0,0.273853837155412,-0.0006085538974333
Drosophila,region,SMP_L,18086,False,0.003752129023885916,0.0,-0.0500929060322557,-0.0008685490756452,0.00206220659423005,0.055799308175337,0.4951896494526153,0.4630653544177817,0.002681778283032123,214028.0,0.273822373758803,0.0110350037003574
Drosophila,region,AVLP_L,21484,False,-0.002541756195902206,0.0001033462455456,-0.0794905415969261,-0.0028165938301449,0.0066987616916477,0.0636665435005327,0.5518059951591883,0.44056041705455223,-0.006773646725235949,297764.0,0.273778991695882,-0.0056654989765472
Drosophila,region,PLP_L,31214,False,0.002864802749220208,3.4001392033833926e-05,-0.0196043014944033,-0.0001003687552695,0.0042259090223554,0.0742076228138383,0.5943166527840071,0.3884474915102198,7.856235532036127e-05,400585.0,0.2735489263155663,-0.0039640878380056
Drosophila,region,SLP_R,14361,False,0.0005647929420553545,3.6850397769019738e-06,-0.0653364052026649,-0.0042357269137554,0.0073124073621057,0.0781063188054619,0.5193231669103823,0.4638952719169974,-0.001479407401976934,166150.0,0.2730052444667763,0.003032188244531
Drosophila,region,SMP_R,18678,False,-9.850091739016059e-05,0.0,-0.0600588240132141,-0.0011724978409937,0.0027423296915478,0.0527926189871722,0.4842060177749224,0.4785308919584538,-0.0024943567079249293,228284.0,0.2729274916525548,0.0035258651882899
Drosophila,region,IB_R,1123,False,0.005865030569270888,0.0002791551101892,-0.0401009510126894,-0.0006166817481403,0.011481642567735099,0.077826384466451,0.6028495102404274,0.38201246660730187,0.003256354512621974,14526.0,0.2727184711382253,0.0179025717583879
Drosophila,region,PLP_R,19758,False,-0.0037322921933691327,0.0001248876328905,-0.02302331615148246,-0.00061059355199655,0.0035966120714659,0.0633822753560396,0.6051725883186557,0.37898572730033403,-0.009946296819014365,253204.0,0.2725505199515929,-0.0210679244802576
Drosophila,region,ICL_L,6712,False,0.0015380816194933806,0.0,-0.03764439846066307,-0.0019486997654623,0.0043219705454941,0.048264783135789434,0.4778009535160906,0.4846543504171633,0.0025058751708901244,96640.0,0.2724809102451052,0.0042850023490588
Drosophila,region,AVLP_R,22414,False,-0.002973994344980594,1.941279969750616e-05,-0.0990429385286253,-0.0028357072499221,0.0066187899857863,0.0642831501805626,0.5355581333095387,0.45587579191576694,-0.00505603988615208,304035.0,0.2724547049385422,-0.0051064366906135
Drosophila,region,ICL_R,6652,False,0.00037195830792103815,-2.4275192518575806e-48,-0.0473080256163882,-0.004271571370024525,0.0033770276920318,0.0512619750506817,0.45414912808177993,0.5130787733012627,-8.354191682332324e-05,95126.0,0.2723005773489785,0.0022242635918467
Drosophila,region,PVLP_L,24266,False,0.004939870111840054,2.210871691798328e-05,-0.048360477985721,-0.0015089458736913,0.006620434668286,0.0642391404033908,0.5635869117283442,0.4329102447869447,0.002831050601105601,300583.0,0.2721715391524906,0.0093178293041694
Drosophila,region,IB_L,950,False,0.013422826482447851,0.0006478667793708,-0.036381356193667905,-0.0006166817481403,0.014368494448380875,0.0836983701238688,0.6347368421052632,0.3494736842105263,0.014912922914310732,12478.0,0.2720715154937995,0.028330329238535
Drosophila,region,SPS_L,15370,False,0.0010622250134204331,2.751334161845364e-05,-0.0624118049106541,-0.0003028046722473,0.0039391494917187,0.0722046782791829,0.5707872478854912,0.41496421600520494,-0.001024839690834085,243915.0,0.272011352355162,-0.0036950516419438
Drosophila,region,SPS_R,16358,False,-0.0015675214164205106,2.5497916267434453e-05,-0.09169230697404891,-0.0010613218071239,0.0046235046079276,0.0720645318119756,0.5588091453722949,0.43049272527203813,-0.0045132256882255434,263837.0,0.2719803083018772,-0.0038048179207285
Drosophila,region,EPA_L,193,False,0.017184757606558108,1.023872154745548e-06,-0.06785957610003215,-0.0008206784549231,0.0066612982795975,0.14690918120537078,0.5699481865284974,0.42487046632124353,0.02950732075504272,3805.0,0.2710581616429286,0.0446293887503689
Drosophila,region,EPA_R,136,False,-0.0037860545165251088,0.0004427919726374,-0.0869611878069662,-0.00294614570194975,0.0121533018126583,0.06488382742973639,0.5735294117647058,0.41911764705882354,-0.0025288846822902776,2374.0,0.2710556796121164,-0.0065737971737475
Drosophila,region,PVLP_R,15082,False,0.007396262456739818,0.0014356800870695,-0.053062977429305,-0.0012382962781445,0.0080384339720667,0.0633418691108746,0.5911019758652699,0.40856650311629755,0.007793377497374008,186656.0,0.270902664910236,0.0094069448566929
Drosophila,region,ME_R,139619,False,0.00046703827841927323,1.1301817691067736e-06,-0.0021347049436287,-0.0002269922985823,0.0005516792271702,0.039488032350359026,0.5257737127468325,0.47234258947564445,0.0008932046222368724,1215614.0,0.2696230209472877,-0.0003966732874369
Drosophila,region,AME_L,425,False,0.00015639384840591942,7.335721773378179e-05,-0.0004032041238876,-8.849218438370271e-06,0.0021440600970566,0.036759646057937134,0.6564705882352941,0.3176470588235294,0.0031286628908944927,4822.0,0.2688859714524277,0.0009690628463992
Drosophila,region,LO_R,87119,False,0.0025808775324792105,1.6377621619244478e-05,-0.0119665615153561,-0.0001021721125936,0.0023571105304068,0.0731950703153132,0.6126447732411988,0.38158151493933584,-0.001318443383270533,921817.0,0.2679576600499964,0.0041107082158664
Drosophila,region,ME_L,90374,False,-0.0016055889423689377,0.0018275923775189,-0.0052167375178731,0.0,0.015891962823092,0.0710951112071277,0.726060592648328,0.2394493991634762,-0.005228855315470061,826925.0,0.2668576074628267,-0.0075254645606196
Drosophila,region,AOTU_L,3566,False,-0.0030111870261430424,0.0002200939321091,-0.1684381270357481,-8.161215742908828e-05,0.0149309882037214,0.1182006782918949,0.6320807627593943,0.35221536735838477,-0.012426220292826341,45324.0,,
Drosophila,region,AOTU_R,3769,False,-0.0096165252126874,8.956429011143929e-11,-0.2083087606560002,-0.0008836183264808,0.0130707138814898,0.0839848496437907,0.5409923056513664,0.44866012204828865,-0.015559079435217052,54886.0,,
Drosophila,region,NO_midline,3580,False,-0.003109727923660421,-2.6418639585736683e-84,-0.0258440325843438,-5.2907867677386504e-05,9.959472099609455e-15,0.0156002555813897,0.426536312849162,0.538826815642458,-0.004889507240073856,50799.0,,
Drosophila,region,PB_midline,3888,False,-0.00781725952394322,-1.6558684392726414e-07,-0.029871865637021,-0.0002284812542526,7.11885795784199e-08,0.0155041457784917,0.3289609053497942,0.6566358024691358,-0.006955287554324579,62363.0,,
Zebrafish,region,rSP,6300,True,0.005156506086949859,-5.134525913277537e-06,-0.04205197533682175,-0.001949965167429784,0.0005683868378422098,0.05788905884339336,0.403015873015873,0.553968253968254,,,0.3707708274360314,0.0054258424041367
Zebrafish,region,SP,6300,True,0.005262859519721038,1.2189502108052204e-16,-0.025866083637681125,-3.836700846196326e-05,0.0007693909177033932,0.08794155508496819,0.53,0.4088888888888889,,,0.3680116091256104,0.0045493457807139
Zebrafish,region,OB,240,True,-0.005702894751609137,0.0,-0.0017256660231987075,-3.386126272784633e-09,5.917089360879307e-09,0.0037508873324332403,0.425,0.4583333333333333,,,0.3671760353642188,-0.0039293395196914
Zebrafish,region,rP,6300,True,0.007369981250586569,1.77821287018471e-06,-0.03955754347543506,-0.00015345362676933016,0.012971057735753598,0.09035302794018786,0.5785714285714286,0.3942857142857143,,,0.3615916845407644,0.0080757533219854
Zebrafish,region,rOB,74,True,0.006601919342787563,0.0,-0.04001708010990404,-2.762450370949608e-07,1.4638698929088593e-58,0.0035572999409257183,0.32432432432432434,0.4594594594594595,,,0.3606686528908506,0.0051974446397625
Zebrafish,region,P,6300,True,0.0005722470967397916,2.286456733242399e-60,-0.06444011949909308,-4.026869041866659e-05,0.002576949665665748,0.08027881309730167,0.5071428571428571,0.43412698412698414,,,0.3602381175127079,0.0007819844131356
Zebrafish,region,rPO,6300,True,0.007981036822065617,2.996713839643812e-07,-0.06279580313160621,-9.912744338603338e-05,0.013893743255689473,0.07567714126242438,0.569047619047619,0.37746031746031744,,,0.3592067125583424,0.0070529594856643
Zebrafish,region,rHb,6300,True,0.005875992978584651,1.2875943865041693e-31,-0.006668115655051041,-1.7410423127561066e-06,0.0001295990576780646,0.03986486520219882,0.5271428571428571,0.43,,,0.3569570426471104,0.0060624678249321
Zebrafish,region,PO,6300,True,0.008369597943244584,1.26936200754467e-08,-0.02888191637334281,-2.9189444689880833e-05,0.0075651462370453885,0.07393382911182611,0.5615873015873016,0.38142857142857145,,,0.3514208021642844,0.007651821933866
Zebrafish,region,rTh,6300,True,-0.011532674574837034,-3.9312762936505495e-05,-0.1173007083595824,-0.02820591927180472,0.0044218080567835485,0.07998240623300805,0.4255555555555556,0.5598412698412698,,,0.3476003744539429,-0.0115055089491851
