species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group,OO_fraction,OO_count,II_fraction,II_count,out_degree,DCA_recomputed,cell_class,OO_minus_II,oo_level,oo_source,OO_fraction_edgecheck,n_oo_cells,n_cells,big_group,PostDCA_from_oo_source,oo_node,Division,InterOutDegree,NN_fraction,ON_fraction,NO_fraction,n_subjects
Zebrafish,rNX,0.0275823345492476,-0.0178672490534446,0.0052303265515132,0.4919985342533466,subject-specific within-region cell-level induced sub-SC modularity Q,8931.0,10.0,-0.9081580834721436,subject_14,14.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2493555849306014,15091.0,0.2548248512888301,,,,,-0.005469266358228697,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rNX,Hind,60520.0,0.2548248512888301,0.365680766688698,0.1301387970918704,
Zebrafish,MON,-0.9064706718065128,-0.0108860571231844,0.001810838330195,0.310557363768855,subject-specific within-region cell-level induced sub-SC modularity Q,16583.0,31.0,0.8980081831396923,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1195638568627178,25791.0,0.411406107301967,,,,,-0.29184225043924916,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMON,Hind,215709.0,0.411406107301967,0.2345891919205967,0.2344408439147184,
Zebrafish,Cb,-2.0343591441459625,-0.0133987364924786,0.004744780364368,0.639683075589026,subject-specific within-region cell-level induced sub-SC modularity Q,5948.0,95.0,0.4500389395946819,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1870109163129296,26742.0,0.3040133709098792,,,,,-0.11700245459694958,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lCb,Hind,142997.0,0.3040133709098792,0.3380280705189619,0.1709476422582292,
Zebrafish,MOS1,0.9595812466413234,-0.0099541257317571,0.0060018396536724,0.2944041356439489,subject-specific within-region cell-level induced sub-SC modularity Q,65781.0,36.0,-0.5758721346711801,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1998847178278811,63113.0,0.2190424612110328,,,,,-0.01915774338315171,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS1,Hind,315747.0,0.2190424612110328,0.3098208375693197,0.2712519833917662,
Zebrafish,MOS2,0.413462564464276,-0.0108553485607514,0.0123266349827198,0.6481418553688825,subject-specific within-region cell-level induced sub-SC modularity Q,1850.0,31.0,-0.204648438640551,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1844185515193054,16144.0,0.3077450308430431,,,,,-0.12332647932373772,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS2,Hind,87540.0,0.3077450308430431,0.2584532785012565,0.2493831391363948,
Zebrafish,MOS3,1.0953026633039735,-0.0155852509473334,0.0055727189605019,0.4896975434662602,subject-specific within-region cell-level induced sub-SC modularity Q,11399.0,26.0,1.7597056941703733,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1958865516520492,98385.0,0.2677066430398901,,,,,-0.0718200913878409,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS3,Hind,502255.0,0.2677066430398901,0.3844919413445361,0.1519148639635245,
Zebrafish,MOS4,-0.3348985668658997,,0.0086227482942287,0.6012682846033379,subject-specific within-region cell-level induced sub-SC modularity Q,4781.0,108.0,1.2692189514771766,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1512140362547813,29096.0,0.3522420172958589,,,,,-0.2010279810410776,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS4,Hind,192416.0,0.3522420172958589,0.2537314984200898,0.2428124480292699,
Zebrafish,MOS5,-0.910803185648524,,,0.5353569232021385,subject-specific within-region cell-level induced sub-SC modularity Q,12395.0,55.0,0.6896996542973665,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.171161946428987,36775.0,0.3268576481813316,,,,,-0.15569570175234462,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lMOS5,Hind,214855.0,0.3268576481813316,0.2831258290474971,0.2188545763421842,
Zebrafish,Ra,0.0719467385801732,-0.015692619068055,0.0123442222909928,0.5598415497886398,subject-specific within-region cell-level induced sub-SC modularity Q,945.0,36.0,-1.0732532121995395,subject_15,15.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.1581862745098039,6454.0,0.2915441176470588,,,,,-0.13335784313725488,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lRa,Hind,40800.0,0.2915441176470588,0.3320833333333333,0.2181862745098039,
Zebrafish,T,-0.7618382544717689,-0.0162354810314531,-0.0036829635126848,0.7029220430325783,subject-specific within-region cell-level induced sub-SC modularity Q,1447.0,48.0,0.9277063359947684,subject_15,15.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.1905963212928997,58401.0,0.2760498936073,,,,,-0.08545357231440029,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lT,Hind,306412.0,0.2760498936073,0.3883627273083299,0.1449910577914703,
Zebrafish,aRF,-0.5577979719961745,-0.0165664989294073,-0.0005546350752722,0.5769860681492553,subject-specific within-region cell-level induced sub-SC modularity Q,1326.0,43.0,0.691164081183474,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.169379407954709,28243.0,0.3555990020630427,,,,,-0.1862195941083337,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,laRF,Hind,166744.0,0.3555990020630427,0.3076872331238305,0.1673343568584177,
Zebrafish,imRF,-1.747677944091058,-0.0206078315963131,0.0052019636086177,0.5678112719545244,subject-specific within-region cell-level induced sub-SC modularity Q,3419.0,41.0,0.0945613538740357,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1897927704379317,28300.0,0.2726980081818791,,,,,-0.08290523774394742,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,limRF,Hind,149110.0,0.2726980081818791,0.4249547314063443,0.1125544899738448,
Zebrafish,pRF,0.0313675332673431,-0.0149925315940941,0.0109636125632128,0.5409809396716301,subject-specific within-region cell-level induced sub-SC modularity Q,5334.0,40.0,-0.9993968423468972,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2244865281881832,30844.0,0.2425290033333818,,,,,-0.018042475145198578,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lpRF,Hind,137398.0,0.2425290033333818,0.3848454853782442,0.1481389831001907,
Zebrafish,P,0.9612859948810304,-0.0018581544380635,-0.0371114281121089,0.7985081242638777,subject-specific within-region cell-level induced sub-SC modularity Q,843.0,121.0,0.620877782191287,subject_15,15.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.2214329454990814,1808.0,0.2824249846907532,,,,,-0.060992039191671815,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lP,Tel,8165.0,0.2824249846907532,0.2351500306184935,0.2609920391916717,
Zebrafish,PT,0.42887993895004,-0.010807781535401,-0.0070577306138928,0.6368430607622166,subject-specific within-region cell-level induced sub-SC modularity Q,957.0,36.0,-0.6912684630492095,subject_15,15.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.2010095962896055,15689.0,0.2955503452870559,,,,,-0.09454074899745044,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPT,Di,78051.0,0.2955503452870559,0.2310796786716377,0.2723603797517008,
Zebrafish,PO,0.94078996054789,,,0.7017568299786345,subject-specific within-region cell-level induced sub-SC modularity Q,806.0,44.0,0.3100325652279685,subject_15,15.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.3134784422996675,23288.0,0.1979431678983429,,,,,0.11553527440132458,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPO,Tel,74289.0,0.1979431678983429,0.2170173242337358,0.2715610655682537,
Zebrafish,PrT,-0.5095960787432262,-0.0161305078071485,-0.0027013363612703,0.6930982312600157,subject-specific within-region cell-level induced sub-SC modularity Q,549.0,65.0,-0.5049565631305462,subject_15,15.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1704468397348312,16841.0,0.3383533222002935,,,,,-0.1679064824654623,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPrT,Di,98805.0,0.3383533222002935,0.284368199989879,0.2068316380749962,
Zebrafish,SP,1.2920085850186984,0.0064983971163566,-0.0311795928604765,0.6819529087162379,subject-specific within-region cell-level induced sub-SC modularity Q,867.0,76.0,1.521777832227459,subject_15,15.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.310739351985386,3232.0,0.2090183636188828,,,,,0.1017209883665032,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lSP,Tel,10401.0,0.2090183636188828,0.2425728295356215,0.2376694548601096,
Zebrafish,TeO,-2.583794906727187,-0.0140634688505035,-0.0034083969193655,0.8148523932807851,subject-specific within-region cell-level induced sub-SC modularity Q,12221.0,317.0,-0.1317061285014219,subject_15,15.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.180577274209822,59240.0,0.3249354536836362,,,,,-0.14435817947381419,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTeO,Mes,328059.0,0.3249354536836362,0.2885212720882524,0.2059660000182893,
Zebrafish,Th,-0.3083335204962832,,-0.0002493624428914,0.703222132114944,subject-specific within-region cell-level induced sub-SC modularity Q,2783.0,65.0,-0.9748110555806132,subject_15,15.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.2299752670194685,33288.0,0.251378276429055,,,,,-0.021403009409586532,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTh,Di,144746.0,0.251378276429055,0.3500269437497409,0.1686195128017354,
Zebrafish,NX,-0.544120464228047,,,0.3911031496170284,subject-specific within-region cell-level induced sub-SC modularity Q,4009.0,11.0,-0.3724295210308386,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2398839328367451,13558.0,0.2484120384295546,,,,,-0.008528105592809476,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lNX,Hind,56519.0,0.2484120384295546,0.2799412586917674,0.2317627700419328,
Zebrafish,rMON,-1.863126704121279,-0.0184926460991344,-0.0032137185492174,0.3138655274492717,subject-specific within-region cell-level induced sub-SC modularity Q,22301.0,31.0,0.1632747347176691,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1377329680445843,24986.0,0.4138107811630073,,,,,-0.276077813118423,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMON,Hind,181409.0,0.4138107811630073,0.2446515883996935,0.2038046623927148,
Zebrafish,rCb,-1.1344110919020838,-0.0166914189847568,-2.3106711531857185e-05,0.6628856749342972,subject-specific within-region cell-level induced sub-SC modularity Q,7223.0,102.0,0.159981135486316,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1529266354727642,17322.0,0.3665666107530679,,,,,-0.2136399752803037,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rCb,Hind,113270.0,0.3665666107530679,0.298922927518319,0.1815838262558488,
Zebrafish,rMOS1,0.8919836062112172,-0.0106205266409192,0.008815419785142,0.2802467253434486,subject-specific within-region cell-level induced sub-SC modularity Q,49623.0,37.0,-0.5235423884841512,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.3059097414368858,80156.0,0.1139814903158095,,,,,0.1919282511210763,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS1,Hind,262025.0,0.1139814903158095,0.4724892662913844,0.1076195019559202,
Zebrafish,rMOS2,0.4199515554550133,-0.0006264455908755,0.0118913017227425,0.55903636258743,subject-specific within-region cell-level induced sub-SC modularity Q,2643.0,30.0,-1.4793938551907708,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.3420890718917128,14456.0,0.1462208339249373,,,,,0.1958682379667755,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS2,Hind,42258.0,0.1462208339249373,0.3670310947039614,0.1446589994793885,
Zebrafish,rMOS3,1.205448265795276,-0.0168823152257718,-0.0085566079418407,0.5239511581686822,subject-specific within-region cell-level induced sub-SC modularity Q,13432.0,21.0,1.220715436728271,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2245456393364014,129246.0,0.2138939416840836,,,,,0.010651697652317799,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS3,Hind,575589.0,0.2138939416840836,0.422280481385155,0.1392799375943598,
Zebrafish,rMOS4,0.2844762860905664,-0.010504792298498,0.0005179955545119,0.6822002541942683,subject-specific within-region cell-level induced sub-SC modularity Q,4455.0,100.0,0.87105675597929,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2412999686239558,53065.0,0.223570230045518,,,,,0.01772973857843782,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS4,Hind,219913.0,0.223570230045518,0.3711376771723363,0.1639921241581898,
Zebrafish,rMOS5,-0.3466615445009393,,-0.0072078853378426,0.4148205912791731,subject-specific within-region cell-level induced sub-SC modularity Q,21808.0,42.0,1.0725628718013818,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1916496017386501,53439.0,0.2822007122440709,,,,,-0.0905511105054208,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS5,Hind,278837.0,0.2822007122440709,0.3235582078418574,0.2025914781754214,
Zebrafish,rRa,-0.4054402004187641,-0.0206526168823533,0.0104195874534922,0.7362369010720659,subject-specific within-region cell-level induced sub-SC modularity Q,273.0,42.0,-1.131341281885866,subject_15,15.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.1458877983971199,3404.0,0.3421763168045257,,,,,-0.1962885184074058,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rRa,Hind,23333.0,0.3421763168045257,0.3373333904770068,0.1746024943213474,
Zebrafish,rT,0.2123800100436431,-0.0209693085801675,-0.0015901178023219,0.548396612116181,subject-specific within-region cell-level induced sub-SC modularity Q,4542.0,72.0,0.8917221452466781,subject_15,15.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.1801440448530558,90094.0,0.3035259396707203,,,,,-0.12338189481766448,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rT,Hind,500122.0,0.3035259396707203,0.3618477091589652,0.1544823063172586,
Zebrafish,raRF,0.0925811643200843,,-0.0081744945491599,0.6770763509847106,subject-specific within-region cell-level induced sub-SC modularity Q,1062.0,68.0,0.3915737442773611,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1552082361621112,18302.0,0.3713735699929613,,,,,-0.21616533383085007,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,raRF,Hind,117919.0,0.3713735699929613,0.2878925364021065,0.1855256574428209,
Zebrafish,rimRF,-0.4883233267182869,-0.0239724919637183,-0.000482131001817,0.55098818472874,subject-specific within-region cell-level induced sub-SC modularity Q,3769.0,30.0,-0.1001685105701624,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1950013714117513,29149.0,0.2274469665041042,,,,,-0.0324455950923529,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rimRF,Hind,149481.0,0.2274469665041042,0.4615569871756276,0.1159946749085168,
Zebrafish,rpRF,1.4768847106556815,-0.0064394599194731,0.009188609312681,0.4765957074928604,subject-specific within-region cell-level induced sub-SC modularity Q,8498.0,21.0,-1.4746984784405217,subject_15,15.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2582582866656576,27301.0,0.171437490540336,,,,,0.08682079612532159,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rpRF,Hind,105712.0,0.171437490540336,0.4216645224761616,0.1486397003178447,
Zebrafish,rHi,0.0525565831748301,-0.01863785586144,-0.0017460102966314,,,,,0.7468816957833387,subject_15,15.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,,,,,,,,,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rHi,,,,,,
Zebrafish,rP,0.9462999041802224,,-0.0206527039183289,0.8065770479837281,subject-specific within-region cell-level induced sub-SC modularity Q,821.0,146.0,1.4039277142719522,subject_15,15.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.2801510989010989,8158.0,0.2164491758241758,,,,,0.0637019230769231,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rP,Tel,29120.0,0.2164491758241758,0.2025755494505494,0.3008241758241758,
Zebrafish,rPT,0.375468872645347,-0.006000876031484,-0.0055749395533733,0.6412636381670304,subject-specific within-region cell-level induced sub-SC modularity Q,710.0,38.0,-0.537910406804127,subject_15,15.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1966994094159442,12956.0,0.2901908391151866,,,,,-0.09349142969924243,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPT,Di,65867.0,0.2901908391151866,0.2257579668119088,0.2873517846569602,
