predictor,raw_predictor,label,raw_label,outcome,method,n,sign_multiplier,r,abs_r,p,q_bh
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,ZFCV,pearson,47,-1.0,0.3410279070166967,0.3410279070166967,0.018985392944070017,0.047463482360175044
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,ZFCV,spearman,47,-1.0,0.03773158924521706,0.03773158924521706,0.8011965379330315,0.8902183754811461
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,RawFCV,pearson,47,-1.0,0.34525442889355484,0.34525442889355484,0.01746326211115537,0.043658155277888425
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,RawFCV,spearman,47,-1.0,0.04341161343266909,0.04341161343266909,0.7720170217523994,0.9082553197087052
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,ZFCS,pearson,47,-1.0,-0.5409917327031757,0.5409917327031757,8.632024742372196e-05,0.0004535935084457906
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,ZFCS,spearman,47,-1.0,-0.5069711384453358,0.5069711384453358,0.00027626555142223907,0.0024870600359030233
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,RawFCS,pearson,47,-1.0,-0.5236240543476792,0.5236240543476792,0.00015875033315802687,0.0007161835270679678
AreaReach2_FCVAligned,AreaReach2,Area 2-step reach (FCV-aligned),Area 2-step reach,RawFCS,spearman,47,-1.0,-0.5070870573063042,0.5070870573063042,0.0002752290714547556,0.0027522907145475562
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,ZFCV,pearson,47,-1.0,0.05813707282946058,0.05813707282946058,0.697894810472936,0.8158314317185149
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,ZFCV,spearman,47,-1.0,-0.038274745605920445,0.038274745605920445,0.7983939237112971,0.8902183754811461
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,RawFCV,pearson,47,-1.0,0.06379756199798983,0.06379756199798983,0.6700852013818874,0.7883355310375146
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,RawFCV,spearman,47,-1.0,-0.02382053654024052,0.02382053654024052,0.8737237071138848,0.9197091653830366
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,ZFCS,pearson,47,-1.0,-0.34022553888592744,0.34022553888592744,0.019286660960519834,0.03857332192103967
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,ZFCS,spearman,47,-1.0,-0.28850601295097134,0.28850601295097134,0.0492202253393395,0.0894913187987991
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,RawFCS,pearson,47,-1.0,-0.30745022186179055,0.30745022186179055,0.03553303706433026,0.05922172844055043
LogNRegionNeurons_FCVAligned,LogNRegionNeurons,Region neuron count (FCV-aligned),Region neuron count,RawFCS,spearman,47,-1.0,-0.2585568917668825,0.2585568917668825,0.07928987490333585,0.13214979150555975
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,ZFCV,pearson,47,-1.0,0.21329391339309917,0.21329391339309917,0.15000354461625706,0.2586674647497767
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,ZFCV,spearman,47,-1.0,0.14269195189639222,0.14269195189639222,0.33866169979692995,0.647945761049056
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,RawFCV,pearson,47,-1.0,0.22675753390184672,0.22675753390184672,0.12533657917954127,0.2088942986325688
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,RawFCV,spearman,47,-1.0,0.16038390379278447,0.16038390379278447,0.28151646675094577,0.5585231154432942
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,ZFCS,pearson,47,-1.0,-0.4443013172676603,0.4443013172676603,0.0017562278623990625,0.0039027285831090275
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,ZFCS,spearman,47,-1.0,-0.3286308973172988,0.3286308973172988,0.024110786873358405,0.04822157374671681
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,RawFCS,pearson,47,-1.0,-0.4195625480514791,0.4195625480514791,0.003327851927262211,0.007395226505027136
LogIntraEdges_FCVAligned,LogIntraEdges,Intra-area edges (FCV-aligned),Intra-area edges,RawFCS,spearman,47,-1.0,-0.3016882516188714,0.3016882516188714,0.039315701711985195,0.07863140342397039
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,ZFCV,pearson,47,-1.0,0.5080132908320916,0.5080132908320916,0.00026707279244367804,0.0026707279244367805
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,ZFCV,spearman,47,-1.0,0.19380203515263647,0.19380203515263647,0.1917981604425368,0.6437254410483989
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,RawFCV,pearson,47,-1.0,0.516074330306268,0.516074330306268,0.0002048032037234569,0.002048032037234569
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,RawFCV,spearman,47,-1.0,0.2021276595744681,0.2021276595744681,0.17303551406689852,0.5513922804194888
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,ZFCS,pearson,47,-1.0,-0.7078875008838215,0.7078875008838215,2.626595058611536e-08,5.253190117223071e-07
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,ZFCS,spearman,47,-1.0,-0.5590888066604995,0.5590888066604995,4.410642730109168e-05,0.0008821285460218336
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,RawFCS,pearson,47,-1.0,-0.688408255267557,0.688408255267557,8.897469120147498e-08,1.7794938240294997e-06
LogInterOutEdges_FCVAligned,LogInterOutEdges,Inter-area out edges (FCV-aligned),Inter-area out edges,RawFCS,spearman,47,-1.0,-0.5442876965772433,0.5442876965772433,7.660278636341396e-05,0.001532055727268279
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,ZFCV,pearson,47,-1.0,0.4202150085942015,0.4202150085942015,0.00327419183581937,0.021827945572129134
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,ZFCV,spearman,47,-1.0,0.1599213691026827,0.1599213691026827,0.2829246566531275,0.6437254410483989
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,RawFCV,pearson,47,-1.0,0.4273963368955339,0.4273963368955339,0.0027320011536911947,0.018213341024607966
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,RawFCV,spearman,47,-1.0,0.17356614246068455,0.17356614246068455,0.2433116227694611,0.5513922804194888
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,ZFCS,pearson,47,-1.0,-0.651815888540628,0.651815888540628,6.948449874688693e-07,6.948449874688693e-06
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,ZFCS,spearman,47,-1.0,-0.4975716928769658,0.4975716928769658,0.0003730590053854535,0.0024870600359030233
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,RawFCS,pearson,47,-1.0,-0.6276706148017731,0.6276706148017731,2.333762366969238e-06,2.3337623669692378e-05
LogInterInEdges_FCVAligned,LogInterInEdges,Inter-area in edges (FCV-aligned),Inter-area in edges,RawFCS,spearman,47,-1.0,-0.47548566142460685,0.47548566142460685,0.0007310508752185966,0.004873672501457311
