species,node,EdgeStdFCV,FCS,ProfileCorrDistFCV,ObservedNetTE,NeighborNetTE,PostDCA,PreDCA,Modularity,LogOutIn,OO_fraction,class_order,class_label,class_short,fine_class,anatomy_group
Zebrafish,rHb,1.2349172807677784,-1.2675328053735366,1.456598742613128,0.1027141395517234,0.7769484413307053,0.0053306727364464,-0.000415644311019,0.8105477591670441,5.368465126450118,0.3307429281939695,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rMON,-0.9538576121828324,-1.4014446503545883,0.3869149264183935,-0.5538868429862396,-0.7991835466269313,-0.0151562291475228,0.0004101664268373,0.3652390033494128,0.4366432428080851,0.1378967648571603,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.9538576121828324,-1.4014446503545883,0.3869149264183935,-0.5538868429862396,-0.7991835466269313,-0.0243524361601455,-0.0044310638312441,0.3629507920289521,0.3864642294500682,0.1434020152774421,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.9538576121828324,-1.4014446503545883,0.3869149264183935,-0.5538868429862396,-0.7991835466269313,-0.0118586997352598,0.000856970077747,0.34923640972177,0.3800218662745125,0.1175662215806568,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.9538576121828324,-1.4014446503545883,0.3869149264183935,-0.5538868429862396,-0.7991835466269313,-0.0184926460991344,-0.0032137185492174,0.3138655274492717,0.1632747347176691,0.1377329680445843,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.9538576121828324,-1.4014446503545883,0.3869149264183935,-0.5538868429862396,-0.7991835466269313,-0.0113596667598018,-0.0016042033407504,0.3232917566272991,0.4158669911247618,0.1327486882436365,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.9538576121828324,-1.4014446503545883,0.3869149264183935,-0.5538868429862396,-0.7991835466269313,-0.0094166527618355,-0.0004689165126372,0.359901655432725,0.5230935667068793,0.1484775426377355,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,-0.9538576121828324,-1.4014446503545883,0.3869149264183935,-0.5538868429862396,-0.7991835466269313,-0.0100668251318369,-0.002028573950515,0.3313978229731842,0.4359754711443172,0.1231693763339333,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1271693952762554,1.1251800210027396,-1.0276538871248284,0.769355104067202,-0.0045274857886018,-0.0155807357402673,0.007104684103571,0.2580314314417926,-0.3969417863818234,0.2757760869420924,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1271693952762554,1.1251800210027396,-1.0276538871248284,0.769355104067202,-0.0045274857886018,-0.0121288604002305,0.0051080660543602,0.274527574247287,-0.5408407696460618,0.316901983558064,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1271693952762554,1.1251800210027396,-1.0276538871248284,0.769355104067202,-0.0045274857886018,-0.0102808891516404,0.0060471206047898,0.2934869996710739,-0.7321138372480324,0.2930855840298404,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1271693952762554,1.1251800210027396,-1.0276538871248284,0.769355104067202,-0.0045274857886018,-0.0106205266409192,0.008815419785142,0.2802467253434486,-0.5235423884841512,0.3059097414368858,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1271693952762554,1.1251800210027396,-1.0276538871248284,0.769355104067202,-0.0045274857886018,-0.0147406606344109,0.0061342395441588,0.2730676998184747,-0.4279815975482602,0.2908579404195926,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1271693952762554,1.1251800210027396,-1.0276538871248284,0.769355104067202,-0.0045274857886018,-0.0104284531640851,0.0059649297107073,0.2657204949337494,-0.5745453397017325,0.2767825432656132,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.1271693952762554,1.1251800210027396,-1.0276538871248284,0.769355104067202,-0.0045274857886018,-0.0115829579622008,0.007104103460063,0.2810273140176066,-0.6558200148462817,0.2843976278519943,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5206955584864392,0.8984715128596904,-1.6339724092451735,0.8127103508184215,-0.0091047703539805,-0.0027174214035982,0.0108366527366991,0.6140998061960692,-1.5709923210256982,0.2810082195306342,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5206955584864392,0.8984715128596904,-1.6339724092451735,0.8127103508184215,-0.0091047703539805,-0.0028037944859753,0.0095508774386899,0.4708874125239002,-1.6714408743777387,0.2488367030395385,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5206955584864392,0.8984715128596904,-1.6339724092451735,0.8127103508184215,-0.0091047703539805,-0.0034138057699124,0.0088431298510108,0.4302090626735902,-1.552712173926844,0.2552525504744239,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5206955584864392,0.8984715128596904,-1.6339724092451735,0.8127103508184215,-0.0091047703539805,-0.0006264455908755,0.0118913017227425,0.55903636258743,-1.4793938551907708,0.3420890718917128,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5206955584864392,0.8984715128596904,-1.6339724092451735,0.8127103508184215,-0.0091047703539805,-0.0026234666040952,0.0107233691580869,0.5450215163419295,-1.453291015816313,0.2463500662271367,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5206955584864392,0.8984715128596904,-1.6339724092451735,0.8127103508184215,-0.0091047703539805,-0.0015124441446586,0.0094613710600982,0.4840799329844966,-1.5684014652457563,0.2719531051672013,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,-0.5206955584864392,0.8984715128596904,-1.6339724092451735,0.8127103508184215,-0.0091047703539805,-0.001553617416103,0.0102247471876378,0.6097379035069176,-1.368262616341577,0.2674579480084468,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.6006125249948738,1.0886684717213655,-0.565714070093828,0.7583708013931002,-0.077771360816365,-0.0157988160115232,-0.0064582562268182,0.4836004117393987,1.214855148514053,0.2074077209916002,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.6006125249948738,1.0886684717213655,-0.565714070093828,0.7583708013931002,-0.077771360816365,-0.0212143316773092,-0.0071363267344743,0.4912514240294502,1.2333698053725566,0.1914033970987302,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.6006125249948738,1.0886684717213655,-0.565714070093828,0.7583708013931002,-0.077771360816365,-0.0140848887543284,-0.0062902631403345,0.5201874481746108,1.2442300384750622,0.1813031107285465,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.6006125249948738,1.0886684717213655,-0.565714070093828,0.7583708013931002,-0.077771360816365,-0.0168823152257718,-0.0085566079418407,0.5239511581686822,1.220715436728271,0.2245456393364014,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.6006125249948738,1.0886684717213655,-0.565714070093828,0.7583708013931002,-0.077771360816365,-0.0164847054366043,-0.0075616730130933,0.5033082843975799,1.1971226798420296,0.1947524216605002,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.6006125249948738,1.0886684717213655,-0.565714070093828,0.7583708013931002,-0.077771360816365,-0.018052166721634,-0.0075972219402655,0.5214523292825683,1.139834898485904,0.1905387816341055,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.6006125249948738,1.0886684717213655,-0.565714070093828,0.7583708013931002,-0.077771360816365,-0.0182509796078251,-0.0082280846695731,0.5182733696023332,1.2164560356783407,0.1916922750874218,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.356540267433595,1.0532084356645952,-0.7373102395805201,0.0809681096580856,0.0067397132040685,-0.0072648287622253,0.0019011104413411,0.69819493715206,1.2713792552729262,0.2210193856864889,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.356540267433595,1.0532084356645952,-0.7373102395805201,0.0809681096580856,0.0067397132040685,-0.0169785812008207,0.0023301044523131,0.6747545019078133,1.1043851732763776,0.1894793768878688,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.356540267433595,1.0532084356645952,-0.7373102395805201,0.0809681096580856,0.0067397132040685,-0.0071628210808754,-0.0011092156828308,0.7249199547806238,1.0677361022055778,0.2064094544777013,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.356540267433595,1.0532084356645952,-0.7373102395805201,0.0809681096580856,0.0067397132040685,-0.010504792298498,0.0005179955545119,0.6822002541942683,0.87105675597929,0.2412999686239558,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.356540267433595,1.0532084356645952,-0.7373102395805201,0.0809681096580856,0.0067397132040685,-0.0085209846883733,0.0007851860095915,0.7091129436004445,1.2531794578582744,0.2024187624791798,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.356540267433595,1.0532084356645952,-0.7373102395805201,0.0809681096580856,0.0067397132040685,-0.0110361717858804,-0.0002730172080916,0.6503415763865554,1.2582441423033293,0.209295051263733,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,-0.356540267433595,1.0532084356645952,-0.7373102395805201,0.0809681096580856,0.0067397132040685,-0.0108733375368089,-6.60905319473585e-05,0.6827013576827058,1.1106281965537492,0.2070208222103577,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,-0.4491096958660021,0.0733729684562357,0.1794236876257183,0.4278624404377062,-0.2213122528436386,-0.0071607958962447,-0.0035011333147442,0.4782731360943263,1.4489679259131043,0.194608429697081,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,-0.4491096958660021,0.0733729684562357,0.1794236876257183,0.4278624404377062,-0.2213122528436386,-0.0171418721210539,-0.0053723695904568,0.4873739376922867,1.2907602756535488,0.1900926730490237,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,-0.4491096958660021,0.0733729684562357,0.1794236876257183,0.4278624404377062,-0.2213122528436386,-0.0063988599359977,-0.0030611609028153,0.4849441756410922,1.2470608415518945,0.18854705135314,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,-0.4491096958660021,0.0733729684562357,0.1794236876257183,0.4278624404377062,-0.2213122528436386,-0.0080181006542016,-0.0025257968568838,0.3562513984615534,1.3200017960224253,0.17996803620802,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,-0.4491096958660021,0.0733729684562357,0.1794236876257183,0.4278624404377062,-0.2213122528436386,-0.0082240762427154,0.0016121472176498,0.3833805044413987,1.160197051306573,0.203476942088412,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,-0.4491096958660021,0.0733729684562357,0.1794236876257183,0.4278624404377062,-0.2213122528436386,-0.0105126893420797,-0.0047645977695566,0.304285827639999,1.0898453440802858,0.1999863025314226,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.681728603207709,-0.1019511040394793,-0.8743774648726413,0.0473967579576862,0.437342767334591,-0.0170182325660309,0.003871711837465,0.4396548906969246,-1.074228319224646,0.2541709496323239,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.681728603207709,-0.1019511040394793,-0.8743774648726413,0.0473967579576862,0.437342767334591,-0.0196565135181114,0.0039551509964247,0.5594320051818914,-1.0401149706725137,0.1571519495254171,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.681728603207709,-0.1019511040394793,-0.8743774648726413,0.0473967579576862,0.437342767334591,-0.0178672490534446,0.0052303265515132,0.4919985342533466,-0.9081580834721436,0.2493555849306014,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.681728603207709,-0.1019511040394793,-0.8743774648726413,0.0473967579576862,0.437342767334591,-0.0307486147759096,0.0062969642811081,0.3724110538953052,-0.7212278229321927,0.0944553346401568,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.681728603207709,-0.1019511040394793,-0.8743774648726413,0.0473967579576862,0.437342767334591,-0.017303047663416,0.0111644868050843,0.4148750721582763,-0.9201200607567288,0.1844545764709531,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.681728603207709,-0.1019511040394793,-0.8743774648726413,0.0473967579576862,0.437342767334591,-0.0272097380125648,0.0061054766591879,0.566671615718624,-0.731077266690547,0.1857965199947669,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.681728603207709,-0.1019511040394793,-0.8743774648726413,0.0473967579576862,0.437342767334591,-0.0321629545428664,0.0078260878482202,0.4147070221960318,-0.71690891350649,0.183831513973824,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rP,1.2738165395287406,-0.430950826639782,0.3826596755689774,0.3547206473713294,0.3327969992528315,0.0124691783687306,-0.0100604873170358,0.7533066860465114,1.703852513424284,0.3104475678476585,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rP,1.2738165395287406,-0.430950826639782,0.3826596755689774,0.3547206473713294,0.3327969992528315,0.0101179791556935,-0.0113465628278732,0.6871876062546832,1.692554445162189,0.2945088538025008,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rP,1.2738165395287406,-0.430950826639782,0.3826596755689774,0.3547206473713294,0.3327969992528315,0.005268785346293,-0.015297413487845,0.7467937037233573,1.6392952559099845,0.3128261466630047,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rP,1.2738165395287406,-0.430950826639782,0.3826596755689774,0.3547206473713294,0.3327969992528315,0.0066192392747327,-0.0141929453786083,0.8059611551996556,1.8587146426079912,0.3336813987372511,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rP,1.2738165395287406,-0.430950826639782,0.3826596755689774,0.3547206473713294,0.3327969992528315,0.0054106305636886,-0.0073275688314985,0.7815428833792474,1.2313135766478145,0.3163940809968847,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rP,1.2738165395287406,-0.430950826639782,0.3826596755689774,0.3547206473713294,0.3327969992528315,0.008568707222774,-0.0166221288023735,0.7969977986735469,1.3137843272435594,0.2790024993681372,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rPO,1.083515270117505,0.2889078852669907,-0.2641181115191212,0.7251611180292079,-0.0035286183624302,0.0083990595499287,0.006597132165117,0.6809273347734885,0.3828792551696962,0.2909136404361969,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPO,1.083515270117505,0.2889078852669907,-0.2641181115191212,0.7251611180292079,-0.0035286183624302,0.0068769214256743,0.0073595536203965,0.6799865247258298,0.472832604567278,0.3042445016437727,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPO,1.083515270117505,0.2889078852669907,-0.2641181115191212,0.7251611180292079,-0.0035286183624302,0.0032899255843591,0.0044202402775782,0.6783355512479994,0.4153749191997887,0.3009402324476616,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPO,1.083515270117505,0.2889078852669907,-0.2641181115191212,0.7251611180292079,-0.0035286183624302,0.0068985057439075,0.0027682995898966,0.6386620891950194,0.4991382989244441,0.2922322902280459,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPO,1.083515270117505,0.2889078852669907,-0.2641181115191212,0.7251611180292079,-0.0035286183624302,0.0084514090657385,0.0022638864366296,0.6438898375994202,0.5870985416995219,0.3259819321688378,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPT,0.353145074004784,0.7055852588323897,-0.1128612952712912,-0.3860842129776369,-0.118668947066589,-0.0053433703552153,-0.0030900947608857,0.6089811670148493,-0.3282966368233946,0.1879009955752212,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPT,0.353145074004784,0.7055852588323897,-0.1128612952712912,-0.3860842129776369,-0.118668947066589,-0.0064871506149012,-0.0030329758170915,0.6235612323136296,-0.6271888855215467,0.2054255380421218,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPT,0.353145074004784,0.7055852588323897,-0.1128612952712912,-0.3860842129776369,-0.118668947066589,-0.0069761662586783,-0.0031248268959364,0.6361505331607494,-0.5617260249814282,0.2042945770106042,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPT,0.353145074004784,0.7055852588323897,-0.1128612952712912,-0.3860842129776369,-0.118668947066589,-0.006000876031484,-0.0055749395533733,0.6412636381670304,-0.537910406804127,0.1966994094159442,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPT,0.353145074004784,0.7055852588323897,-0.1128612952712912,-0.3860842129776369,-0.118668947066589,-0.0107529213075884,-0.0041051916083601,0.6049400466289635,-0.7379515078139074,0.1885006703998738,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPT,0.353145074004784,0.7055852588323897,-0.1128612952712912,-0.3860842129776369,-0.118668947066589,-0.0136538024037795,-0.0027287950493053,0.5712776851946324,-0.5954773070665802,0.2355459985041136,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPT,0.353145074004784,0.7055852588323897,-0.1128612952712912,-0.3860842129776369,-0.118668947066589,-0.0098606323409244,-0.0046470539129834,0.6493586704137762,-0.6204918022517817,0.1950577777777777,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.2089757229379403,0.7595810771794304,-0.3178299277722134,-0.5210501517860583,-0.2031842443825288,-0.0210293300388905,-0.0016900788683603,0.5993057711826772,-0.3145630619212531,0.1640834167090532,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.2089757229379403,0.7595810771794304,-0.3178299277722134,-0.5210501517860583,-0.2031842443825288,-0.0212097871472893,-0.0044268574252284,0.6809599998643374,-0.1737567420549298,0.1687383862516302,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.2089757229379403,0.7595810771794304,-0.3178299277722134,-0.5210501517860583,-0.2031842443825288,-0.0179043055243578,-0.0013449188504186,0.6908306848737678,-0.1003940643548887,0.1839205124767951,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.2089757229379403,0.7595810771794304,-0.3178299277722134,-0.5210501517860583,-0.2031842443825288,-0.0216401391272797,-0.0040628975187954,0.6561821130493259,-0.0982725005285932,0.186435776898355,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.2089757229379403,0.7595810771794304,-0.3178299277722134,-0.5210501517860583,-0.2031842443825288,-0.0212028674182455,-0.0031065396212039,0.6862325626092282,-0.323775951266672,0.1697531094759646,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.2089757229379403,0.7595810771794304,-0.3178299277722134,-0.5210501517860583,-0.2031842443825288,-0.0223277546688356,-0.0009853648315283,0.7019933317656545,-0.2646400806120124,0.1540470194534115,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPrT,0.2089757229379403,0.7595810771794304,-0.3178299277722134,-0.5210501517860583,-0.2031842443825288,-0.0259520606570214,-0.0030077019088246,0.6487528934570708,-0.1572930778162242,0.1397654464386076,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rRa,0.0269259809549133,-0.5069136582041928,0.8029159503417844,-0.2643162780103101,0.3452293770895476,-0.0313273456302005,0.005887051287661,0.669765831781198,-1.1292189333746434,0.1761579805543813,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,0.0269259809549133,-0.5069136582041928,0.8029159503417844,-0.2643162780103101,0.3452293770895476,-0.0190345072292582,0.0061566753726774,0.7199340844748205,-1.1016551812787536,0.1589106037151702,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,0.0269259809549133,-0.5069136582041928,0.8029159503417844,-0.2643162780103101,0.3452293770895476,-0.0166615668384918,0.0056330647583689,0.6717059365243366,-0.9803592996264436,0.1756040925912488,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,0.0269259809549133,-0.5069136582041928,0.8029159503417844,-0.2643162780103101,0.3452293770895476,-0.0206526168823533,0.0104195874534922,0.7362369010720659,-1.131341281885866,0.1458877983971199,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,0.0269259809549133,-0.5069136582041928,0.8029159503417844,-0.2643162780103101,0.3452293770895476,-0.0198811637402325,0.008435250103286,0.6974234693877551,-1.1685598141655118,0.177520040934675,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,0.0269259809549133,-0.5069136582041928,0.8029159503417844,-0.2643162780103101,0.3452293770895476,-0.0204033974797751,0.0057943244074423,0.6533908317580341,-1.0544990443533195,0.1615868243012369,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rSP,1.6255425838240107,-0.1574951752049005,-0.2393960301928908,1.2373570928776072,0.4124918134735601,0.0042632002587752,-0.0055404229839743,0.5767617899322266,2.6451334207355144,0.2310674906094753,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rSP,1.6255425838240107,-0.1574951752049005,-0.2393960301928908,1.2373570928776072,0.4124918134735601,0.0097014729097683,1.2826985882739475e-05,0.6566100976405033,2.082182020237939,0.1253592445600109,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rSP,1.6255425838240107,-0.1574951752049005,-0.2393960301928908,1.2373570928776072,0.4124918134735601,0.0112353267694618,-0.0033952064956306,0.6324038722412673,2.302918370784166,0.1910686514107976,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rSP,1.6255425838240107,-0.1574951752049005,-0.2393960301928908,1.2373570928776072,0.4124918134735601,0.0145122419134045,-0.0033170722222282,0.6634341750219113,2.666550470195457,0.2512009042102289,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rSP,1.6255425838240107,-0.1574951752049005,-0.2393960301928908,1.2373570928776072,0.4124918134735601,-0.0022085665495317,-0.0016056656917991,0.6671175746383503,2.619427989411732,0.2040133779264214,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rSP,1.6255425838240107,-0.1574951752049005,-0.2393960301928908,1.2373570928776072,0.4124918134735601,-0.0042866103333149,-0.0023470415803456,0.572842049204755,2.2521437688390726,0.2272146507666098,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rSP,1.6255425838240107,-0.1574951752049005,-0.2393960301928908,1.2373570928776072,0.4124918134735601,0.0047638318603937,0.0084862004204375,0.6117725358833248,2.10444949562984,0.1631044148563419,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rT,0.0001675905027689,0.971582462951488,-0.2230698310043855,-0.3020833547248165,-0.0828605649677342,-0.0238812517382032,-0.0018451255021339,0.5267826025151051,0.6269606412664458,0.1606068502198097,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rT,0.0001675905027689,0.971582462951488,-0.2230698310043855,-0.3020833547248165,-0.0828605649677342,-0.0162431597703142,-0.0024439823818074,0.5743175363135318,0.6606424606944424,0.1957965722898611,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rT,0.0001675905027689,0.971582462951488,-0.2230698310043855,-0.3020833547248165,-0.0828605649677342,-0.0169599826439189,-0.0018227454584885,0.5506343163779561,0.910326237055838,0.1524096963412381,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rT,0.0001675905027689,0.971582462951488,-0.2230698310043855,-0.3020833547248165,-0.0828605649677342,-0.0209693085801675,-0.0015901178023219,0.548396612116181,0.8917221452466781,0.1801440448530558,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rT,0.0001675905027689,0.971582462951488,-0.2230698310043855,-0.3020833547248165,-0.0828605649677342,-0.0198655489821491,-0.0009601234524792,0.5011148564591925,0.7506739470650821,0.1579747647252861,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rT,0.0001675905027689,0.971582462951488,-0.2230698310043855,-0.3020833547248165,-0.0828605649677342,-0.024441773486817,-0.0020668188758269,0.5517275297477777,0.6765290105250404,0.1484406176263608,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rT,0.0001675905027689,0.971582462951488,-0.2230698310043855,-0.3020833547248165,-0.0828605649677342,-0.0248616023613117,-0.0034319852380419,0.6183591852186933,0.7468494794933032,0.1614043901308705,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTS,-2.2703376196209306,-1.930790588899463,1.937005503194012,-2.085483449710981,-0.6530308524828703,-0.0038580661551267,-0.015784412181488,0.8356276521099938,1.0549023232654466,0.1969090326713645,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTeO,0.1595628735529932,-0.5274194817084695,0.9202568185801256,0.5427007172755779,-0.8020438180261555,-0.0221648373012576,-0.0036723258459201,0.691686373515378,-0.8524180188540805,0.1373105621911926,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTeO,0.1595628735529932,-0.5274194817084695,0.9202568185801256,0.5427007172755779,-0.8020438180261555,-0.0218807882980858,-0.0051702952012688,0.715193872749447,-0.6640242779572929,0.1445242657115943,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
