ratio_L2_to_L3_over_L3_to_L2,log2_ratio,trial,layer,node,global_node_idx,FCV,PostDCA,PreDCA
2.25,1.1699250014423124,3,2,L2_074,74,-1.8487775057121751,1.2899153830129835,-1.1068909119756836
2.25,1.1699250014423124,3,2,L2_075,75,-0.031040238407259762,0.909815238663675,1.1205708639706653
2.25,1.1699250014423124,3,2,L2_076,76,1.5026536051060864,1.8367454793089826,1.5319934153002595
2.25,1.1699250014423124,3,2,L2_077,77,-0.5600926373628071,1.633580667078401,1.3394579909451896
2.25,1.1699250014423124,3,2,L2_078,78,1.8641719661811713,1.0361436915213504,-0.19827246264988024
2.25,1.1699250014423124,3,2,L2_079,79,-1.7606975935026472,1.765778759874626,-0.6820677483165787
2.25,1.1699250014423124,3,3,L3_000,80,-1.1298431646043792,,
2.25,1.1699250014423124,3,3,L3_001,81,0.5122559627534302,,
2.25,1.1699250014423124,3,3,L3_002,82,-0.049333045895561554,,
2.25,1.1699250014423124,3,3,L3_003,83,-0.5268257713082454,,
2.25,1.1699250014423124,3,3,L3_004,84,-1.6045722403297902,,
2.25,1.1699250014423124,3,3,L3_005,85,0.25437822594904325,,
2.25,1.1699250014423124,3,3,L3_006,86,0.30700179342205464,,
2.25,1.1699250014423124,3,3,L3_007,87,1.4021964754977099,,
2.25,1.1699250014423124,3,3,L3_008,88,0.8637878530789962,,
2.25,1.1699250014423124,3,3,L3_009,89,0.4196770884255279,,
2.25,1.1699250014423124,3,3,L3_010,90,-2.357632345229863,,
2.25,1.1699250014423124,3,3,L3_011,91,-0.2964117608924389,,
2.25,1.1699250014423124,3,3,L3_012,92,0.11493617959544189,,
2.25,1.1699250014423124,3,3,L3_013,93,-0.18372856475959437,,
2.25,1.1699250014423124,3,3,L3_014,94,0.6561663861149022,,
2.25,1.1699250014423124,3,3,L3_015,95,-0.702749869572584,,
2.25,1.1699250014423124,3,3,L3_016,96,0.6781149331505131,,
2.25,1.1699250014423124,3,3,L3_017,97,-1.2224599471618862,,
2.25,1.1699250014423124,3,3,L3_018,98,-0.7667004376603894,,
2.25,1.1699250014423124,3,3,L3_019,99,0.43207969106271216,,
2.25,1.1699250014423124,3,3,L3_020,100,-0.13134782273601867,,
2.25,1.1699250014423124,3,3,L3_021,101,0.3125174128459686,,
2.25,1.1699250014423124,3,3,L3_022,102,-0.37771984080988247,,
2.25,1.1699250014423124,3,3,L3_023,103,-0.2141948534103065,,
2.25,1.1699250014423124,3,3,L3_024,104,0.5656513772233326,,
2.25,1.1699250014423124,3,3,L3_025,105,-0.7023844910316893,,
2.25,1.1699250014423124,3,3,L3_026,106,2.210270261074623,,
2.25,1.1699250014423124,3,3,L3_027,107,1.250966803878699,,
2.25,1.1699250014423124,3,3,L3_028,108,0.4268418812209852,,
2.25,1.1699250014423124,3,3,L3_029,109,-2.1183500083191698,,
2.25,1.1699250014423124,3,3,L3_030,110,-2.114748608717364,,
2.25,1.1699250014423124,3,3,L3_031,111,0.0789933698090753,,
2.25,1.1699250014423124,3,3,L3_032,112,0.6685072444426555,,
2.25,1.1699250014423124,3,3,L3_033,113,-0.7938404043198265,,
2.25,1.1699250014423124,3,3,L3_034,114,0.968658803419544,,
2.25,1.1699250014423124,3,3,L3_035,115,0.16497464930279204,,
2.25,1.1699250014423124,3,3,L3_036,116,-0.939416093531232,,
2.25,1.1699250014423124,3,3,L3_037,117,-0.6305259172451333,,
2.25,1.1699250014423124,3,3,L3_038,118,-0.39779679951862124,,
2.25,1.1699250014423124,3,3,L3_039,119,0.6107780313519131,,
2.25,1.1699250014423124,3,3,L3_040,120,1.164896129927248,,
2.25,1.1699250014423124,3,3,L3_041,121,-0.7076281332475899,,
2.25,1.1699250014423124,3,3,L3_042,122,-0.5144671022526276,,
2.25,1.1699250014423124,3,3,L3_043,123,0.32612117661997725,,
2.25,1.1699250014423124,3,3,L3_044,124,-0.16894438361241065,,
2.25,1.1699250014423124,3,3,L3_045,125,0.44214316176491203,,
2.25,1.1699250014423124,3,3,L3_046,126,-1.4934671847437146,,
2.25,1.1699250014423124,3,3,L3_047,127,1.5080191723917096,,
2.25,1.1699250014423124,3,3,L3_048,128,1.292033726482309,,
2.25,1.1699250014423124,3,3,L3_049,129,-1.3235972752709362,,
2.25,1.1699250014423124,3,3,L3_050,130,0.8122621561660852,,
2.25,1.1699250014423124,3,3,L3_051,131,-1.0186993205512311,,
2.25,1.1699250014423124,3,3,L3_052,132,0.6034808799594436,,
2.25,1.1699250014423124,3,3,L3_053,133,-0.2684530142123523,,
2.25,1.1699250014423124,3,3,L3_054,134,-0.8462732527001287,,
2.25,1.1699250014423124,3,3,L3_055,135,-0.05615685907979886,,
2.25,1.1699250014423124,3,3,L3_056,136,0.8250072769291964,,
2.25,1.1699250014423124,3,3,L3_057,137,0.528951124977294,,
2.25,1.1699250014423124,3,3,L3_058,138,1.6784300673887862,,
2.25,1.1699250014423124,3,3,L3_059,139,-0.0890316791329728,,
2.25,1.1699250014423124,3,3,L3_060,140,-2.2907769205627955,,
2.25,1.1699250014423124,3,3,L3_061,141,-0.9332484280736446,,
2.25,1.1699250014423124,3,3,L3_062,142,-1.8502498075034317,,
2.25,1.1699250014423124,3,3,L3_063,143,1.3679053945493254,,
2.25,1.1699250014423124,3,3,L3_064,144,-1.0420818603017086,,
2.25,1.1699250014423124,3,3,L3_065,145,0.6062046748947258,,
2.25,1.1699250014423124,3,3,L3_066,146,0.9405843068569057,,
2.25,1.1699250014423124,3,3,L3_067,147,1.1621240772686232,,
2.25,1.1699250014423124,3,3,L3_068,148,1.0664696121629835,,
2.25,1.1699250014423124,3,3,L3_069,149,0.8151983697288498,,
2.25,1.1699250014423124,3,3,L3_070,150,-0.6471706025403688,,
2.25,1.1699250014423124,3,3,L3_071,151,-1.4082091692558618,,
2.25,1.1699250014423124,3,3,L3_072,152,-0.8333729474647845,,
2.25,1.1699250014423124,3,3,L3_073,153,1.243540977226533,,
2.25,1.1699250014423124,3,3,L3_074,154,1.4695266770992435,,
2.25,1.1699250014423124,3,3,L3_075,155,0.6398518351563743,,
2.25,1.1699250014423124,3,3,L3_076,156,-0.39858026145853553,,
2.25,1.1699250014423124,3,3,L3_077,157,0.2470415671841105,,
2.25,1.1699250014423124,3,3,L3_078,158,0.484784654596219,,
2.25,1.1699250014423124,3,3,L3_079,159,1.0276587460685658,,
3.3,1.722466024471091,0,2,L2_000,0,-1.216859025389024,-0.6436045175116654,1.3180709166481601
3.3,1.722466024471091,0,2,L2_001,1,2.298071192151659,-1.3114188536168572,1.0240679434706472
3.3,1.722466024471091,0,2,L2_002,2,1.6009337462795272,-1.8503555466768324,0.5204860226682876
3.3,1.722466024471091,0,2,L2_003,3,0.14988073147686287,-1.8286759148006935,0.8171471765667275
3.3,1.722466024471091,0,2,L2_004,4,1.038340057957581,-0.5086474794479974,-0.35803736128584784
3.3,1.722466024471091,0,2,L2_005,5,-0.2338867889759996,-0.3644296023852296,0.8315759061648493
3.3,1.722466024471091,0,2,L2_006,6,-0.28001545595993454,-1.4690842805659863,-0.8419800037554516
3.3,1.722466024471091,0,2,L2_007,7,-1.3588849226181576,-1.5732722971926179,0.13027391001338026
3.3,1.722466024471091,0,2,L2_008,8,-1.2297624148788195,-0.41374445680156346,0.4792273794127908
3.3,1.722466024471091,0,2,L2_009,9,0.4474391163914801,-1.3544491192068646,0.6569492576952469
3.3,1.722466024471091,0,2,L2_010,10,0.03336005156920275,-1.6051973032522913,0.6499609342827654
3.3,1.722466024471091,0,2,L2_011,11,0.9254006374618382,-1.5383199755725063,0.8378868043093651
3.3,1.722466024471091,0,2,L2_012,12,0.700839981646185,-1.0740098299435505,-1.3874530155006604
3.3,1.722466024471091,0,2,L2_013,13,-0.23680911485317951,-1.4793096485913646,-0.7578574737341324
3.3,1.722466024471091,0,2,L2_014,14,1.3262045471457904,-1.15751187646631,0.12125699209704772
3.3,1.722466024471091,0,2,L2_015,15,-1.0235582903342952,-0.9027058717852051,0.27055895391111423
3.3,1.722466024471091,0,2,L2_016,16,1.3583062328090614,-0.6837136306413448,-0.4811825106777553
3.3,1.722466024471091,0,2,L2_017,17,-0.6796610085697922,-1.7335746858805785,1.1780335016464618
3.3,1.722466024471091,0,2,L2_018,18,0.1887268811086204,-0.6602878292877538,1.7746641454955514
3.3,1.722466024471091,0,2,L2_019,19,0.05990755506069642,-0.8624140143626721,0.14832710757893175
3.3,1.722466024471091,0,2,L2_020,20,0.12592155412975858,-1.4228050441017777,-1.1176384105384112
3.3,1.722466024471091,0,2,L2_021,21,-0.05325011133605605,-1.3736523160572252,1.154261041590113
3.3,1.722466024471091,0,2,L2_022,22,-0.4168478280523388,-0.7032795774355344,-1.2900937351703008
3.3,1.722466024471091,0,2,L2_023,23,-0.5917831874287195,0.34536633163852287,-0.03845998458125918
3.3,1.722466024471091,0,2,L2_024,24,-0.1273970935629334,0.6261194843170685,0.12682938038814437
3.3,1.722466024471091,0,2,L2_025,25,-0.20597300899628246,-1.3392732161981462,0.8924489807127715
3.3,1.722466024471091,0,2,L2_026,26,0.35834322182975215,-0.9924934338507428,0.3345777398165237
3.3,1.722466024471091,0,2,L2_027,27,0.27639208435428525,-0.5705383492371926,-1.460634198217792
3.3,1.722466024471091,0,2,L2_028,28,-0.670918406186066,-1.061685007426923,0.21565473818978725
3.3,1.722466024471091,0,2,L2_029,29,-1.224021661057894,0.03803981051733201,0.5473530391051578
3.3,1.722466024471091,0,2,L2_030,30,-1.7606952483791736,-0.6023137990151491,-0.1776694015255718
3.3,1.722466024471091,0,2,L2_031,31,0.7787131389211418,0.28827850494012935,-0.3502470612541241
3.3,1.722466024471091,0,2,L2_032,32,0.5649718031147146,-0.45941702854634064,1.1514204381066113
3.3,1.722466024471091,0,2,L2_033,33,0.3315278616130981,-0.10118503407990828,0.987607845313007
3.3,1.722466024471091,0,2,L2_034,34,-2.356638296551617,-0.6648714800827695,-1.343727196255169
3.3,1.722466024471091,0,2,L2_035,35,0.7301364077949772,0.074879706060542,0.6687592884798252
3.3,1.722466024471091,0,2,L2_036,36,-0.5975416940943713,-0.39388302284077775,0.9680885053178412
3.3,1.722466024471091,0,2,L2_037,37,0.12335798401332021,0.33971885639392224,0.14995468698456815
3.3,1.722466024471091,0,2,L2_038,38,1.3119669434779582,-0.036790460648333925,1.4562302150997972
3.3,1.722466024471091,0,2,L2_039,39,0.09238405951535322,-1.1302815717085903,1.5566031611157105
3.3,1.722466024471091,0,2,L2_040,40,-0.5988855898232084,0.909786927186188,-1.259636991464696
3.3,1.722466024471091,0,2,L2_041,41,0.6283305695981186,0.23994732252421716,-1.719247896815123
3.3,1.722466024471091,0,2,L2_042,42,-0.6766974334130872,0.6381953369780138,-0.8859125461595925
3.3,1.722466024471091,0,2,L2_043,43,-2.4909031368410326,-0.22303081073973813,-1.1555231001142823
3.3,1.722466024471091,0,2,L2_044,44,1.0027012887109095,-0.07794751116651882,-0.7468532356273193
3.3,1.722466024471091,0,2,L2_045,45,-0.40776949543315627,0.16298904074310114,1.6468181167618245
3.3,1.722466024471091,0,2,L2_046,46,-0.8457962136926316,0.33213106265072184,1.0694272970812397
3.3,1.722466024471091,0,2,L2_047,47,0.08451291992852879,1.1047431561729153,0.9841590207916543
3.3,1.722466024471091,0,2,L2_048,48,1.7144595779182514,0.08623139453045325,-1.0851210997831575
3.3,1.722466024471091,0,2,L2_049,49,-1.4142672183346165,0.6803410154852905,-1.407278480145055
3.3,1.722466024471091,0,2,L2_050,50,-0.8322818947996379,0.13631074337197546,-0.09441180631506679
3.3,1.722466024471091,0,2,L2_051,51,0.45157868509713606,0.5170080598936737,-0.8617573262668934
3.3,1.722466024471091,0,2,L2_052,52,-0.10841263666339547,0.6845203176940793,-0.2251940930609465
3.3,1.722466024471091,0,2,L2_053,53,0.09441687515407657,0.04845260295712063,-1.4075819780181211
3.3,1.722466024471091,0,2,L2_054,54,0.5212872758266166,0.9269283488316707,-0.8233313008397164
3.3,1.722466024471091,0,2,L2_055,55,2.1997494024828907,0.5545491499485025,-1.347654459495812
3.3,1.722466024471091,0,2,L2_056,56,2.7126291144123598,0.6923295698094217,-1.3617497769324254
3.3,1.722466024471091,0,2,L2_057,57,0.29140599133039913,0.8998311376201511,-0.8075231283003468
3.3,1.722466024471091,0,2,L2_058,58,1.3742435678015352,1.4025763007100074,-0.5422303543748236
3.3,1.722466024471091,0,2,L2_059,59,0.24334791530855351,1.1064426568339534,-0.8582190713514711
3.3,1.722466024471091,0,2,L2_060,60,-1.218152265353325,0.38774351777469945,0.9019864994741044
3.3,1.722466024471091,0,2,L2_061,61,1.052965307294871,0.04111515736222047,-1.069531647336535
3.3,1.722466024471091,0,2,L2_062,62,1.0880523932995383,0.36824409461090263,-1.5475394880735391
3.3,1.722466024471091,0,2,L2_063,63,-1.2709189336784186,0.3685323017413629,-1.0261001042210194
3.3,1.722466024471091,0,2,L2_064,64,-0.4921120974317436,0.7097719754946354,1.1833195874037232
3.3,1.722466024471091,0,2,L2_065,65,-1.0994347339359474,1.108208512350049,0.8016178947120951
3.3,1.722466024471091,0,2,L2_066,66,0.4464437519298213,1.5741321003238045,0.7122327131825202
3.3,1.722466024471091,0,2,L2_067,67,0.06140050720948951,1.4787881723764795,-0.9568271267399231
3.3,1.722466024471091,0,2,L2_068,68,-0.6073756209966445,0.8792759033175698,-1.3317396609923189
3.3,1.722466024471091,0,2,L2_069,69,0.30048813543530833,1.129736484171076,-1.1891369599880448
3.3,1.722466024471091,0,2,L2_070,70,-0.12455915403484909,1.2680343896308508,0.28942524329381
3.3,1.722466024471091,0,2,L2_071,71,0.3501307680809928,0.8324111258324361,1.4223670306895515
3.3,1.722466024471091,0,2,L2_072,72,1.1689570600246009,1.334671082450379,1.533886349742071
3.3,1.722466024471091,0,2,L2_073,73,-0.43721446780932577,1.3798135224200963,-0.2032249276750468
3.3,1.722466024471091,0,2,L2_074,74,0.002971679165262195,1.2899153830129835,-1.1068909119756836
3.3,1.722466024471091,0,2,L2_075,75,-1.6941645930112474,0.909815238663675,1.1205708639706653
3.3,1.722466024471091,0,2,L2_076,76,-0.6884560543244173,1.8367454793089826,1.5319934153002595
3.3,1.722466024471091,0,2,L2_077,77,-0.3358161257171241,1.633580667078401,1.3394579909451896
3.3,1.722466024471091,0,2,L2_078,78,-1.3432462179834903,1.0361436915213504,-0.19827246264988024
3.3,1.722466024471091,0,2,L2_079,79,0.3397688646698152,1.765778759874626,-0.6820677483165787
3.3,1.722466024471091,0,3,L3_000,80,-0.33898702757027915,,
3.3,1.722466024471091,0,3,L3_001,81,-0.7811630470976493,,
3.3,1.722466024471091,0,3,L3_002,82,0.3922161198082628,,
3.3,1.722466024471091,0,3,L3_003,83,0.35251082705989606,,
3.3,1.722466024471091,0,3,L3_004,84,-2.181037240913118,,
3.3,1.722466024471091,0,3,L3_005,85,1.8277452768312639,,
3.3,1.722466024471091,0,3,L3_006,86,0.431943950843975,,
3.3,1.722466024471091,0,3,L3_007,87,-0.8214603006871852,,
3.3,1.722466024471091,0,3,L3_008,88,-0.12540145112847179,,
3.3,1.722466024471091,0,3,L3_009,89,-0.17304176943252492,,
3.3,1.722466024471091,0,3,L3_010,90,-2.0155935626592454,,
3.3,1.722466024471091,0,3,L3_011,91,-1.7706677036444651,,
3.3,1.722466024471091,0,3,L3_012,92,-0.05719417842100425,,
3.3,1.722466024471091,0,3,L3_013,93,-0.016787282461343034,,
3.3,1.722466024471091,0,3,L3_014,94,0.6629822699870098,,
3.3,1.722466024471091,0,3,L3_015,95,-0.5719449518453712,,
3.3,1.722466024471091,0,3,L3_016,96,0.7904037527857206,,
3.3,1.722466024471091,0,3,L3_017,97,0.6295756648884451,,
3.3,1.722466024471091,0,3,L3_018,98,0.6009036255536283,,
3.3,1.722466024471091,0,3,L3_019,99,-0.631021913187535,,
3.3,1.722466024471091,0,3,L3_020,100,0.10413499518597855,,
3.3,1.722466024471091,0,3,L3_021,101,-0.7311288933063249,,
3.3,1.722466024471091,0,3,L3_022,102,0.4897866035284536,,
3.3,1.722466024471091,0,3,L3_023,103,-0.25131230702538904,,
3.3,1.722466024471091,0,3,L3_024,104,-1.4439084441960037,,
3.3,1.722466024471091,0,3,L3_025,105,1.1015326358314343,,
3.3,1.722466024471091,0,3,L3_026,106,-1.81449507476892,,
3.3,1.722466024471091,0,3,L3_027,107,-2.2459941272902864,,
3.3,1.722466024471091,0,3,L3_028,108,-0.11798462078805376,,
3.3,1.722466024471091,0,3,L3_029,109,-0.2369412337888087,,
3.3,1.722466024471091,0,3,L3_030,110,0.8960750814695779,,
3.3,1.722466024471091,0,3,L3_031,111,-0.3821112591401096,,
3.3,1.722466024471091,0,3,L3_032,112,-0.07828141119287968,,
3.3,1.722466024471091,0,3,L3_033,113,0.8236914860043185,,
3.3,1.722466024471091,0,3,L3_034,114,-0.4164092581141249,,
3.3,1.722466024471091,0,3,L3_035,115,0.12175939989712005,,
3.3,1.722466024471091,0,3,L3_036,116,-1.8744076212044514,,
3.3,1.722466024471091,0,3,L3_037,117,1.0834944720749926,,
3.3,1.722466024471091,0,3,L3_038,118,0.5127128362242453,,
3.3,1.722466024471091,0,3,L3_039,119,-0.4056926825064471,,
3.3,1.722466024471091,0,3,L3_040,120,-0.4852807253428642,,
3.3,1.722466024471091,0,3,L3_041,121,1.4874526728441786,,
3.3,1.722466024471091,0,3,L3_042,122,1.3767674406612256,,
3.3,1.722466024471091,0,3,L3_043,123,1.4664350508847608,,
3.3,1.722466024471091,0,3,L3_044,124,1.4377073889533225,,
3.3,1.722466024471091,0,3,L3_045,125,-0.8384473451308504,,
3.3,1.722466024471091,0,3,L3_046,126,-0.0696520240283719,,
3.3,1.722466024471091,0,3,L3_047,127,1.306591984769996,,
3.3,1.722466024471091,0,3,L3_048,128,-0.8534128554019218,,
3.3,1.722466024471091,0,3,L3_049,129,1.4456547617659437,,
3.3,1.722466024471091,0,3,L3_050,130,1.1306361391233934,,
3.3,1.722466024471091,0,3,L3_051,131,-0.7700018277118985,,
3.3,1.722466024471091,0,3,L3_052,132,0.2059350718698795,,
3.3,1.722466024471091,0,3,L3_053,133,-1.2864721574774325,,
3.3,1.722466024471091,0,3,L3_054,134,-0.2296872127259199,,
3.3,1.722466024471091,0,3,L3_055,135,1.269162630800141,,
3.3,1.722466024471091,0,3,L3_056,136,0.3183616581311409,,
3.3,1.722466024471091,0,3,L3_057,137,0.26796730232350535,,
3.3,1.722466024471091,0,3,L3_058,138,-0.7411324527703151,,
3.3,1.722466024471091,0,3,L3_059,139,-2.0807400996043017,,
3.3,1.722466024471091,0,3,L3_060,140,2.2609387947637605,,
3.3,1.722466024471091,0,3,L3_061,141,-0.4843009720855562,,
3.3,1.722466024471091,0,3,L3_062,142,0.6916212316065908,,
3.3,1.722466024471091,0,3,L3_063,143,-1.1821758098822979,,
3.3,1.722466024471091,0,3,L3_064,144,0.4140427135103127,,
3.3,1.722466024471091,0,3,L3_065,145,1.0440878005314516,,
3.3,1.722466024471091,0,3,L3_066,146,0.5139405863829657,,
3.3,1.722466024471091,0,3,L3_067,147,0.751474587025386,,
3.3,1.722466024471091,0,3,L3_068,148,0.8720182766266044,,
3.3,1.722466024471091,0,3,L3_069,149,0.20590565919909337,,
3.3,1.722466024471091,0,3,L3_070,150,1.2361879553601007,,
3.3,1.722466024471091,0,3,L3_071,151,-0.14768594581311711,,
3.3,1.722466024471091,0,3,L3_072,152,0.27509695849275995,,
3.3,1.722466024471091,0,3,L3_073,153,-0.23498916127150646,,
3.3,1.722466024471091,0,3,L3_074,154,0.13737828930068086,,
3.3,1.722466024471091,0,3,L3_075,155,0.3286882026633651,,
3.3,1.722466024471091,0,3,L3_076,156,-1.2185476883534296,,
3.3,1.722466024471091,0,3,L3_077,157,-1.5510893180742473,,
3.3,1.722466024471091,0,3,L3_078,158,0.8219000724219878,,
3.3,1.722466024471091,0,3,L3_079,159,-0.4308392699428197,,
3.3,1.722466024471091,1,2,L2_000,0,1.8464410583326367,-0.6436045175116654,1.3180709166481601
3.3,1.722466024471091,1,2,L2_001,1,-0.049151002985688905,-1.3114188536168572,1.0240679434706472
3.3,1.722466024471091,1,2,L2_002,2,0.8083775893368089,-1.8503555466768324,0.5204860226682876
3.3,1.722466024471091,1,2,L2_003,3,0.5696601797046627,-1.8286759148006935,0.8171471765667275
3.3,1.722466024471091,1,2,L2_004,4,1.1208087445037902,-0.5086474794479974,-0.35803736128584784
3.3,1.722466024471091,1,2,L2_005,5,0.8345849169054098,-0.3644296023852296,0.8315759061648493
3.3,1.722466024471091,1,2,L2_006,6,0.2768913823704091,-1.4690842805659863,-0.8419800037554516
3.3,1.722466024471091,1,2,L2_007,7,-1.2947708068635675,-1.5732722971926179,0.13027391001338026
3.3,1.722466024471091,1,2,L2_008,8,0.4662361961190125,-0.41374445680156346,0.4792273794127908
3.3,1.722466024471091,1,2,L2_009,9,-0.2534768227329702,-1.3544491192068646,0.6569492576952469
3.3,1.722466024471091,1,2,L2_010,10,-0.10078480902939745,-1.6051973032522913,0.6499609342827654
3.3,1.722466024471091,1,2,L2_011,11,0.5620476683288556,-1.5383199755725063,0.8378868043093651
3.3,1.722466024471091,1,2,L2_012,12,1.4412648945873414,-1.0740098299435505,-1.3874530155006604
3.3,1.722466024471091,1,2,L2_013,13,-0.35376814120180994,-1.4793096485913646,-0.7578574737341324
3.3,1.722466024471091,1,2,L2_014,14,-1.4726333841262944,-1.15751187646631,0.12125699209704772
3.3,1.722466024471091,1,2,L2_015,15,0.004885149018502924,-0.9027058717852051,0.27055895391111423
3.3,1.722466024471091,1,2,L2_016,16,-0.37207826556728807,-0.6837136306413448,-0.4811825106777553
3.3,1.722466024471091,1,2,L2_017,17,0.10117520948573133,-1.7335746858805785,1.1780335016464618
3.3,1.722466024471091,1,2,L2_018,18,-1.097272305775092,-0.6602878292877538,1.7746641454955514
3.3,1.722466024471091,1,2,L2_019,19,-0.5602103951702262,-0.8624140143626721,0.14832710757893175
3.3,1.722466024471091,1,2,L2_020,20,-0.29351256383294677,-1.4228050441017777,-1.1176384105384112
3.3,1.722466024471091,1,2,L2_021,21,1.0599998288648187,-1.3736523160572252,1.154261041590113
3.3,1.722466024471091,1,2,L2_022,22,0.5119205953369645,-0.7032795774355344,-1.2900937351703008
3.3,1.722466024471091,1,2,L2_023,23,-0.37118321926728676,0.34536633163852287,-0.03845998458125918
3.3,1.722466024471091,1,2,L2_024,24,-0.6646610478477816,0.6261194843170685,0.12682938038814437
3.3,1.722466024471091,1,2,L2_025,25,1.1240070564777438,-1.3392732161981462,0.8924489807127715
3.3,1.722466024471091,1,2,L2_026,26,0.19773109554919913,-0.9924934338507428,0.3345777398165237
3.3,1.722466024471091,1,2,L2_027,27,-0.27075555886923885,-0.5705383492371926,-1.460634198217792
3.3,1.722466024471091,1,2,L2_028,28,-0.2062894704425966,-1.061685007426923,0.21565473818978725
3.3,1.722466024471091,1,2,L2_029,29,-0.9856442707869463,0.03803981051733201,0.5473530391051578
3.3,1.722466024471091,1,2,L2_030,30,-1.8822883927530507,-0.6023137990151491,-0.1776694015255718
3.3,1.722466024471091,1,2,L2_031,31,0.7557276120996399,0.28827850494012935,-0.3502470612541241
3.3,1.722466024471091,1,2,L2_032,32,-0.05614846676733587,-0.45941702854634064,1.1514204381066113
3.3,1.722466024471091,1,2,L2_033,33,0.5876883246826,-0.10118503407990828,0.987607845313007
3.3,1.722466024471091,1,2,L2_034,34,2.1260480206730916,-0.6648714800827695,-1.343727196255169
3.3,1.722466024471091,1,2,L2_035,35,0.25469308847137345,0.074879706060542,0.6687592884798252
3.3,1.722466024471091,1,2,L2_036,36,0.3269678877712221,-0.39388302284077775,0.9680885053178412
3.3,1.722466024471091,1,2,L2_037,37,1.4720376461288296,0.33971885639392224,0.14995468698456815
3.3,1.722466024471091,1,2,L2_038,38,-1.6685849460662658,-0.036790460648333925,1.4562302150997972
3.3,1.722466024471091,1,2,L2_039,39,-1.0056451548318648,-1.1302815717085903,1.5566031611157105
3.3,1.722466024471091,1,2,L2_040,40,-0.8527573529551414,0.909786927186188,-1.259636991464696
3.3,1.722466024471091,1,2,L2_041,41,0.16493504168577314,0.23994732252421716,-1.719247896815123
3.3,1.722466024471091,1,2,L2_042,42,-0.8368283391216549,0.6381953369780138,-0.8859125461595925
3.3,1.722466024471091,1,2,L2_043,43,-0.8072285267734001,-0.22303081073973813,-1.1555231001142823
3.3,1.722466024471091,1,2,L2_044,44,-0.18458679763537575,-0.07794751116651882,-0.7468532356273193
3.3,1.722466024471091,1,2,L2_045,45,-1.162766220509907,0.16298904074310114,1.6468181167618245
3.3,1.722466024471091,1,2,L2_046,46,1.8245448720034565,0.33213106265072184,1.0694272970812397
3.3,1.722466024471091,1,2,L2_047,47,1.5205860829285134,1.1047431561729153,0.9841590207916543
3.3,1.722466024471091,1,2,L2_048,48,1.781038099735025,0.08623139453045325,-1.0851210997831575
3.3,1.722466024471091,1,2,L2_049,49,1.178678253889957,0.6803410154852905,-1.407278480145055
3.3,1.722466024471091,1,2,L2_050,50,0.0988498499861175,0.13631074337197546,-0.09441180631506679
3.3,1.722466024471091,1,2,L2_051,51,-0.129265919934386,0.5170080598936737,-0.8617573262668934
3.3,1.722466024471091,1,2,L2_052,52,0.43647025472705037,0.6845203176940793,-0.2251940930609465
3.3,1.722466024471091,1,2,L2_053,53,0.683213832235307,0.04845260295712063,-1.4075819780181211
3.3,1.722466024471091,1,2,L2_054,54,-0.8311814062276068,0.9269283488316707,-0.8233313008397164
3.3,1.722466024471091,1,2,L2_055,55,2.064752554048656,0.5545491499485025,-1.347654459495812
3.3,1.722466024471091,1,2,L2_056,56,-0.05718269774171384,0.6923295698094217,-1.3617497769324254
3.3,1.722466024471091,1,2,L2_057,57,1.2722664755148703,0.8998311376201511,-0.8075231283003468
3.3,1.722466024471091,1,2,L2_058,58,2.0820748499166535,1.4025763007100074,-0.5422303543748236
3.3,1.722466024471091,1,2,L2_059,59,0.03881407124181555,1.1064426568339534,-0.8582190713514711
3.3,1.722466024471091,1,2,L2_060,60,-1.625067579877732,0.38774351777469945,0.9019864994741044
3.3,1.722466024471091,1,2,L2_061,61,-0.12735427192732776,0.04111515736222047,-1.069531647336535
3.3,1.722466024471091,1,2,L2_062,62,-0.725500058924373,0.36824409461090263,-1.5475394880735391
3.3,1.722466024471091,1,2,L2_063,63,-1.2572111901161889,0.3685323017413629,-1.0261001042210194
3.3,1.722466024471091,1,2,L2_064,64,-0.7651660363572574,0.7097719754946354,1.1833195874037232
3.3,1.722466024471091,1,2,L2_065,65,0.5542273848020745,1.108208512350049,0.8016178947120951
3.3,1.722466024471091,1,2,L2_066,66,0.5741553727798102,1.5741321003238045,0.7122327131825202
3.3,1.722466024471091,1,2,L2_067,67,0.11601281563257694,1.4787881723764795,-0.9568271267399231
3.3,1.722466024471091,1,2,L2_068,68,-1.3174993247774298,0.8792759033175698,-1.3317396609923189
3.3,1.722466024471091,1,2,L2_069,69,-0.7454733974267838,1.129736484171076,-1.1891369599880448
3.3,1.722466024471091,1,2,L2_070,70,-1.0697255876085032,1.2680343896308508,0.28942524329381
3.3,1.722466024471091,1,2,L2_071,71,-0.57642621978559,0.8324111258324361,1.4223670306895515
3.3,1.722466024471091,1,2,L2_072,72,-0.4725849642603703,1.334671082450379,1.533886349742071
3.3,1.722466024471091,1,2,L2_073,73,-2.0393877104669165,1.3798135224200963,-0.2032249276750468
3.3,1.722466024471091,1,2,L2_074,74,0.272068449539118,1.2899153830129835,-1.1068909119756836
3.3,1.722466024471091,1,2,L2_075,75,0.12221721275529866,0.909815238663675,1.1205708639706653
3.3,1.722466024471091,1,2,L2_076,76,-1.7466070330119148,1.8367454793089826,1.5319934153002595
