Subject,RegionID,Region,NRegionNeurons,NLocalEdges,NIter,Delta,MeanCellDCA,Rank1PostDCA,Rank1PreDCA,InterOutEdges,InterInEdges,NEdges,NNeurons,MaxIter,Tol,RawFile
15,38,rMOS1,1276,49623,13,6.231927160079619e-10,0.002021049348785813,-0.010620526640919241,0.008815419785142019,262025,442298,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,39,rMOS2,543,2643,14,5.543574657395311e-10,0.0027547363462262575,-0.0006264455908755566,0.011891301722742503,42258,185528,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,40,rMOS3,1298,13432,59,7.735608742796891e-10,0.00706986821650802,-0.016882315225771886,-0.008556607941840707,575589,169809,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,41,rMOS4,1101,4455,44,8.111735432583226e-10,0.002613645185129025,-0.010504792298498076,0.0005179955545119342,219913,92035,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,42,rMOS5,1356,21809,13,9.604185424100139e-10,0.0034044650485866444,,-0.007207885337842655,278837,95398,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,43,rIPN,111,175,12,2.9307851577676787e-10,-0.021591072899853306,-0.008696592340917877,0.005611133672788274,4643,12544,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,44,rIO,32,30,86,9.850391778279927e-10,0.010433027282208539,0.030412926701996808,-0.015263067078065509,214,14,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,45,rHc,28,11,51,6.791061809347027e-10,-0.007813557113757424,0.0001485833509089941,-0.005116590680800803,496,2129,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,46,rRa,204,273,40,7.37659247996212e-10,-0.005866680328920592,-0.020652616882353377,0.010419587453492295,23333,72330,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,47,rT,876,4546,31,5.153706649655019e-10,0.0022574925569809516,-0.0209693085801675,-0.0015901178023219914,500122,205024,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,48,raRF,545,1062,22,5.21333912875564e-10,-0.0055488367105598155,,-0.008174494549159922,117919,79712,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,49,rimRF,633,3775,28,5.298742173730593e-10,0.005454019747044443,-0.023972491963718336,-0.00048213100181706983,149481,165230,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,50,rpRF,861,8504,50,9.638755493197186e-10,0.00017464119992299367,-0.00643945991947313,0.009188609312681036,105712,461935,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,51,rGG,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,52,rHb,198,155,89,8.928124753004923e-10,-0.0007796223677349486,0.008181882366477345,0.016862071978782343,3808,15,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,53,rHi,216,229,11,1.1529422741858774e-10,0.014058112112988817,-0.018637855861440056,-0.0017460102966314632,10684,5062,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,54,rHR,62,70,16,3.6163584001708617e-10,-0.038361520574995076,-0.021773853467475294,-0.004853157573542254,4509,41799,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,55,rOG,19,8,24,3.956531168906553e-10,1.0992164886560666e-11,-0.0001466038220386434,3.253702056994895e-05,1,1,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,56,rOB,5,0,0,,,,-0.014989967990467179,0,56,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,57,rOE,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,58,rP,706,821,300,3.0402347277318525e-08,-0.0001406420456871724,,-0.020652703918328904,29120,7152,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,59,rPi,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,60,rPT,352,710,36,7.512718458688418e-10,-0.0022689413010646316,-0.00600087603148404,-0.00557493955337332,65867,112793,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,61,rPO,372,649,76,8.644618073066058e-10,-0.0020584613368474303,,,82422,48149,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,62,rPrT,406,795,15,3.7959414146489025e-10,-0.004536800980339464,-0.021640139127279766,-0.004062897518795443,121039,133538,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,63,rR,0,0,0,,,,,0,0,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,64,rSP,515,917,275,9.878442009650986e-10,0.0006151173948251255,0.014512241913404503,-0.0033170722222282153,3539,245,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,65,rTeO,4463,14443,109,9.874380965706023e-10,-0.0004006271325836637,,-0.0047009650128242925,354067,693635,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,66,rTh,1027,3120,21,3.9003598337059893e-10,0.0030232046601232822,-0.007133927389090646,-0.003044436050128427,166323,219553,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,67,rTL,87,58,69,8.690443789755713e-10,-0.00352157785865545,-0.029558457309168923,-0.013100242352322286,3859,2077,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,68,rTS,91,41,128,9.682157525202027e-10,-0.002120890041529191,,-0.007771462574221751,4321,1091,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,69,rTG,2,0,0,,,,0.08422893502906063,0,2,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,70,rVR,69,78,72,7.828461809094715e-10,-0.005342054868374077,-0.0003162109520233408,-0.014744354279184866,1291,233,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
15,71,rNX,822,17535,24,4.377197027309725e-10,-1.1325264430765498e-05,-0.030748614775909608,0.006296964281108139,35710,73455,7105695,40195,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_15_data_cellular_synapse_sc_100_data.pkl
16,0,MON,979,17103,33,9.873726941028866e-10,0.0006641255922995227,-0.012410018550550937,-0.0014117768694663177,274013,105655,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,1,Cb,1796,9198,16,2.588548170265441e-10,-0.00043841136499224784,-0.016663768434271833,0.0006884914570073377,209348,130722,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,2,MOS1,1451,79310,12,4.2961110570924884e-10,-0.0013418254346110466,,,417354,853379,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,3,MOS2,563,2178,35,9.614332823228712e-10,-0.003226144024428835,-0.009639567483734526,0.010115840198813597,148490,187456,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,4,MOS3,1343,13492,12,4.5454638019712107e-10,0.0020616001391892493,-0.015538921253128987,0.00013786278629910974,739123,113549,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,5,MOS4,1047,6184,12,8.071706000390958e-10,-0.003097751886143539,-0.007043935239816086,-0.0006821508683748428,273416,69359,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,6,MOS5,1227,14211,37,7.362617047583646e-10,-0.003500306199192952,-0.009121589742181855,,287473,143928,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,7,IPN,114,211,10,8.900055110513327e-10,-0.02066388448915836,-0.03164376324166699,0.0018095144967943911,4854,15233,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,8,IO,2,0,0,,,-0.0024511905218647097,-0.01227449158240289,1,48,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,9,Hc,2,0,0,,,-0.0012246744390700187,,123,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,10,Ra,342,906,12,3.8525492413043626e-10,-0.0004978747011005559,-0.013834228485085344,0.010395719598199312,47224,164028,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,11,T,1109,5119,48,8.97167607677441e-10,0.0030340638105671404,,-0.004211906701098659,951338,304565,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,12,aRF,421,1268,30,6.618934838650694e-10,-0.007193583101042612,-0.015106529987300896,-0.004483576720689208,204811,109384,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,13,imRF,570,3077,36,8.785809378724007e-10,-0.0024843067003806553,-0.022513481239320694,0.0011715935251862513,173122,200582,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,14,pRF,752,4772,45,8.57037929972357e-10,0.0038408963095333,,0.007125334077089069,164021,506379,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,15,GG,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,16,Hb,285,433,47,9.335039742686073e-10,-0.0011411869138414985,0.01772240780038183,-0.0021462623049889763,5743,29,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,17,Hi,239,248,10,6.715150394071729e-10,0.00043153175669039944,-0.023945714810744548,0.0036780240868391663,27653,7560,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,18,HR,73,77,67,9.543606344104864e-10,-0.004720733279341565,-0.016559061029608194,,14714,29364,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,19,OG,12,3,2,0.0,0.0,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,20,OB,330,805,71,8.529118734443748e-10,0.00018509428807058522,-0.0010232915972284982,0.0007383194816829997,53,47,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,21,OE,43,25,184,9.200723086482112e-10,0.017172849680998123,-0.008505422826258295,-0.010121884798787084,10,11,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,22,P,875,1364,161,9.525216627796533e-10,-0.0004122553187890479,0.004649724846318584,-0.03931013633989678,13621,6282,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,23,Pi,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,24,PT,380,1277,29,9.798249951228918e-10,0.00010452515365216823,-0.010883878944898869,-0.00517185999339141,91047,199948,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,25,PO,568,1332,21,3.7234652255719854e-10,0.002216801436035309,0.007373192127718376,,108271,79211,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,26,PrT,339,1134,29,7.790976570993881e-10,-0.004883978323415282,-0.02045389111302601,-0.0014850257353444555,85724,139759,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,27,R,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,28,SP,822,1916,88,9.993103692855218e-10,-0.0004774132136790906,0.010611575082774334,-0.021968927690235517,19170,2166,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,29,TeO,6165,36879,88,9.682638821436582e-10,-0.000653527463563221,-0.011027151851818453,-0.0022026520170567066,684224,1029170,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,30,Th,941,2103,62,9.645841787334872e-10,0.0008762389291058266,-0.017677293515827787,0.0023046521900481243,97991,270419,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,31,TL,141,171,102,8.748146508398694e-10,8.837595233586332e-05,-0.058568849831802335,-0.013320331879973016,7527,1002,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,32,TS,212,315,60,8.962674118740618e-10,-0.000722019387709272,-0.011021267241534422,-0.009690554729964072,41659,78259,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,33,TG,34,40,65,9.743016685961103e-10,0.008342987945930842,-0.001359680748446292,0.008997005362976113,687,315,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,34,VR,92,141,165,8.943953692788278e-10,-0.004958820002854185,0.002351408909097641,0.0018625133950790425,2329,190,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,35,NX,658,10853,18,3.1849438499482784e-10,-3.367095091300256e-05,-0.007781512684605175,,105011,162589,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,36,rMON,1277,27659,14,2.0921376552765892e-10,-0.0055205450635239075,-0.011359666759801844,-0.0016042033407504786,284161,187480,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,37,rCb,1998,12277,23,4.989519028590914e-10,-0.0013758610390896065,-0.022671847219353215,0.0020816537065072756,195828,162168,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,38,rMOS1,1425,65666,13,9.719389968518361e-10,0.003085590330499615,-0.014740660634410988,0.006134239544158843,412686,633126,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,39,rMOS2,609,4041,11,2.431046348533416e-10,-0.00166346231284414,-0.002623466604095202,0.010723369158086997,67193,287399,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,40,rMOS3,1433,16484,41,7.276776218231302e-10,0.009801383103871584,-0.016484705436604352,-0.007561673013093316,811117,245007,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,41,rMOS4,1423,8551,42,9.382519165640861e-10,0.0012368618230446757,-0.008520984688373305,0.0007851860095915342,386644,110423,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,42,rMOS5,1751,36195,10,9.300380612213204e-10,0.0037879034740027745,-0.008018100654201667,-0.0025257968568838437,454264,121349,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,43,rIPN,116,323,11,7.453173106766755e-10,-0.015152473795376358,-0.030678486729341464,0.0008625219138304028,6488,19774,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,44,rIO,24,26,93,9.93496318278858e-10,0.008041708088580034,0.010328540551374398,-0.000865597987764366,97,6,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,45,rHc,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,46,rRa,202,280,50,7.269056091341548e-10,-0.0070614598014206095,-0.019881163740232594,0.00843525010328601,29315,94319,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,47,rT,1238,9217,89,9.158248805063556e-10,-0.001143494066784348,-0.019865548982149133,-0.0009601234524792638,760919,359190,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,48,raRF,387,551,48,8.498320603703694e-10,-0.005664301126829744,-0.018885280475702336,-0.004650805633709454,103660,81751,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,49,rimRF,499,2288,23,6.334566234125758e-10,0.005953843589974951,-0.02399270777392653,0.003570649131222494,135378,199879,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,50,rpRF,804,7089,49,9.921194316476445e-10,-0.002026730478123172,-0.009252681572599002,0.009082955443742267,122501,592291,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,51,rGG,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,52,rHb,289,413,300,2.1199403664219e-07,0.00063951205444745,0.004820055851352175,-0.008732742245362309,2979,17,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
