Subject,RegionID,Region,NRegionNeurons,NLocalEdges,NIter,Delta,MeanCellDCA,Rank1PostDCA,Rank1PreDCA,InterOutEdges,InterInEdges,NEdges,NNeurons,MaxIter,Tol,RawFile,RawFC,RawFCV,ZFC,ZFCV,LegacyPostDCA,LegacyPreDCA
17,17,Hi,242,291,27,9.808889295935548e-10,0.000799213844822962,-0.02232131700228401,-0.002817891391162547,20572,5956,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0104189001697828,-0.1848972041883384
17,18,HR,65,59,125,9.617452590124364e-10,0.003695751884721981,-0.007426730634518175,-0.002270517320793775,16616,28902,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0066892957908093,-0.004222041862295
17,19,OG,12,3,30,9.313225746154785e-10,-0.03451779684169307,0.0009948208168121327,2.7371585285395876e-05,25,1,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,8.20416771609098e-05,0.0051232281601029
17,20,OB,213,280,101,8.799419953189131e-10,-0.0003107168536574026,-0.00010474951372773992,-0.00017826417644326608,36,29,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.0792510145925809,0.340054279706123,-1.5387984044670988,0.8956867358179137,-0.00323337448087,-0.0025599756966245
17,21,OE,56,38,133,9.310587628515158e-10,0.0002727434417292609,3.353597162466675e-41,-5.903361985157811e-05,2,3,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0076017138170814,0.0111506977909448
17,22,P,859,1258,118,9.851199578429971e-10,0.0021356946738101067,0.0017029381473925654,-0.026637602691271838,9091,3225,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1264237576917106,0.3592609387724149,-0.6554609122891925,1.6050007248822564,-0.1747929249785595,0.0274302171225874
17,23,Pi,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
17,24,PT,320,757,34,9.923353745774926e-10,0.0021780983167804325,-0.010292665415044266,-0.0029069604277006168,60070,141944,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2168346559563296,0.3389646766619406,1.0375365877882172,0.8554470106737267,-0.0190988080464971,-0.0401881847786978
17,25,PO,558,1502,13,1.4865403432251804e-10,0.0018265202067230596,0.006915763393077743,0.0041861005993259984,100183,51194,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1823682178327554,0.343679071086521,0.3921321653147489,1.0295525593680657,0.0468647546260544,0.0541517842432828
17,26,PrT,384,1221,16,5.750953364568845e-10,-0.008587450881533574,-0.02143602185618465,-0.00018608972028983395,97436,150674,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2183247463692484,0.3192734694841924,1.0654394113679289,0.128238355356164,-0.0157666350085659,-0.1689463870266059
17,27,R,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
17,28,SP,804,2068,110,8.941904870682848e-10,0.0005428769508382571,-7.66211532735504e-05,-0.02242415162740046,18850,3329,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1437007217724713,0.3584810203283897,-0.3319395497202117,1.5761978466322195,-0.1278007310181659,0.0190589724732429
17,29,TeO,7904,99648,13,9.021320824885424e-10,0.00014756776674527212,-0.011851979349564374,-0.002531538923418073,1093100,1016585,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1254391388886342,0.3066793340991398,-0.6738984812563595,-0.336870978753172,-0.0359136838482712,-0.099101513095555
17,30,Th,764,1368,89,8.597098263611902e-10,-0.0036108260754933313,-0.021373569244169787,0.002602651086232419,52161,150616,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.188378281171696,0.3203480092556185,0.5046741530998137,0.1679217843714793,0.0151727903108243,-0.1123050443666934
17,31,TL,97,86,81,8.922948847308171e-10,0.0010918811284413923,-0.037704504655524405,-0.009044710280451985,7612,796,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.0967242668703104,0.3033569930953337,-1.2116014294095634,-0.4595671198315345,-0.0612819366195082,-0.2820629704798688
17,32,TS,353,789,39,6.532408709544004e-10,0.000811206177969374,-0.013308404003171641,-0.009651990460176901,45683,47876,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1192140429031474,0.3149057947723002,-0.7904670824257102,-0.0330626164648489,-0.0857731686556426,-0.1045565891078789
17,33,TG,25,14,73,8.492293190135851e-10,-0.0029852246163723705,0.027760805659768226,-0.01500648380341892,269,87,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0783036039080563,0.1482882763692459
17,34,VR,120,299,28,6.274931810831486e-10,-0.001722288710020339,9.397905106042121e-05,0.027685223591038213,1642,257,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.1637260647508349,0.0120494016232136
17,35,NX,289,1518,27,9.849756258985228e-10,-0.00038007174390350835,-0.0027034597188990137,0.008561384545755378,61852,66987,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1473650959616849,0.3139257352869881,-0.2633219774942461,-0.0692568291411759,0.0638136780379571,-0.0077327903668798
17,36,rMON,960,14206,13,3.1812841189259417e-10,-0.007015686228927514,-0.009416652761835589,-0.00046891651263722785,223980,132749,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1055803924248447,0.3187751118627141,-1.045765244701888,0.109833695219733,0.0085223082683133,-0.055280359259
17,37,rCb,2225,19105,30,7.156383720095211e-10,-0.001427709545287466,-0.014786911542643413,0.00043319318697966245,190343,207840,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1837882352793284,0.316404491541309,0.4187228311886571,0.022285197017671,0.0025436620269072,-0.0957964809817952
17,38,rMOS1,1381,61628,15,6.276873124153724e-10,0.003497383693196078,-0.010428453164085125,0.005964929710707384,332250,590184,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2480453628303409,0.3203151265779,1.6219755185761446,0.1667074064193747,0.0552122912017078,-0.054246704641436
17,39,rMOS2,388,1435,15,2.8845219604852233e-10,0.0006684563105738811,-0.0015124441446586175,0.0094613710600982,43331,207948,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2624164250087757,0.2952006912851507,1.89108215072503,-0.760784471221246,0.1021667949816299,0.0050975942694527
17,40,rMOS3,1340,13932,55,9.092932323306246e-10,0.008518086140786595,-0.01805216672163404,-0.007597221940265504,623852,199552,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2324215021601148,0.3294672973649014,1.3294094943029189,0.5047028249416571,-0.064433854486585,-0.1427637497833361
17,41,rMOS4,1159,5462,30,5.956699148252948e-10,0.0026652553663761036,-0.011036171785880436,-0.00027301720809166057,258955,73582,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2367248195678212,0.3015402783262201,1.4099916558910386,-0.5266595379050971,0.0446575245401182,-0.072342135080177
17,42,rMOS5,1456,31237,12,8.308474094936694e-10,0.005416594589229895,-0.008224076242715431,0.001612147217649862,391666,122757,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1571005642777487,0.3133831871325932,-0.0810195799122858,-0.0892934734281944,0.0082679482084362,-0.0455475346280812
17,43,rIPN,132,348,20,7.101275460035892e-10,-0.011695809179649982,-0.026134538628760168,0.004720760425974782,8080,12546,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.022986048612142,-0.053155041194123
17,44,rIO,6,4,20,5.735943981584883e-10,-0.12200846790794379,0.0,-2.97250938198205e-71,3,3,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-1.7301568044580583e-21,-4.538750751593825e-22
17,45,rHc,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
17,46,rRa,224,460,45,7.847080663074546e-10,-0.0019322503277982384,-0.020403397479775123,0.005794324407442397,29266,84011,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2108130766077002,0.3002301578078092,0.9247789559161228,-0.5750431119489575,0.0569815879453176,-0.1454797084589711
17,47,rT,1185,7817,68,9.611014344519682e-10,0.0014262920254422445,-0.02444177348681704,-0.002066818875826991,603925,307022,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2310615083774049,0.3382569412944385,1.303942807006995,0.8293098988005928,-0.008527235402457,-0.2091017224176299
17,48,raRF,228,206,77,8.146817065150996e-10,-0.0006679910617304422,-0.02020323345750563,-0.006045513267040504,47814,44619,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1938899411170225,0.2887654875457853,0.6078832427983072,-0.9984405892923992,-0.0331117261310513,-0.1221115339747063
17,49,rimRF,298,1319,21,6.526021826927872e-10,0.006771490022077095,-0.028576080239707743,0.0024611991195430945,63708,133338,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2247654877856957,0.2919103843212843,1.1860461006718597,-0.8822975750739738,0.0310263130944144,-0.2629658913477106
17,50,rpRF,560,3181,24,8.390296066146464e-10,-0.007754626239710623,-0.0070983116274345994,0.008197960518728137,71398,456953,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2382798233310861,0.2889015091592513,1.4391100203177831,-0.993417225629122,0.0775475677600995,-0.0625427572180377
17,51,rGG,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
17,52,rHb,349,537,75,9.57561799512192e-10,-0.0005955244154647494,0.0019619689479200035,1.8146975249186552e-05,6766,31,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1365554414870532,0.3531121744017457,-0.4657391457065202,1.3779229926997536,0.0054153161596059,0.0108626750007513
17,53,rHi,240,243,19,6.610424089260625e-10,0.005008224390511722,-0.0008173009333734644,0.0029925066861990457,10460,8479,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0163814252956794,0.1181834294629032
17,54,rHR,62,53,30,6.96135572505088e-10,-0.03290467548073463,-0.018369024903857546,-0.001205353438943144,4266,41724,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0101990555883046,-0.0809331580504174
17,55,rOG,23,10,74,8.058977943932532e-10,-2.6767438507259495e-11,-0.0002857952265054975,-0.001714903793062406,6,1,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0109830254546509,-0.0022536749560923
17,56,rOB,129,87,72,9.090349449593821e-10,-0.003991952052090949,2.1951683058829708e-07,-0.0028243916483958733,7,338,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1293604662083934,0.3413496662625107,-0.6004693098094973,0.9435261753852164,0.0085336926005861,-0.0493697635177989
17,57,rOE,84,73,259,9.92820357368906e-10,0.005879242831356938,0.3661236767414836,-0.165397484978872,5,3,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.242669266632992,0.3049694782182868
17,58,rP,1036,1650,116,9.202223984867411e-10,-0.00044695649902977847,0.00541063056368861,-0.007327568831498508,35952,10494,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1337401338664806,0.3646887592421843,-0.5184574446623388,1.805453545752812,-0.0301397964709431,0.0479982861643718
17,59,rPi,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
17,60,rPT,350,891,15,9.465284852698137e-10,-0.0027433916810526682,-0.01365380240377956,-0.0027287950493053836,53480,97008,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.23855192774473,0.3518969547191439,1.444205336268641,1.333044166159402,-0.0145780725167946,-0.0448421131027746
17,61,rPO,530,1439,105,8.609596397985429e-10,-0.00030960099202977467,0.006898505743907584,0.0027682995898966945,118748,72086,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.206249605566134,0.3443221154380367,0.8393252637911472,1.053300591368037,0.0429578758353457,0.0578850951694546
17,62,rPrT,507,976,23,8.488738427089118e-10,-0.007009857878609691,-0.022327754668835683,-0.0009853648315283263,118334,154185,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2495094360796885,0.3201160177970463,1.649391155392637,0.1593541940195709,-0.0076709826328808,-0.1680777487097964
17,63,rR,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.0,0.0
17,64,rSP,789,2408,55,8.096362873237465e-10,0.00012950852827457732,-0.004286610333314937,-0.0023470415803456823,4696,493,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1812386309972589,0.3583964172561967,0.3709799842688472,1.5730734020103214,-0.0053019602845866,-0.0283400891510862
17,65,rTeO,7951,57426,55,9.423651086792356e-10,-0.0003711206427232471,-0.021891390846920347,-0.0031434679394961385,716301,1555533,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1528159251954748,0.3204907732451265,-0.1612519788183627,0.1731941482189899,-0.0107265206040252,-0.1798681426831598
17,66,rTh,1006,2903,39,6.725442173296125e-10,0.0015709958143980366,-0.01616461580734845,-0.0009029777787503356,107591,149898,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2178274403506553,0.3483669261021343,1.0561270622771426,1.2026779910114926,0.0082949335579031,-0.0946918177641424
17,67,rTL,90,77,77,8.457308288523486e-10,-0.006173638712846869,-0.028754073462278876,-0.013254327154888734,3858,2889,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0919784336846951,-0.2127399857609571
17,68,rTS,145,84,300,2.561614104680147e-05,2.7795882035240823e-06,-0.009187175840128166,-0.007560941163634746,2597,539,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.1030543117149119,0.2561921895022885,-1.0930675988317289,-2.201392955576845,-0.0349590056067624,-0.1116527473447271
17,69,rTG,9,1,2,0.0,0.0,2.0825599009953736e-103,-4.879258668188298e-194,1,2,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0295317186090616,0.0505630462092908
17,70,rVR,72,92,136,9.051088410002779e-10,0.0035016069237023004,-0.0009176720943901535,0.0006567827209745142,1747,216,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,,,,,0.036013197772018,-0.008688345417799
17,71,rNX,587,6780,35,6.553093183995216e-10,-0.00010365418743267957,-0.027209738012564866,0.006105476659187958,45862,95271,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl,0.2336722323638633,0.2963406346518643,1.3528301565113616,-0.7186856463313849,0.0714990224222906,-0.1514300534603115
18,0,MON,778,13898,27,7.657124886503085e-10,0.0017860239485037932,-0.011182852572805666,-0.007419063988188275,190086,85434,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1111430267995439,0.2953794421708723,-0.2164817626219829,-0.3556376788570528,-0.1226036426986238,-0.120075293257564
18,1,Cb,1910,12792,17,5.006179578606948e-10,-0.0004709378669576007,-0.012056295528513962,-0.0008794531432777491,199782,146422,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1272303698939437,0.2964755617111626,0.2030329694070184,-0.3158054743708437,-0.0770180508884731,-0.1077369127620312
18,2,MOS1,1293,57128,13,3.5288691788552673e-10,0.00044133902194842345,-0.013396398219907986,0.006450162195282791,360035,579361,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1265660329068281,0.3005975507485877,0.1857088437579679,-0.1660153244888785,0.0543374094965,-0.0899310503983114
18,3,MOS2,520,3610,26,6.909122450973347e-10,-0.0037400295136090574,-0.01757778987150508,0.012037725048806599,167449,206304,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1132688640793895,0.2948070128844716,-0.1610456317731214,-0.3764393519882246,0.0904268341340793,-0.1315476840225903
18,4,MOS3,1090,9415,13,2.3734353165073687e-10,0.0019219566266239522,-0.01635613423310944,0.0034958210008534676,541373,97368,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1183750070160749,0.3344892006391665,-0.0278911280607561,1.0655831273178045,0.0101679232156446,-0.1356810790408341
18,5,MOS4,852,3961,14,2.1018134872949608e-10,-0.004634619404467396,-0.010927789368984031,-0.001329895593348557,213353,71361,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1820022459074551,0.2947890809216383,1.6313364968262078,-0.3770909867635954,-0.0596343547984969,-0.0654825408203338
18,6,MOS5,1066,10681,46,7.591089491169519e-10,-0.004837967557668818,-0.011133757296943454,-0.0012450286516079748,225907,128923,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1164845084491779,0.2913903556198735,-0.077190256887634,-0.5005982469083216,-0.0488078183694007,-0.0812491736237164
18,7,IPN,92,70,20,9.443646251311007e-10,-0.024386698672922792,-0.007730211097317225,0.003465095518316784,4191,11048,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,,,,,0.035816331705137,-0.0192603014476098
18,8,IO,14,4,31,9.313225746154784e-10,0.02958668305420439,-2.6879228426786138e-05,-0.007220831473981558,7,56,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,,,,,-0.0188134016015647,-0.000150274069956
18,9,Hc,68,40,95,8.540954481811353e-10,-0.004947353357445035,0.004118105460689669,7.003593975531979e-05,2330,4323,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,,,,,0.0282336192174999,0.012716066819937
18,10,Ra,316,770,13,5.049485705814719e-10,0.0016528073091226067,-0.013690370985746105,0.010907210367349537,39222,119395,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1097625087391457,0.3108838491636586,-0.2524819685460266,0.207781443851526,0.1012170516570926,-0.1021578628003519
18,11,T,921,3577,18,9.865384193858827e-10,0.0022449160637134265,-0.018993178135931883,-0.004488809407040074,688941,222012,8646606,45385,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_18_data_cellular_synapse_sc_100_data.pkl,0.1349515797857615,0.3046171818090393,0.4043814008850054,-0.0199447906886817,-0.0424158937388514,-0.1785963126277933
